lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
702.5		0.442801
702		0.443721
701.5		0.443776
701		0.444916
700.5		0.444543
700		0.445287
699.5		0.447067
699		0.446469
698.5		0.448279
698		0.449107
697.5		0.449443
697		0.449235
696.5		0.451151
696		0.451829
695.5		0.451902
695		0.452325
694.5		0.453827
694		0.454572
693.5		0.455595
693		0.457165
692.5		0.455684
692		0.45821
691.5		0.458803
691		0.459262
690.5		0.460862
690		0.460407
689.5		0.462314
689		0.463219
688.5		0.463111
688		0.464865
687.5		0.464409
687		0.465429
686.5		0.466469
686		0.467023
685.5		0.466858
685		0.469426
684.5		0.469083
684		0.470007
683.5		0.471571
683		0.471193
682.5		0.472821
682		0.472162
681.5		0.4746
681		0.474931
680.5		0.475484
680		0.476628
679.5		0.476891
679		0.479548
678.5		0.479331
678		0.479968
677.5		0.480811
677		0.48161
676.5		0.482711
676		0.483813
675.5		0.484908
675		0.485095
674.5		0.486251
674		0.487969
673.5		0.487773
673		0.487778
672.5		0.489216
672		0.489709
671.5		0.49139
671		0.491834
670.5		0.492873
670		0.493957
669.5		0.493916
669		0.495396
668.5		0.495247
668		0.496737
667.5		0.497824
667		0.498812
666.5		0.499159
666		0.500992
665.5		0.500099
665		0.502328
664.5		0.504413
664		0.502917
663.5		0.504658
663		0.5054
662.5		0.505842
662		0.507133
661.5		0.50733
661		0.509062
660.5		0.509757
660		0.510554
659.5		0.511799
659		0.512338
658.5		0.513288
658		0.514436
657.5		0.51447
657		0.516609
656.5		0.516305
656		0.5176
655.5		0.519321
655		0.520674
654.5		0.520024
654		0.522477
653.5		0.522076
653		0.523743
652.5		0.524206
652		0.525156
651.5		0.52674
651		0.526608
650.5		0.528343
650		0.529044
649.5		0.531113
649		0.531955
648.5		0.531539
648		0.534215
647.5		0.534003
647		0.53601
646.5		0.535508
646		0.536588
645.5		0.537628
645		0.539679
644.5		0.539771
644		0.541575
643.5		0.542692
643		0.543071
642.5		0.54462
642		0.546244
641.5		0.54678
641		0.547351
640.5		0.548339
640		0.551141
639.5		0.550965
639		0.552155
638.5		0.553586
638		0.554598
637.5		0.556225
637		0.557217
636.5		0.558635
636		0.559477
635.5		0.560101
635		0.561575
634.5		0.562292
634		0.563583
633.5		0.564581
633		0.566135
632.5		0.567027
632		0.568959
631.5		0.567548
631		0.569812
630.5		0.570288
630		0.570391
629.5		0.571746
629		0.570537
628.5		0.5714
628		0.571816
627.5		0.569955
627		0.571944
626.5		0.57016
626		0.570589
625.5		0.571173
625		0.569916
624.5		0.570298
624		0.569372
623.5		0.569909
623		0.570235
622.5		0.569736
622		0.569985
621.5		0.571051
621		0.571219
620.5		0.571791
620		0.570886
619.5		0.572429
619		0.572567
618.5		0.572996
618		0.573271
617.5		0.573812
617		0.575731
616.5		0.577391
616		0.578809
615.5		0.579889
615		0.580444
614.5		0.579899
614		0.58313
613.5		0.583787
613		0.584129
612.5		0.584941
612		0.585636
611.5		0.587003
611		0.588247
610.5		0.588052
610		0.589552
609.5		0.589619
609		0.591148
608.5		0.592841
608		0.592315
607.5		0.593248
607		0.59486
606.5		0.595354
606		0.596028
605.5		0.597472
605		0.597841
604.5		0.599047
604		0.600642
603.5		0.600019
603		0.601166
602.5		0.602644
602		0.603421
601.5		0.604098
601		0.605898
600.5		0.605164
600		0.607032
599.5		0.607851
599		0.606838
598.5		0.608776
598		0.60894
597.5		0.611602
597		0.613022
596.5		0.612221
596		0.613921
595.5		0.612634
595		0.61405
594.5		0.614877
594		0.616182
593.5		0.616825
593		0.617718
592.5		0.618642
592		0.61956
591.5		0.619845
591		0.620172
590.5		0.62236
590		0.621975
589.5		0.62287
589		0.62402
588.5		0.624129
588		0.625896
587.5		0.627265
587		0.626778
586.5		0.627078
586		0.627765
585.5		0.62973
585		0.628861
584.5		0.630013
584		0.631162
583.5		0.631985
583		0.633891
582.5		0.633746
582		0.63408
581.5		0.634599
581		0.63525
580.5		0.636522
580		0.63668
579.5		0.63754
579		0.638934
578.5		0.638396
578		0.641236
577.5		0.640694
577		0.641003
576.5		0.642265
576		0.642396
575.5		0.645467
575		0.644807
574.5		0.644489
574		0.645335
573.5		0.645559
573		0.647331
572.5		0.648023
572		0.648912
571.5		0.648945
571		0.649971
570.5		0.651002
570		0.651923
569.5		0.651969
569		0.651659
568.5		0.652947
568		0.652742
567.5		0.655335
567		0.654801
566.5		0.655865
566		0.655868
565.5		0.656106
565		0.658713
564.5		0.658462
564		0.659331
563.5		0.659942
563		0.659636
562.5		0.661762
562		0.661834
561.5		0.661808
561		0.663784
560.5		0.66331
560		0.665482
559.5		0.668496
559		0.665515
558.5		0.66814
558		0.668973
557.5		0.668074
557		0.670027
556.5		0.670026
556		0.670056
555.5		0.671209
555		0.671171
554.5		0.672457
554		0.672771
553.5		0.673538
553		0.673348
552.5		0.674521
552		0.6743
551.5		0.675422
551		0.67673
550.5		0.677178
550		0.67549
549.5		0.677787
549		0.677857
548.5		0.67915
548		0.67904
547.5		0.678735
547		0.681222
546.5		0.680827
546		0.682171
545.5		0.683847
545		0.681644
544.5		0.684276
544		0.683491
543.5		0.683451
543		0.686119
542.5		0.683497
542		0.685373
541.5		0.685215
541		0.685883
540.5		0.686391
540		0.685339
539.5		0.688235
539		0.688711
538.5		0.6888
538		0.68954
537.5		0.689067
537		0.690258
536.5		0.690224
536		0.691625
535.5		0.689619
535		0.690565
534.5		0.691172
534		0.692564
533.5		0.69233
533		0.69351
532.5		0.694214
532		0.693077
531.5		0.695056
531		0.693977
530.5		0.694836
530		0.695706
529.5		0.695681
529		0.697293
528.5		0.696041
528		0.697088
527.5		0.697437
527		0.697584
526.5		0.698981
526		0.698914
525.5		0.69902
525		0.700343
524.5		0.699943
524		0.700809
523.5		0.701296
523		0.700724
522.5		0.700933
522		0.700923
521.5		0.702105
521		0.702945
520.5		0.701551
520		0.701751
519.5		0.702844
519		0.702438
518.5		0.70387
518		0.703598
517.5		0.70358
517		0.704465
516.5		0.702597
