lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
722.5		0.0827348
722		0.0826344
721.5		0.0830243
721		0.0827416
720.5		0.0833176
720		0.0840495
719.5		0.0837637
719		0.0840075
718.5		0.0839187
718		0.0847156
717.5		0.0845519
717		0.0852996
716.5		0.0850745
716		0.0853899
715.5		0.0857707
715		0.0862281
714.5		0.0864901
714		0.0867993
713.5		0.0868195
713		0.0865486
712.5		0.0870568
712		0.0875687
711.5		0.0876209
711		0.0878961
710.5		0.088021
710		0.0886286
709.5		0.0887522
709		0.0888084
708.5		0.0892051
708		0.0894189
707.5		0.0897726
707		0.0902374
706.5		0.0904255
706		0.0907835
705.5		0.090918
705		0.0909449
704.5		0.091473
704		0.0914021
703.5		0.0915625
703		0.0917684
702.5		0.0920651
702		0.0922895
701.5		0.0927896
701		0.0929614
700.5		0.0933031
700		0.0936208
699.5		0.0938703
699		0.0939161
698.5		0.0942243
698		0.0946319
697.5		0.0946559
697		0.095069
696.5		0.0950829
696		0.0958999
695.5		0.0956556
695		0.0955991
694.5		0.0963475
694		0.0964307
693.5		0.097051
693		0.0968728
692.5		0.0973591
692		0.0980547
691.5		0.0980547
691		0.0981958
690.5		0.0984886
690		0.0989835
689.5		0.0991311
689		0.0995158
688.5		0.0997038
688		0.100109
687.5		0.100257
687		0.100602
686.5		0.100987
686		0.101305
685.5		0.101501
685		0.101698
684.5		0.102083
684		0.102134
683.5		0.102589
683		0.103121
682.5		0.103329
682		0.1037
681.5		0.104119
681		0.103976
680.5		0.10493
680		0.104998
679.5		0.105123
679		0.105722
678.5		0.105565
678		0.106189
677.5		0.106278
677		0.106829
676.5		0.107348
676		0.107758
675.5		0.107814
675		0.108394
674.5		0.108156
674		0.108967
673.5		0.109143
673		0.109594
672.5		0.109957
672		0.109979
671.5		0.110496
671		0.110605
670.5		0.111309
670		0.111397
669.5		0.11143
669		0.112035
668.5		0.112442
668		0.112879
667.5		0.112825
667		0.113508
666.5		0.113605
666		0.114306
665.5		0.114308
665		0.114851
664.5		0.115484
664		0.115339
663.5		0.1158
663		0.115964
662.5		0.116279
662		0.116942
661.5		0.117117
661		0.117897
660.5		0.117525
660		0.118166
659.5		0.118621
659		0.118859
658.5		0.11914
658		0.119496
657.5		0.119861
657		0.120119
656.5		0.120765
656		0.120912
655.5		0.121426
655		0.121705
654.5		0.122164
654		0.122694
653.5		0.122769
653		0.123523
652.5		0.123451
652		0.123983
651.5		0.124491
651		0.124604
650.5		0.125223
650		0.125645
649.5		0.126279
649		0.126465
648.5		0.126489
648		0.127249
647.5		0.127596
647		0.128435
646.5		0.128343
646		0.128491
645.5		0.129273
645		0.129578
644.5		0.130249
644		0.130643
643.5		0.13085
643		0.13134
642.5		0.131897
642		0.13213
641.5		0.132635
641		0.133054
640.5		0.133227
640		0.13414
639.5		0.134373
639		0.134746
638.5		0.135449
638		0.135777
637.5		0.136377
637		0.136651
636.5		0.13718
636		0.137889
635.5		0.138021
635		0.138788
634.5		0.138917
634		0.13939
633.5		0.140091
633		0.140781
632.5		0.141155
632		0.141486
631.5		0.141992
631		0.142482
630.5		0.143232
630		0.143736
629.5		0.144125
629		0.144324
628.5		0.144639
628		0.145166
627.5		0.145546
627		0.146219
626.5		0.146334
626		0.147082
625.5		0.147044
625		0.14728
624.5		0.147943
624		0.148137
623.5		0.149001
623		0.148949
622.5		0.14929
622		0.150098
621.5		0.150445
621		0.150566
620.5		0.151111
620		0.151332
619.5		0.151783
619		0.152351
618.5		0.152809
618		0.152966
617.5		0.153854
617		0.154496
616.5		0.154804
616		0.15511
615.5		0.155327
615		0.156429
614.5		0.156708
614		0.157321
613.5		0.157669
613		0.158151
612.5		0.158797
612		0.159615
611.5		0.159996
611		0.160167
610.5		0.161212
610		0.161124
609.5		0.161663
609		0.162275
608.5		0.162648
608		0.163442
607.5		0.164236
607		0.164332
606.5		0.164772
606		0.165888
605.5		0.165889
605		0.16691
604.5		0.167282
604		0.167542
603.5		0.168254
603		0.168932
602.5		0.169533
602		0.169727
601.5		0.170436
601		0.171612
600.5		0.171614
600		0.172216
599.5		0.172769
599		0.172814
598.5		0.173588
598		0.174259
597.5		0.175019
597		0.175619
596.5		0.175957
596		0.176887
595.5		0.176641
595		0.177433
594.5		0.178267
594		0.178983
593.5		0.179905
593		0.180101
592.5		0.180903
592		0.18136
591.5		0.181809
591		0.182469
590.5		0.183306
590		0.183745
589.5		0.184264
589		0.184755
588.5		0.185185
588		0.186042
587.5		0.187294
587		0.187004
586.5		0.187675
586		0.188007
585.5		0.189398
585		0.189677
584.5		0.190071
584		0.190996
583.5		0.190913
583		0.192397
582.5		0.192891
582		0.193299
581.5		0.19386
581		0.193713
580.5		0.195461
580		0.195658
579.5		0.196584
579		0.196894
578.5		0.196995
578		0.198552
577.5		0.198361
577		0.199421
576.5		0.199749
576		0.20079
575.5		0.201816
575		0.201754
574.5		0.202487
574		0.202871
573.5		0.203155
573		0.204804
572.5		0.205205
572		0.205738
571.5		0.206488
571		0.207278
570.5		0.207431
570		0.208919
569.5		0.208814
569		0.209615
568.5		0.210111
568		0.210885
567.5		0.211762
567		0.211847
566.5		0.212975
566		0.213297
565.5		0.214471
565		0.215234
564.5		0.215858
564		0.21631
563.5		0.217091
563		0.217729
562.5		0.218591
562		0.218906
561.5		0.219762
561		0.221091
560.5		0.221029
560		0.222681
559.5		0.223463
559		0.223299
558.5		0.224527
558		0.224998
557.5		0.225525
557		0.226562
556.5		0.226976
556		0.227687
555.5		0.228393
555		0.228662
554.5		0.229832
554		0.230379
553.5		0.231049
553		0.231595
552.5		0.23236
552		0.232832
551.5		0.234071
551		0.234122
550.5		0.235007
550		0.235244
549.5		0.236489
549		0.236711
548.5		0.237986
548		0.238095
547.5		0.238518
547		0.239759
546.5		0.240413
546		0.241343
545.5		0.241885
545		0.242332
544.5		0.243352
544		0.243455
543.5		0.244007
543		0.245362
542.5		0.244991
542		0.246441
541.5		0.246041
