lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
900		0.189295
899.5		0.203857
899		0.170569
898.5		0.177875
898		0.182987
897.5		0.176923
897		0.195576
896.5		0.192363
896		0.172686
895.5		0.196208
895		0.181217
894.5		0.180484
894		0.176193
893.5		0.184416
893		0.190202
892.5		0.179372
892		0.185357
891.5		0.178336
891		0.190669
890.5		0.183575
890		0.17757
889.5		0.183655
889		0.184903
888.5		0.19474
888		0.189195
887.5		0.180455
887		0.173217
886.5		0.18032
886		0.191617
885.5		0.183481
885		0.177749
884.5		0.183928
884		0.197905
883.5		0.183372
883		0.182922
882.5		0.184381
882		0.178111
881.5		0.184885
881		0.189617
880.5		0.186487
880		0.184144
879.5		0.188166
879		0.179651
878.5		0.188014
878		0.186345
877.5		0.185089
877		0.188462
876.5		0.186637
876		0.185988
875.5		0.191878
875		0.188566
874.5		0.189102
874		0.189295
873.5		0.187741
873		0.186225
872.5		0.188479
872		0.182733
871.5		0.189626
871		0.19318
870.5		0.186363
870		0.187469
869.5		0.187344
869		0.185456
868.5		0.18822
868		0.18866
867.5		0.188762
867		0.187631
866.5		0.188496
866		0.186691
865.5		0.186844
865		0.189129
864.5		0.1881
864		0.190661
863.5		0.187893
863		0.188781
862.5		0.191309
862		0.188051
861.5		0.191848
861		0.19029
860.5		0.191193
860		0.188951
859.5		0.191809
859		0.19135
858.5		0.190462
858		0.191384
857.5		0.193809
857		0.191299
856.5		0.192567
856		0.191812
855.5		0.191405
855		0.192922
854.5		0.191942
854		0.193456
853.5		0.194265
853		0.1928
852.5		0.19387
852		0.194982
851.5		0.195967
851		0.193421
850.5		0.195349
850		0.194612
849.5		0.19603
849		0.195315
848.5		0.194841
848		0.195991
847.5		0.195674
847		0.196564
846.5		0.196608
846		0.197293
845.5		0.19808
845		0.197588
844.5		0.198005
844		0.198301
843.5		0.197521
843		0.198637
842.5		0.198873
842		0.199152
841.5		0.19899
841		0.200375
840.5		0.199723
840		0.200198
839.5		0.200513
839		0.200515
838.5		0.200889
838		0.201387
837.5		0.201366
837		0.201862
836.5		0.20254
836		0.202078
835.5		0.20301
835		0.203156
834.5		0.204311
834		0.203178
833.5		0.204624
833		0.204469
832.5		0.204414
832		0.205411
831.5		0.205806
831		0.205531
830.5		0.206161
830		0.206667
829.5		0.206656
829		0.205763
828.5		0.207017
828		0.207491
827.5		0.208097
827		0.207935
826.5		0.208188
826		0.208882
825.5		0.20901
825		0.210321
824.5		0.209223
824		0.210726
823.5		0.210995
823		0.210941
822.5		0.211691
822		0.211414
821.5		0.211567
821		0.212445
820.5		0.212164
820		0.21328
819.5		0.213021
819		0.212806
818.5		0.213779
818		0.213814
817.5		0.215303
817		0.214379
816.5		0.21425
816		0.214992
815.5		0.216017
815		0.216703
814.5		0.216622
814		0.217009
813.5		0.218175
813		0.218144
812.5		0.217891
812		0.2183
811.5		0.219419
811		0.219478
810.5		0.219227
810		0.220378
809.5		0.219872
809		0.221177
808.5		0.221333
808		0.221889
807.5		0.222122
807		0.222322
806.5		0.222945
806		0.223869
805.5		0.223088
805		0.223913
804.5		0.224033
804		0.224643
803.5		0.225025
803		0.225475
802.5		0.226445
802		0.22627
801.5		0.226932
801		0.228279
800.5		0.22744
800		0.228346
799.5		0.229146
799		0.228266
798.5		0.229985
798		0.230385
797.5		0.231039
797		0.231661
796.5		0.231868
796		0.232282
795.5		0.231998
795		0.2332
794.5		0.23333
794		0.234219
793.5		0.233633
793		0.235147
792.5		0.235506
792		0.235907
791.5		0.235957
791		0.235716
790.5		0.236816
790		0.236695
789.5		0.238329
789		0.238818
788.5		0.2389
788		0.239744
