lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
702.5		0.414096
702		0.415204
701.5		0.41578
701		0.417094
700.5		0.417793
700		0.417503
699.5		0.419307
699		0.42026
698.5		0.420363
698		0.421749
697.5		0.422007
697		0.423373
696.5		0.424664
696		0.424897
695.5		0.424983
695		0.426799
694.5		0.427838
694		0.428614
693.5		0.428741
693		0.429516
692.5		0.430824
692		0.432408
691.5		0.433001
691		0.432712
690.5		0.434357
690		0.434718
689.5		0.436513
689		0.437691
688.5		0.437808
688		0.439509
687.5		0.439708
687		0.440814
686.5		0.440869
686		0.442775
685.5		0.443325
685		0.443918
684.5		0.444664
684		0.445871
683.5		0.446827
683		0.447847
682.5		0.448681
682		0.448939
681.5		0.450459
681		0.451021
680.5		0.452129
680		0.453378
679.5		0.45346
679		0.45585
678.5		0.455669
678		0.456397
677.5		0.457736
677		0.458445
676.5		0.460784
676		0.461013
675.5		0.461523
675		0.463275
674.5		0.462679
674		0.464667
673.5		0.464971
673		0.466963
672.5		0.466924
672		0.467708
671.5		0.469186
671		0.46943
670.5		0.471455
670		0.472027
669.5		0.472612
669		0.473773
668.5		0.474809
668		0.47524
667.5		0.475823
667		0.476695
666.5		0.478347
666		0.479925
665.5		0.479877
665		0.480792
664.5		0.482256
664		0.482506
663.5		0.484695
663		0.484551
662.5		0.484711
662		0.486484
661.5		0.486783
661		0.487626
660.5		0.488416
660		0.489798
659.5		0.490833
659		0.491284
658.5		0.49321
658		0.493058
657.5		0.493908
657		0.495639
656.5		0.495542
656		0.497621
655.5		0.499206
655		0.498811
654.5		0.499752
654		0.502083
653.5		0.501289
653		0.503326
652.5		0.503421
652		0.505257
651.5		0.507104
651		0.505844
650.5		0.507144
650		0.508833
649.5		0.510184
649		0.510928
648.5		0.510524
648		0.513371
647.5		0.514161
647		0.515532
646.5		0.516254
646		0.515751
645.5		0.517786
645		0.51881
644.5		0.520299
644		0.521276
643.5		0.522008
643		0.52297
642.5		0.525092
642		0.525229
641.5		0.526148
641		0.52693
640.5		0.528022
640		0.529559
639.5		0.530594
639		0.530388
638.5		0.533387
638		0.533694
637.5		0.535374
637		0.536671
636.5		0.536578
636		0.538693
635.5		0.539126
635		0.541063
634.5		0.541272
634		0.542552
633.5		0.543822
633		0.544757
632.5		0.545941
632		0.54664
631.5		0.547381
631		0.548218
630.5		0.55
630		0.550333
629.5		0.550378
629		0.551329
628.5		0.552203
628		0.552354
627.5		0.551652
627		0.55343
626.5		0.553017
626		0.553774
625.5		0.554496
625		0.552522
624.5		0.554589
624		0.553617
623.5		0.55467
623		0.555708
622.5		0.554087
622		0.556961
621.5		0.556392
621		0.557182
620.5		0.557385
620		0.557382
619.5		0.558546
619		0.559172
618.5		0.559426
618		0.560004
617.5		0.56064
617		0.562439
616.5		0.563205
616		0.56501
615.5		0.564444
615		0.566242
614.5		0.566307
614		0.568925
613.5		0.568914
613		0.56983
612.5		0.571609
612		0.571345
611.5		0.573571
611		0.571915
610.5		0.575102
610		0.575068
609.5		0.575051
609		0.577248
608.5		0.577192
608		0.578512
607.5		0.578763
607		0.580171
606.5		0.579909
606		0.582312
605.5		0.581827
605		0.583649
604.5		0.584079
604		0.585375
603.5		0.585925
603		0.586602
602.5		0.587584
602		0.588264
601.5		0.587693
601		0.591303
600.5		0.590124
600		0.591496
599.5		0.592211
599		0.59241
598.5		0.594023
598		0.593235
597.5		0.596931
597		0.59592
596.5		0.596801
596		0.597807
595.5		0.597424
595		0.598935
594.5		0.59936
594		0.600484
593.5		0.601494
593		0.602015
592.5		0.601685
592		0.60405
591.5		0.604064
591		0.60507
590.5		0.606275
590		0.605902
589.5		0.606891
589		0.607468
588.5		0.608742
588		0.610106
587.5		0.610498
587		0.611004
586.5		0.610934
586		0.612205
585.5		0.612885
585		0.611867
584.5		0.614255
584		0.61482
583.5		0.614798
583		0.616754
582.5		0.617792
582		0.617457
581.5		0.61817
581		0.618166
580.5		0.62028
580		0.620164
579.5		0.621019
579		0.621937
578.5		0.620846
578		0.623359
577.5		0.623422
577		0.623915
576.5		0.625084
576		0.624928
575.5		0.628345
575		0.627241
574.5		0.627313
574		0.627974
573.5		0.627741
573		0.63033
572.5		0.630169
572		0.631366
571.5		0.630728
571		0.632233
570.5		0.632303
570		0.633404
569.5		0.634527
569		0.633077
568.5		0.633987
568		0.634095
567.5		0.636539
567		0.63708
566.5		0.636329
566		0.637586
565.5		0.636215
565		0.640796
564.5		0.639404
564		0.640476
563.5		0.641095
563		0.639387
562.5		0.643757
562		0.641075
561.5		0.641652
561		0.644161
560.5		0.643247
560		0.646053
559.5		0.646425
559		0.646003
558.5		0.647844
558		0.649054
557.5		0.647617
557		0.648402
556.5		0.649367
556		0.648835
555.5		0.651511
555		0.649871
554.5		0.651703
554		0.651557
553.5		0.651653
553		0.653087
552.5		0.651699
552		0.653386
551.5		0.654307
551		0.655044
550.5		0.655394
550		0.653295
549.5		0.656382
549		0.654685
548.5		0.657189
548		0.65634
547.5		0.656068
547		0.658404
546.5		0.658315
546		0.660034
545.5		0.660059
545		0.658863
544.5		0.659843
544		0.659946
543.5		0.659727
543		0.660834
542.5		0.66037
542		0.661921
541.5		0.662183
541		0.660943
540.5		0.661738
540		0.661588
539.5		0.664119
539		0.663964
538.5		0.663297
538		0.664695
537.5		0.664062
537		0.665585
536.5		0.665396
536		0.665078
535.5		0.664921
535		0.664636
534.5		0.665144
534		0.665174
533.5		0.665937
533		0.666698
532.5		0.667207
532		0.668285
531.5		0.66673
531		0.667111
530.5		0.668413
530		0.667301
529.5		0.667871
529		0.669048
528.5		0.668125
528		0.66803
527.5		0.669111
527		0.669012
526.5		0.669617
526		0.669744
525.5		0.669108
525		0.671525
