lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
700		0.8708
699.5		0.8692
699		0.8693
698.5		0.8698
698		0.8707
697.5		0.8685
697		0.8693
696.5		0.87
696		0.869
695.5		0.8697
695		0.8687
694.5		0.8691
694		0.87
693.5		0.8696
693		0.8697
692.5		0.8698
692		0.8692
691.5		0.8696
691		0.8683
690.5		0.8698
690		0.8694
689.5		0.8697
689		0.8684
688.5		0.8679
688		0.8684
687.5		0.8685
687		0.8684
686.5		0.8695
686		0.8672
685.5		0.869
685		0.8684
684.5		0.8678
684		0.8681
683.5		0.8677
683		0.8691
682.5		0.8685
682		0.8677
681.5		0.8684
681		0.8672
680.5		0.8683
680		0.8684
679.5		0.8691
679		0.8678
678.5		0.8685
678		0.8689
677.5		0.8688
677		0.8688
676.5		0.8683
676		0.868
675.5		0.8677
675		0.869
674.5		0.8695
674		0.8686
673.5		0.8672
673		0.8683
672.5		0.867
672		0.8691
671.5		0.8681
671		0.8672
670.5		0.8684
670		0.8676
669.5		0.8686
669		0.8676
668.5		0.8679
668		0.8676
667.5		0.8673
667		0.8688
666.5		0.8682
666		0.8674
665.5		0.8679
665		0.867
664.5		0.8686
664		0.8669
663.5		0.867
663		0.8668
662.5		0.8679
662		0.8686
661.5		0.8668
661		0.8666
660.5		0.8668
660		0.8676
659.5		0.8678
659		0.866
658.5		0.8671
658		0.8664
657.5		0.8672
657		0.867
656.5		0.866
656		0.8661
655.5		0.8665
655		0.8665
654.5		0.8671
654		0.8655
653.5		0.8666
653		0.8658
652.5		0.8669
652		0.8658
651.5		0.8653
651		0.8651
650.5		0.8655
650		0.8653
649.5		0.8656
649		0.8644
648.5		0.8648
648		0.8646
647.5		0.8647
647		0.8643
646.5		0.8642
646		0.8632
645.5		0.8631
645		0.863
644.5		0.8636
644		0.8633
643.5		0.8633
643		0.8628
642.5		0.8609
642		0.8621
641.5		0.8622
641		0.8614
640.5		0.8605
640		0.86
639.5		0.8607
639		0.8595
638.5		0.858
638		0.8587
637.5		0.8583
637		0.8578
636.5		0.857
636		0.8556
635.5		0.8563
635		0.8557
634.5		0.8559
634		0.8545
633.5		0.8536
633		0.8537
632.5		0.854
632		0.8536
631.5		0.8549
631		0.8533
630.5		0.8546
630		0.8555
629.5		0.8558
629		0.858
628.5		0.8586
628		0.8607
627.5		0.8617
627		0.8632
626.5		0.8659
626		0.8664
625.5		0.8689
625		0.8697
624.5		0.8717
624		0.8753
623.5		0.8759
623		0.8781
622.5		0.8785
622		0.88
621.5		0.8818
621		0.8825
620.5		0.8848
620		0.8843
619.5		0.8846
619		0.887
618.5		0.8854
618		0.8853
617.5		0.8854
617		0.8861
616.5		0.8859
616		0.8858
615.5		0.8846
615		0.8843
614.5		0.8838
614		0.8843
613.5		0.8842
613		0.884
612.5		0.8839
612		0.8838
611.5		0.8843
611		0.8846
610.5		0.8828
610		0.8842
609.5		0.8844
609		0.8847
608.5		0.8855
608		0.8841
607.5		0.8843
607		0.885
606.5		0.8851
606		0.8852
605.5		0.8846
605		0.885
604.5		0.8863
604		0.8846
603.5		0.8858
603		0.8859
602.5		0.8864
602		0.8864
601.5		0.8875
601		0.8861
600.5		0.8874
600		0.8866
599.5		0.8867
599		0.887
598.5		0.8867
598		0.888
597.5		0.8866
597		0.8871
596.5		0.8876
596		0.8878
595.5		0.8875
595		0.8878
594.5		0.8889
594		0.888
593.5		0.8877
593		0.8892
592.5		0.8879
592		0.8883
591.5		0.8879
591		0.8884
590.5		0.8897
590		0.889
589.5		0.8904
589		0.8901
588.5		0.8889
588		0.8894
587.5		0.8899
587		0.8904
586.5		0.89
586		0.8898
585.5		0.8911
585		0.89
584.5		0.8911
584		0.8906
583.5		0.8908
583		0.891
582.5		0.8913
582		0.8913
581.5		0.8918
581		0.8923
580.5		0.8927
580		0.8917
579.5		0.892
579		0.8924
578.5		0.8924
578		0.8931
577.5		0.8921
577		0.8917
576.5		0.8928
576		0.8931
575.5		0.8932
575		0.8941
574.5		0.8917
574		0.8937
573.5		0.8943
573		0.8939
572.5		0.8944
572		0.8937
571.5		0.8949
571		0.8941
570.5		0.8949
570		0.8948
569.5		0.8954
569		0.8947
568.5		0.8955
568		0.8943
567.5		0.8969
567		0.8955
566.5		0.8957
566		0.8968
565.5		0.8954
565		0.8969
564.5		0.8966
564		0.8966
563.5		0.8956
563		0.8967
562.5		0.8967
562		0.8966
561.5		0.8974
561		0.8979
560.5		0.8978
560		0.8967
559.5		0.897
559		0.8963
558.5		0.8984
558		0.8972
557.5		0.897
557		0.897
556.5		0.8981
556		0.8984
555.5		0.8981
555		0.8976
554.5		0.899
554		0.8985
553.5		0.8983
553		0.9001
552.5		0.898
552		0.8993
551.5		0.8995
551		0.9002
550.5		0.9011
550		0.8992
549.5		0.9003
549		0.9009
548.5		0.9003
548		0.9011
547.5		0.9
547		0.9001
546.5		0.9013
546		0.9013
545.5		0.9014
545		0.9013
544.5		0.9016
544		0.9011
543.5		0.9016
543		0.9028
542.5		0.9013
542		0.9025
541.5		0.902
541		0.9024
540.5		0.9027
540		0.9017
539.5		0.9025
539		0.9024
538.5		0.9024
538		0.9043
537.5		0.9023
537		0.904
536.5		0.9032
536		0.9043
535.5		0.9039
535		0.903
534.5		0.9044
534		0.9037
533.5		0.903
533		0.9045
532.5		0.9031
532		0.9042
531.5		0.9049
531		0.9044
530.5		0.9054
530		0.9036
529.5		0.9036
529		0.9049
528.5		0.9044
528		0.9064
527.5		0.9044
527		0.9056
526.5		0.9044
526		0.9057
525.5		0.9056
525		0.905
524.5		0.905
524		0.9048
523.5		0.9055
523		0.9056
522.5		0.9051
522		0.9054
521.5		0.9055
521		0.9054
520.5		0.9061
520		0.9056
519.5		0.9051
519		0.9051
518.5		0.9055
518		0.9061
517.5		0.9047
517		0.9048
516.5		0.9045
516		0.9042
515.5		0.9055
515		0.9042
514.5		0.9038
514		0.9047
513.5		0.9041
513		0.9043
512.5		0.9031
512		0.904
511.5		0.9038
511		0.9036
510.5		0.9056
510		0.9035
509.5		0.9045
509		0.9047
508.5		0.9044
508		0.9066
507.5		0.9059
507		0.9072
506.5		0.9083
506		0.9081
505.5		0.9104
505		0.9096
504.5		0.9109
504		0.9126
503.5		0.9138
503		0.9163
502.5		0.9166
502		0.9173
501.5		0.9198
501		0.9195
500.5		0.922
500		0.9241
