lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
701		-0.0352
700.5		1.0996
700		0.0121
699.5		0.1731
699		0.2869
698.5		0.0395
698		0.0578
697.5		-0.0158
697		0.0405
696.5		0.0201
696		0.0105
695.5		0.0539
695		-0.0269
694.5		0.0871
694		-0.0628
693.5		0.0106
693		0.1101
692.5		-0.2542
692		0.1336
691.5		-0.1491
691		0.056
690.5		0.0705
690		-0.1396
689.5		0.1344
689		-0.202
688.5		0.0931
688		0.0005
687.5		-0.0466
687		0.1255
686.5		-0.229
686		0.1171
685.5		-0.0711
685		0.0148
684.5		0.1027
684		-0.2159
683.5		0.1303
683		-0.1335
682.5		0.0623
682		0.0527
681.5		-0.0956
681		0.1293
680.5		-0.1864
680		0.0974
679.5		-0.0355
679		-0.0085
678.5		0.1119
678		-0.1959
677.5		0.1198
677		-0.1023
676.5		0.0418
676		0.0762
675.5		-0.1285
675		0.1218
674.5		-0.15
674		0.0785
673.5		0.0172
673		-0.0416
672.5		0.1158
672		-0.168
671.5		0.0804
671		0.0131
670.5		0.0236
670		0.0375
669.5		0.0039
669		0.0886
668.5		0.051
668		0.068
667.5		0.0719
667		0.0529
666.5		0.0757
666		0.0525
665.5		0.0684
665		0.0649
664.5		0.0589
664		0.0708
663.5		0.0562
663		0.0667
662.5		0.061
662		0.0591
661.5		0.0739
661		0.0508
660.5		0.0684
660		0.0517
659.5		0.05
659		0.1173
658.5		-0.0519
658		0.1246
657.5		0.0023
657		0.0564
656.5		0.1113
656		-0.0421
655.5		0.1227
655		-0.0008
654.5		0.0429
654		0.0815
653.5		-0.0837
653		0.0947
652.5		-0.0416
652		0.0385
651.5		0.0472
651		0.0065
650.5		0.0828
650		-0.0379
649.5		-0.0451
649		0.0666
648.5		-0.0473
648		0.0513
647.5		0.0082
647		0.0091
646.5		0.0307
646		0.0188
645.5		0.0397
645		0.0173
644.5		0.0181
644		0.0178
643.5		0.0187
643		0.0349
642.5		0.0125
642		0.0227
641.5		0.0305
641		0.0312
640.5		0.048
640		0.0523
639.5		0.0537
639		0.0556
638.5		0.0724
638		0.0668
637.5		0.0387
637		0.072
636.5		0.0975
636		0.098
635.5		0.1132
635		0.0419
634.5		0.0813
634		0.0582
633.5		0.032
633		0.056
632.5		0.0078
632		0.0443
631.5		0.0227
631		0.0284
630.5		0.0347
630		-0.0422
629.5		0.0428
629		-0.0231
628.5		0.0315
628		0.0146
627.5		-0.037
627		0.0237
626.5		-0.0223
626		0.0136
625.5		0.0567
625		-0.0584
624.5		0.0247
624		-0.0355
623.5		0.0213
623		0.0801
622.5		-0.0681
622		7
621.5		0.0097
621		0.0094
620.5		0.0155
620		-0.0538
619.5		0.024
619		-0.0677
618.5		-0.0102
618		0.0756
617.5		-0.1459
617		0.0191
616.5		7
616		-0.5668
615.5		0.7906
615		-0.0398
614.5		0.0299
614		-0.046
613.5		0.0117
613		0.0276
612.5		-0.1142
612		0.0434
611.5		-0.036
611		-0.0254
610.5		0.0835
610		-0.1439
609.5		0.0437
609		-0.0333
608.5		-0.0094
608		0.0828
607.5		-0.1469
607		0.046
606.5		-0.035
606		-0.013
605.5		0.0807
605		-0.1371
604.5		0.0376
604		-0.0319
603.5		-0.0196
603		0.0833
602.5		-0.1312
602		0.043
601.5		-0.0331
601		-0.0251
600.5		0.0787
600		-0.1449
599.5		0.0419
599		-0.0439
598.5		-0.0164
598		0.081
597.5		-0.143
597		0.0492
596.5		-0.0624
596		-0.0025
595.5		0.0755
595		-0.0917
594.5		0.0003
594		-0.0327
593.5		0.0079
593		0.0924
592.5		-0.1177
592		-0.0103
591.5		-0.0418
591		0.0042
590.5		-0.0047
590		-0.0067
589.5		-0.0471
589		0.0073
588.5		0.413
588		0.018
587.5		-0.0214
587		-0.0044
586.5		-0.0325
586		0.0162
585.5		0.0129
585		-0.0116
584.5		-0.0067
584		-0.0246
583.5		0.017
583		0.0141
582.5		-0.0117
582		-0.0049
581.5		-0.0219
581		0.0004
580.5		0.0083
580		-0.0142
579.5		-0.0153
579		-0.0306
578.5		0.013
578		0.0122
577.5		-0.0164
577		-0.0076
576.5		-0.025
576		0.0061
575.5		0.0132
575		-0.0269
574.5		0.0313
574		-0.0105
573.5		-0.0033
573		0.0164
572.5		-0.0263
572		-0.021
571.5		7
571		0.002
570.5		0.0554
570		0.1459
569.5		0.034
569		-0.0023
568.5		0.0215
568		-0.0193
567.5		-0.0121
567		0.0645
566.5		0.1111
566		0.3115
565.5		0.3858
565		0.0226
564.5		0.0439
564		0.0787
563.5		0.0469
563		0.0511
562.5		0.0171
562		0.0151
561.5		0
561		0.0049
560.5		0.042
560		0.0441
559.5		0.0497
559		0.0426
558.5		0.051
558		0.0464
557.5		0.0413
557		0.0554
556.5		0.0499
556		0.0474
555.5		0.0436
555		0.0498
554.5		0.0454
554		0.0377
553.5		0.0462
553		0.0403
552.5		0.0453
552		0.0492
551.5		0.039
551		0.0472
550.5		0.0423
550		0.046
549.5		0.0484
549		0.0498
548.5		0.4588
548		0.0417
547.5		0.0319
547		0.0378
546.5		0.1017
546		0.0517
545.5		0.106
545		0.1454
544.5		0.0599
544		0.0085
543.5		0.1609
543		7
542.5		7
542		0.775
541.5		1.0608
541		0.625
540.5		1.0852
540		0.9052
539.5		1.184
539		0.4661
538.5		7
538		7
537.5		7
537		0.4547
536.5		0.0686
536		0.0138
535.5		0.0482
535		0.038
534.5		0.0314
534		0.0262
533.5		0.0136
533		0.0458
532.5		-0.0364
532		-0.0133
531.5		0.021
531		0.014
530.5		0.0438
530		0.0497
529.5		0.0067
529		0.0456
528.5		0.056
528		0.0325
527.5		0.03
527		0.0243
526.5		0.273
526		7
525.5		7
525		7
524.5		-0.0368
524		0.0297
523.5		0.0334
523		0.0791
522.5		-0.0064
522		0.0263
521.5		0.0714
521		0.0561
520.5		0.0494
520		0.0038
519.5		0.0292
519		7
518.5		7
518		-0.0113
517.5		-0.0934
517		0.0409
516.5		0.0355
516		0.0421
515.5		0.0336
515		0.024
