900	0.991212
899.5	0.964067
899	1.02111
898.5	1.02643
898	1.00976
897.5	0.959992
897	1.01492
896.5	1.04232
896	1.0064
895.5	0.992241
895	1.01482
894.5	1.01041
894	0.962517
893.5	1.06135
893	1.06989
892.5	0.993335
892	1.02774
891.5	1.00522
891	1.01378
890.5	1.0169
890	1.00291
889.5	1.00179
889	1.0315
888.5	1.03948
888	0.987811
887.5	1.01192
887	0.98918
886.5	0.986828
886	1.03451
885.5	0.992348
885	0.962132
884.5	1.0333
884	1.0462
883.5	1.01834
883	1.04181
882.5	1.01107
882	1.01351
881.5	0.997657
881	0.995083
880.5	1.00864
880	1.02344
879.5	1.00901
879	1.02432
878.5	1.00753
878	1.0213
877.5	0.995266
877	1.01881
876.5	1.00636
876	1.01651
875.5	1.03586
875	1.02054
874.5	1.01689
874	1.02059
873.5	1.01192
873	1.01624
872.5	1.03151
872	1.00983
871.5	1.00436
871	1.02396
870.5	0.995978
870	1.00612
869.5	1.00167
869	1.00918
868.5	1.01542
868	1.00335
867.5	0.999507
867	1.00463
866.5	1.00801
866	1.0116
865.5	1.00898
865	1.01728
864.5	1.00616
864	1.0065
863.5	1.01124
863	1.01149
862.5	1.01065
862	1.00049
861.5	1.01633
861	1.01657
860.5	1.01861
860	1.00685
859.5	1.01288
859	1.01165
858.5	1.0152
858	1.00774
857.5	1.01813
857	1.01353
856.5	1.01066
856	1.00998
855.5	1.01143
855	1.00753
854.5	1.0083
854	1.01223
853.5	1.01058
853	1.01282
852.5	1.00457
852	1.00985
851.5	1.01833
851	1.01424
850.5	1.0124
850	1.01955
849.5	1.01423
849	1.01746
848.5	1.01205
848	1.00945
847.5	1.01618
847	1.01374
846.5	1.01577
846	1.01277
845.5	1.01661
845	1.01424
844.5	1.01589
844	1.01434
843.5	1.01272
843	1.01453
842.5	1.01611
842	1.01003
841.5	1.01925
841	1.01501
840.5	1.01455
840	1.01385
839.5	1.01296
839	1.01934
838.5	1.016
838	1.01858
837.5	1.0167
837	1.0175
836.5	1.01567
836	1.01475
835.5	1.01505
835	1.01881
834.5	1.01912
834	1.01794
833.5	1.01783
833	1.01617
832.5	1.01796
832	1.01914
831.5	1.01845
831	1.01728
830.5	1.02125
830	1.01915
829.5	1.02026
829	1.01853
828.5	1.02036
828	1.01878
827.5	1.01988
827	1.02017
826.5	1.01858
826	1.01999
825.5	1.01928
825	1.02049
824.5	1.02108
824	1.02168
823.5	1.02022
823	1.02099
822.5	1.0243
822	1.02009
821.5	1.02179
821	1.02001
820.5	1.01929
820	1.01951
819.5	1.02013
819	1.02182
818.5	1.01843
818	1.02371
817.5	1.02405
817	1.01914
816.5	1.02101
816	1.01901
815.5	1.01969
815	1.02283
814.5	1.01925
814	1.02202
813.5	1.02252
813	1.02004
812.5	1.01933
812	1.01954
811.5	1.02282
811	1.02092
810.5	1.02099
810	1.02279
809.5	1.01979
809	1.02173
808.5	1.02498
808	1.02152
807.5	1.02163
807	1.02171
806.5	1.02401
806	1.02411
805.5	1.0214
805	1.02046
804.5	1.02151
804	1.0216
803.5	1.02489
803	1.02337
802.5	1.02369
802	1.02118
801.5	1.0221
801	1.02423
800.5	1.02155
800	1.0228
799.5	1.02428
799	1.02256
798.5	1.02397
798	1.0219
797.5	1.0261
797	1.02219
796.5	1.02218
796	1.02266
795.5	1.02208
795	1.02457
794.5	1.02388
794	1.02316
793.5	1.02246
793	1.02537
792.5	1.02506
792	1.0246
791.5	1.02196
791	1.02004
790.5	1.02474
790	1.02164
789.5	1.02417
789	1.02503
788.5	1.02526
788	1.02443
787.5	1.02424
787	1.02634
786.5	1.02462
786	1.02162
785.5	1.02515
785	1.02191
784.5	1.0262
784	1.02423
783.5	1.02451
783	1.02516
782.5	1.02531
782	1.02371
781.5	1.02571
781	1.02421
780.5	1.02658
780	1.02568
779.5	1.02748
779	1.02669
778.5	1.02567
778	1.0275
777.5	1.02467
777	1.02646
776.5	1.02313
776	1.02418
775.5	1.02407
775	1.02859
774.5	1.02504
774	1.02958
773.5	1.02657
773	1.02556
772.5	1.02688
772	1.02307
771.5	1.02699
771	1.02379
770.5	1.02466
770	1.02696
769.5	1.02567
769	1.02547
768.5	1.02476
768	1.02711
767.5	1.02714
767	1.02631
766.5	1.02822
766	1.02756
765.5	1.02823
765	1.02332
764.5	1.02657
764	1.02821
763.5	1.02826
763	1.02463
762.5	1.02812
762	1.02761
761.5	1.02432
761	1.02723
760.5	1.02782
760	1.03049
759.5	1.02672
759	1.02561
758.5	1.02848
758	1.02698
757.5	1.02827
757	1.02709
756.5	1.0257
756	1.02967
755.5	1.02818
755	1.02807
754.5	1.02907
754	1.02555
753.5	1.0289
753	1.03095
752.5	1.02422
752	1.02777
751.5	1.02465
751	1.02894
750.5	1.02775
750	1.02628
749.5	1.02925
749	1.02604
748.5	1.02922
748	1.02982
747.5	1.02705
747	1.02985
746.5	1.0276
746	1.03002
745.5	1.02969
745	1.0288
744.5	1.02761
744	1.02777
743.5	1.02858
743	1.03035
742.5	1.02986
742	1.02935
741.5	1.02757
741	1.02903
740.5	1.02885
740	1.02716
739.5	1.03123
739	1.02802
738.5	1.02999
738	1.02853
737.5	1.02773
737	1.02751
736.5	1.02761
736	1.03005
735.5	1.02788
735	1.02917
734.5	1.02645
734	1.02873
733.5	1.0297
733	1.02892
732.5	1.02847
732	1.02686
731.5	1.02794
731	1.02986
730.5	1.03057
730	1.02933
729.5	1.02874
729	1.02801
728.5	1.02697
728	1.02972
727.5	1.02605
727	1.0308
726.5	1.03166
726	1.02807
725.5	1.03191
725	1.03115
724.5	1.02936
724	1.02995
723.5	1.02936
723	1.03156
722.5	1.0297
722	1.02928
721.5	1.0295
721	1.02675
720.5	1.03024
720	1.03079
719.5	1.02876
719	1.03337
718.5	1.02906
718	1.03343
717.5	1.03205
717	1.03053
716.5	1.03027
716	1.02735
715.5	1.02983
715	1.0347
714.5	1.03461
714	1.03122
713.5	1.03114
713	1.03083
712.5	1.03028
712	1.03134
711.5	1.03066
711	1.02977
710.5	1.02917
710	1.03442
709.5	1.02951
709	1.03007
708.5	1.03082
708	1.02937
707.5	1.03052
707	1.03308
706.5	1.03045
706	1.03333
705.5	1.03064
705	1.03347
704.5	1.03121
704	1.03165
703.5	1.03063
703	1.03121
702.5	1.03251
702	1.03301
701.5	1.03103
701	1.03125
700.5	1.03312
700	1.03004
699.5	1.03402
699	1.02985
698.5	1.03066
698	1.03235
697.5	1.03233
697	1.03175
696.5	1.03403
696	1.03076
695.5	1.03123
695	1.03111
694.5	1.03246
694	1.03155
693.5	1.03204
693	1.03205
692.5	1.0325
