#
900	-7.51363
899.5	0.123725
899	-0.0285828
898.5	0.443984
898	0.723128
897.5	0.544048
897	0.214148
896.5	0.303505
896	0.0956975
895.5	-0.177771
895	-1.48163
894.5	-3.84252
894	0.0732181
893.5	-10.4101
893	-1.52942
892.5	-1.06868
892	0.54999
891.5	0.921055
891	0.690733
890.5	0.908183
890	0.0974947
889.5	0.219224
889	0.362457
888.5	-0.329772
888	-0.199782
887.5	-2.03079
887	51.568
886.5	-1.25876
886	-0.0528222
885.5	0.286247
885	-0.06321
884.5	-0.00929907
884	0.395339
883.5	0.142801
883	-0.0646504
882.5	0.0647991
882	-0.309627
881.5	-0.445616
881	0.478415
880.5	1.34867
880	0.459135
879.5	0.130883
879	2.15724
878.5	3.9682
878	0.0570693
877.5	0.581616
877	0.581356
876.5	0.441229
876	0.0440664
875.5	21.2394
875	0.167618
874.5	0.0668599
874	-0.120847
873.5	-0.0460599
873	0.583857
872.5	-0.077483
872	0.0766585
871.5	0.817624
871	-1.28857
870.5	-2.08564
870	5.54573
869.5	2.21572
869	30.9633
868.5	-0.153519
868	0.0404886
867.5	0.179082
867	0.385821
866.5	0.15536
866	0.322387
865.5	-0.544495
865	5.54539
864.5	1.66768
864	-6.60939
863.5	0.074724
863	-0.679199
862.5	0.357488
862	-0.448465
861.5	0.43415
861	0.52217
860.5	-0.181152
860	0.41674
859.5	0.0229128
859	0.0501273
858.5	3.10031
858	0.230038
857.5	-4.06977
857	0.313597
856.5	-0.25648
856	0.0495059
855.5	0.23104
855	0.455773
854.5	0.730337
854	0.320904
853.5	0.0777517
853	0.0397416
852.5	-0.122677
852	0.0161841
851.5	-0.0316636
851	0.196568
850.5	0.192518
850	0.296481
849.5	0.273321
849	0.117073
848.5	0.143246
848	0.3908
847.5	0.503559
847	0.2252
846.5	0.0476886
846	0.104534
845.5	0.127211
845	0.183024
844.5	0.302369
844	0.316754
843.5	0.219536
843	0.47236
842.5	0.468131
842	0.350015
841.5	0.234317
841	0.229165
840.5	0.196153
840	0.267727
839.5	0.252582
839	0.227703
838.5	0.233493
838	0.237583
837.5	0.153335
837	0.279304
836.5	0.321058
836	0.340105
835.5	0.250318
835	0.204427
834.5	0.183119
834	0.1281
833.5	0.129677
833	0.270019
832.5	0.260131
832	0.22256
831.5	0.277892
831	0.151694
830.5	0.140299
830	0.158401
829.5	0.250959
829	0.206805
828.5	0.28615
828	0.281164
827.5	0.363511
827	0.389277
826.5	0.414864
826	0.265143
825.5	0.21444
825	0.19801
824.5	0.213674
824	0.33422
823.5	0.324226
823	0.334483
