lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
700		1.3614
699.5		1.3633
699		1.3638
698.5		1.3695
698		1.3685
697.5		1.372
697		1.3725
696.5		1.3782
696		1.3803
695.5		1.3819
695		1.3829
694.5		1.387
694		1.3873
693.5		1.3903
693		1.3949
692.5		1.3951
692		1.3965
691.5		1.4006
691		1.4045
690.5		1.4047
690		1.4069
689.5		1.4105
689		1.4123
688.5		1.4158
688		1.4178
687.5		1.4193
687		1.424
686.5		1.4256
686		1.4278
685.5		1.43
685		1.4318
684.5		1.435
684		1.4385
683.5		1.4393
683		1.4425
682.5		1.4455
682		1.4478
681.5		1.4506
681		1.454
680.5		1.455
680		1.4609
679.5		1.4615
679		1.4644
678.5		1.4646
678		1.47
677.5		1.471
677		1.4743
676.5		1.4793
676		1.4819
675.5		1.4825
675		1.4876
674.5		1.4888
674		1.4894
673.5		1.4934
673		1.4973
672.5		1.4982
672		1.5026
671.5		1.5054
671		1.5063
670.5		1.5094
670		1.5137
669.5		1.5153
669		1.5221
668.5		1.5213
668		1.5257
667.5		1.5281
667		1.5285
666.5		1.5336
666		1.5359
665.5		1.5389
665		1.5422
664.5		1.544
664		1.548
663.5		1.5498
663		1.5536
662.5		1.556
662		1.5584
661.5		1.5601
661		1.5633
660.5		1.5654
660		1.5696
659.5		1.572
659		1.5757
658.5		1.5773
658		1.5795
657.5		1.5827
657		1.5848
656.5		1.5883
656		1.5922
655.5		1.5951
655		1.5977
654.5		1.6009
654		1.6048
653.5		1.6055
653		1.6076
652.5		1.6144
652		1.6127
651.5		1.617
651		1.6216
650.5		1.6264
650		1.6264
649.5		1.6302
649		1.6335
648.5		1.6361
648		1.6389
647.5		1.6395
647		1.6436
646.5		1.6469
646		1.6492
645.5		1.6524
645		1.6553
644.5		1.6582
644		1.6612
643.5		1.6615
643		1.6679
642.5		1.6702
642		1.672
641.5		1.6734
641		1.6776
640.5		1.681
640		1.6829
639.5		1.6863
639		1.6862
638.5		1.6912
638		1.6935
637.5		1.696
637		1.6998
636.5		1.6995
636		1.7051
635.5		1.7069
635		1.7088
634.5		1.7104
634		1.7157
633.5		1.7179
633		1.722
632.5		1.7261
632		1.7261
631.5		1.7313
631		1.7341
630.5		1.74
630		1.7423
629.5		1.7479
629		1.7545
628.5		1.7591
628		1.765
627.5		1.7675
627		1.7772
626.5		1.7836
626		1.7906
625.5		1.7971
625		1.8017
624.5		1.8114
624		1.8175
623.5		1.8222
623		1.829
622.5		1.8346
622		1.8411
621.5		1.8456
621		1.8518
620.5		1.8554
620		1.8615
619.5		1.8676
619		1.8715
618.5		1.8754
618		1.8786
617.5		1.8814
617		1.8839
616.5		1.8851
616		1.8882
615.5		1.8935
615		1.8952
614.5		1.9
614		1.9006
613.5		1.902
613		1.9097
612.5		1.9117
612		1.9159
611.5		1.917
611		1.9208
610.5		1.9278
610		1.9306
609.5		1.9326
609		1.9366
608.5		1.9414
608		1.9448
607.5		1.9488
607		1.9501
606.5		1.9533
606		1.9608
605.5		1.9655
605		1.9638
604.5		1.9688
604		1.9744
603.5		1.9752
603		1.9863
602.5		1.9842
602		1.9888
601.5		1.9938
601		1.998
600.5		2
600		2.0023
599.5		2.0067
599		2.0101
598.5		2.018
598		2.021
597.5		2.0215
597		2.0311
596.5		2.0307
596		2.0326
595.5		2.0376
595		2.0416
594.5		2.0468
594		2.0479
593.5		2.0516
593		2.0553
592.5		2.0614
592		2.0648
591.5		2.0685
591		2.0683
590.5		2.0754
590		2.0801
589.5		2.0841
589		2.0877
588.5		2.091
588		2.0961
587.5		2.0973
587		2.1009
586.5		2.1036
586		2.1072
585.5		2.1109
585		2.1166
584.5		2.1171
584		2.1209
583.5		2.1276
583		2.1294
582.5		2.1331
582		2.136
581.5		2.1426
581		2.1432
580.5		2.1444
580		2.1507
579.5		2.1552
579		2.1596
578.5		2.1632
578		2.1653
577.5		2.1688
577		2.171
576.5		2.1795
576		2.1797
575.5		2.1833
575		2.1862
574.5		2.1893
574		2.194
573.5		2.2006
573		2.1996
572.5		2.2024
572		2.2073
571.5		2.2096
571		2.2175
570.5		2.2147
570		2.2197
569.5		2.2276
569		2.2298
568.5		2.2315
568		2.237
567.5		2.2393
567		2.2439
566.5		2.2444
566		2.2494
565.5		2.2491
565		2.2587
564.5		2.26
564		2.2619
563.5		2.2671
563		2.2694
562.5		2.275
562		2.277
561.5		2.2818
561		2.2827
560.5		2.2882
560		2.2919
559.5		2.2961
559		2.2984
558.5		2.3031
558		2.3042
557.5		2.3085
557		2.3106
556.5		2.314
556		2.3158
555.5		2.3205
555		2.3215
554.5		2.3277
554		2.3312
553.5		2.3368
553		2.3365
552.5		2.3418
552		2.3432
551.5		2.3424
551		2.3489
550.5		2.3504
550		2.352
549.5		2.3558
549		2.36
548.5		2.3635
548		2.366
547.5		2.3691
547		2.3734
546.5		2.3747
546		2.3744
545.5		2.3831
545		2.3819
544.5		2.3832
544		2.388
543.5		2.39
543		2.3962
542.5		2.3936
542		2.3974
541.5		2.3992
541		2.4035
540.5		2.4028
540		2.4067
539.5		2.4088
539		2.4126
538.5		2.415
538		2.4145
537.5		2.4182
537		2.4213
536.5		2.4214
536		2.4274
535.5		2.4279
535		2.4259
534.5		2.4336
534		2.4333
533.5		2.4357
533		2.4379
532.5		2.4401
532		2.4443
531.5		2.4439
531		2.4468
530.5		2.4481
530		2.4495
529.5		2.4503
529		2.4525
528.5		2.4557
528		2.455
527.5		2.4578
527		2.4571
526.5		2.4596
526		2.4609
525.5		2.4606
525		2.4627
524.5		2.465
524		2.4673
523.5		2.4666
523		2.4697
522.5		2.4697
522		2.4709
521.5		2.4695
521		2.4713
520.5		2.4759
520		2.4732
519.5		2.4716
519		2.475
518.5		2.4757
518		2.4761
517.5		2.4761
517		2.4747
516.5		2.4736
516		2.4788
515.5		2.4762
515		2.4735
514.5		2.4749
514		2.4772
513.5		2.4748
513		2.477
512.5		2.4755
512		2.4713
511.5		2.4759
511		2.4766
510.5		2.476
510		2.4717
509.5		2.4731
509		2.4771
508.5		2.4744
508		2.4773
507.5		2.4775
507		2.4803
506.5		2.4766
506		2.4792
505.5		2.4764
505		2.4782
504.5		2.4829
504		2.4839
503.5		2.484
503		2.4855
502.5		2.4869
502		2.4891
501.5		2.4912
501		2.4918
500.5		2.4899
500		2.4944
499.5		2.4919
499		2.4925
498.5		2.4938
498		2.4924
497.5		2.493
497		2.4917
496.5		2.4915
496		2.4889
495.5		2.4932
495		2.487
494.5		2.4893
494		2.4846
493.5		2.4828
493		2.4811
492.5		2.479
492		2.4785
491.5		2.4714
491		2.4747
490.5		2.4647
490		2.4665
489.5		2.4614
489		2.4567
488.5		2.4536
488		2.4489
487.5		2.4422
487		2.4391
486.5		2.4377
486		2.4321
485.5		2.4305
485		2.4233
484.5		2.4202
484		2.4188
483.5		2.4154
483		2.4113
482.5		2.4032
482		2.4033
481.5		2.3996
481		2.3988
480.5		2.3902
480		2.39
479.5		2.3912
479		2.3833
478.5		2.3821
478		2.3757
477.5		2.3737
477		2.3727
476.5		2.3689
476		2.3656
475.5		2.3613
475		2.3607
474.5		2.3542
474		2.3503
473.5		2.3501
473		2.3458
472.5		2.3458
472		2.3399
471.5		2.3391
471		2.3398
470.5		2.3382
470		2.333
469.5		2.3341
469		2.3276
468.5		2.3292
468		2.3255
467.5		2.3203
467		2.3253
466.5		2.3191
466		2.3221
465.5		2.3136
465		2.3189
464.5		2.3144
464		2.3133
463.5		2.3152
463		2.3148
462.5		2.313
462		2.3113
461.5		2.3089
461		2.3097
460.5		2.3102
460		2.3074
459.5		2.3002
459		2.3063
458.5		2.3003
458		2.2971
457.5		2.2965
457		2.2929
456.5		2.2901
456		2.2888
455.5		2.2832
455		2.2765
454.5		2.2718
454		2.2676
453.5		2.264
453		2.2566
452.5		2.2508
452		2.2462
451.5		2.2419
451		2.2328
450.5		2.2255
450		2.2145
449.5		2.2124
449		2.2032
448.5		2.1975
448		2.1914
447.5		2.1844
447		2.1776
446.5		2.1748
446		2.1674
445.5		2.1614
445		2.156
444.5		2.1521
444		2.1452
443.5		2.1415
443		2.1402
442.5		2.1312
442		2.1292
441.5		2.1218
441		2.1188
440.5		2.1188
440		2.113
439.5		2.1069
439		2.1013
438.5		2.1029
438		2.0966
437.5		2.0964
437		2.0945
436.5		2.089
436		2.0867
435.5		2.0838
435		2.0774
434.5		2.0755
434		2.0721
433.5		2.0728
433		2.0706
432.5		2.0681
432		2.0617
431.5		2.0637
431		2.0595
430.5		2.0533
430		2.0563
429.5		2.0488
429		2.0515
428.5		2.049
428		2.0486
427.5		2.0456
427		2.0425
426.5		2.0421
426		2.0397
425.5		2.0379
425		2.0347
424.5		2.0344
424		2.0352
423.5		2.0305
423		2.0291
422.5		2.0319
422		2.0288
421.5		2.0264
421		2.0271
420.5		2.0189
420		2.0191
419.5		2.0229
419		2.0214
418.5		2.0172
418		2.0164
417.5		2.0165
417		2.0132
416.5		2.01
416		2.0126
415.5		2.0093
415		2.01
414.5		2.0099
414		2.0089
413.5		2.0057
413		2.0037
412.5		2.0035
412		2.0027
411.5		1.9981
411		1.999
410.5		1.9979
410		1.9973
409.5		1.9922
409		1.9942
408.5		1.9918
408		1.9871
407.5		1.9893
407		1.9888
406.5		1.9859
406		1.9854
405.5		1.9822
405		1.9821
404.5		1.9818
404		1.9804
403.5		1.9836
403		1.977
402.5		1.9747
402		1.9727
401.5		1.9746
401		1.9711
400.5		1.9729
400		1.9654
399.5		1.9623
399		1.9624
398.5		1.9672
398		1.9662
397.5		1.9646
397		1.9627
396.5		1.9643
396		1.9626
395.5		1.9611
395		1.9588
394.5		1.958
394		1.9573
393.5		1.9595
393		1.9578
392.5		1.9546
392		1.956
391.5		1.9587
391		1.9582
390.5		1.9573
390		1.9591
389.5		1.9526
389		1.9553
388.5		1.9561
388		1.9561
387.5		1.9567
387		1.9571
386.5		1.9661
386		1.9592
385.5		1.96
385		1.9579
384.5		1.9641
384		1.9627
383.5		1.9565
383		1.9653
382.5		1.9601
382		1.963
381.5		1.9647
381		1.9636
380.5		1.9655
380		1.9635
379.5		1.9585
379		1.9609
378.5		1.964
378		1.9684
377.5		1.9615
377		1.9595
376.5		1.9638
376		1.9646
375.5		1.9649
375		1.9631
374.5		1.963
374		1.9653
373.5		1.9613
373		1.9634
372.5		1.9634
372		1.9658
371.5		1.9715
371		1.9618
370.5		1.966
370		1.9663
369.5		1.9675
369		1.9651
368.5		1.9673
368		1.9623
367.5		1.9701
367		1.9693
366.5		1.9692
366		1.9638
365.5		1.9666
365		1.9591
364.5		1.9637
364		1.962
363.5		1.9625
363		1.9616
362.5		1.9622
362		1.963
361.5		1.968
361		1.9704
360.5		1.9651
360		1.9598
359.5		1.9625
359		1.9657
358.5		1.9542
358		1.9623
357.5		1.966
357		1.9638
356.5		1.9652
356		1.9632
355.5		1.9682
355		1.9606
354.5		1.9652
354		1.9525
353.5		1.958
353		1.9679
352.5		1.9691
352		1.9596
351.5		1.9541
351		1.9568
350.5		1.9592
350		1.9618
349.5		1.9565
349		1.954
348.5		1.9514
348		1.9542
347.5		1.9583
347		1.9526
346.5		1.9524
346		1.9491
345.5		1.9432
345		1.9339
344.5		1.9408
344		1.9359
343.5		1.9421
343		1.9259
342.5		1.9432
342		1.9273
341.5		1.932
341		1.9289
340.5		1.9293
340		1.9467
339.5		1.9403
339		1.936
338.5		1.9436
338		1.9333
337.5		1.9281
337		1.925
336.5		1.9157
336		1.9288
335.5		1.9286
335		1.9164
334.5		1.9117
334		1.9219
333.5		1.9081
333		1.8974
332.5		1.8946
332		1.8936
331.5		1.898
331		1.89
330.5		1.8878
