lambda		value

Calibration:
lambda:	800
Abs:	-0.0001

Data:
#
900		0.866973
899.5		0.849415
899		0.884472
898.5		0.857443
898		0.856027
897.5		0.852608
897		0.905893
896.5		0.857742
896		0.839733
895.5		0.847952
895		0.840853
894.5		0.847097
894		0.831629
893.5		0.863426
893		0.883319
892.5		0.833203
892		0.851901
891.5		0.826403
891		0.852388
890.5		0.870044
890		0.844217
889.5		0.832278
889		0.843151
888.5		0.891008
888		0.859653
887.5		0.87212
887		0.829006
886.5		0.858558
886		0.850953
885.5		0.837738
885		0.82604
884.5		0.845406
884		0.874641
883.5		0.850849
883		0.883575
882.5		0.861024
882		0.836331
881.5		0.827235
881		0.840422
880.5		0.86823
880		0.864826
879.5		0.857752
879		0.864821
878.5		0.827496
878		0.847436
877.5		0.829953
877		0.851946
876.5		0.849083
876		0.845914
875.5		0.855577
875		0.856055
874.5		0.846092
874		0.846937
873.5		0.856954
873		0.854114
872.5		0.847949
872		0.838228
871.5		0.837813
871		0.854122
870.5		0.831876
870		0.837002
869.5		0.835861
869		0.8407
868.5		0.842479
868		0.843229
867.5		0.84098
867		0.840591
866.5		0.841415
866		0.836769
865.5		0.840196
865		0.846649
864.5		0.830958
864		0.837722
863.5		0.837727
863		0.833648
862.5		0.834615
862		0.833201
861.5		0.837003
861		0.842227
860.5		0.841055
860		0.833614
859.5		0.834047
859		0.834788
858.5		0.835419
858		0.833284
857.5		0.836894
857		0.831596
856.5		0.830377
856		0.825984
855.5		0.829737
855		0.832408
854.5		0.826423
854		0.834159
853.5		0.830688
853		0.828872
852.5		0.824318
852		0.826503
851.5		0.829312
851		0.825992
850.5		0.830332
850		0.825941
849.5		0.825945
849		0.828458
848.5		0.820669
848		0.824795
847.5		0.825121
847		0.824516
846.5		0.821488
846		0.824296
845.5		0.825334
845		0.822628
844.5		0.822194
844		0.822303
843.5		0.815616
843		0.81732
842.5		0.822244
842		0.817572
841.5		0.823436
841		0.819824
840.5		0.818038
840		0.817544
839.5		0.816127
839		0.816959
838.5		0.816161
838		0.818083
837.5		0.816302
837		0.816318
836.5		0.81627
836		0.814108
835.5		0.817246
835		0.814267
834.5		0.81551
834		0.816837
833.5		0.812897
833		0.815348
832.5		0.811748
832		0.813146
831.5		0.814631
831		0.813526
830.5		0.813335
830		0.810703
829.5		0.812133
829		0.809297
828.5		0.809884
828		0.808305
827.5		0.810307
827		0.810264
826.5		0.808703
826		0.810935
825.5		0.807792
825		0.810398
824.5		0.807604
824		0.809804
823.5		0.809353
823		0.807685
822.5		0.809786
822		0.806603
821.5		0.80687
821		0.804993
820.5		0.804744
820		0.804352
819.5		0.805539
819		0.804361
818.5		0.803454
818		0.803562
817.5		0.806216
817		0.801579
816.5		0.801099
816		0.800639
815.5		0.798704
815		0.802683
814.5		0.80074
814		0.79966
813.5		0.8006
813		0.80072
812.5		0.797162
812		0.796961
811.5		0.796958
811		0.796981
810.5		0.796008
810		0.795982
809.5		0.793358
809		0.796098
808.5		0.795539
808		0.793779
807.5		0.796357
807		0.793041
806.5		0.792834
806		0.792413
805.5		0.791267
805		0.792872
804.5		0.792425
804		0.78971
803.5		0.791454
803		0.788375
802.5		0.790021
802		0.78617
801.5		0.787827
801		0.791324
800.5		0.787281
800		0.786321
799.5		0.787121
799		0.784973
798.5		0.784073
798		0.784472
797.5		0.785857
797		0.782795
796.5		0.783382
796		0.781858
795.5		0.780651
795		0.782465
794.5		0.782431
794		0.78023
793.5		0.779407
793		0.779622
792.5		0.779654
792		0.780681
791.5		0.777778
791		0.7755
790.5		0.779131
790		0.774335
789.5		0.777134
789		0.775726
788.5		0.774768
788		0.774795
