lambda		value

Calibration:
lambda:	800
Abs:	0

Data:
#
800		0.9704
799.5		0.972
799		0.969265
798.5		0.97182
798		0.972319
797.5		0.974557
797		0.971823
796.5		0.968937
796		0.969062
795.5		0.970644
795		0.972705
794.5		0.971114
794		0.969942
793.5		0.96817
793		0.9723
792.5		0.971417
792		0.973271
791.5		0.96788
791		0.965864
790.5		0.970541
790		0.96941
789.5		0.971114
789		0.970852
788.5		0.972306
788		0.970761
787.5		0.971255
787		0.970621
786.5		0.968379
786		0.968037
785.5		0.969827
785		0.96735
784.5		0.969461
784		0.967372
783.5		0.969189
783		0.971009
782.5		0.970465
782		0.967411
781.5		0.96856
781		0.967893
780.5		0.969386
780		0.968597
779.5		0.968366
779		0.968769
778.5		0.968018
778		0.967948
777.5		0.968834
777		0.967517
776.5		0.967996
776		0.966544
775.5		0.964275
775		0.969137
774.5		0.963692
774		0.970532
773.5		0.967298
773		0.964851
772.5		0.96808
772		0.964094
771.5		0.968164
771		0.967241
770.5		0.963177
770		0.9676
769.5		0.966022
769		0.967623
768.5		0.965658
768		0.964968
767.5		0.968025
767		0.963998
766.5		0.964236
766		0.965294
765.5		0.965627
765		0.962378
764.5		0.965105
764		0.964954
763.5		0.967185
763		0.962919
762.5		0.966531
762		0.965157
761.5		0.960866
761		0.96425
760.5		0.963258
760		0.964723
759.5		0.961688
759		0.961233
758.5		0.961894
758		0.962532
757.5		0.96251
757		0.960426
756.5		0.961244
756		0.96178
755.5		0.962598
755		0.961913
754.5		0.961695
754		0.959238
753.5		0.962354
753		0.96297
752.5		0.959281
752		0.960433
751.5		0.956199
751		0.959646
750.5		0.959472
750		0.959174
749.5		0.959825
749		0.95816
748.5		0.959567
748		0.95936
747.5		0.958706
747		0.958922
746.5		0.955979
746		0.959257
745.5		0.958615
745		0.95773
744.5		0.956466
744		0.955531
743.5		0.956668
743		0.956854
742.5		0.956664
742		0.954406
741.5		0.954649
741		0.955243
740.5		0.954329
740		0.952395
739.5		0.95597
739		0.953714
738.5		0.953102
738		0.954572
737.5		0.952729
737		0.951477
736.5		0.952075
736		0.952555
735.5		0.951412
735		0.952574
734.5		0.949473
734		0.949684
733.5		0.950883
733		0.951479
732.5		0.949808
732		0.947255
731.5		0.94802
731		0.946686
730.5		0.949273
730		0.946563
729.5		0.945599
729		0.945515
728.5		0.942537
728		0.946247
727.5		0.940713
727		0.944434
726.5		0.945527
726		0.940817
725.5		0.942547
725		0.940972
724.5		0.939189
724		0.939624
723.5		0.938522
723		0.938862
722.5		0.937452
722		0.93641
721.5		0.936168
721		0.933712
720.5		0.932439
720		0.936992
719.5		0.931993
719		0.935165
718.5		0.934607
718		0.934383
717.5		0.936334
717		0.934907
716.5		0.935426
716		0.935705
715.5		0.935654
715		0.935808
714.5		0.937417
714		0.937452
713.5		0.936276
713		0.935453
712.5		0.935602
712		0.935848
711.5		0.934023
711		0.934083
710.5		0.931973
710		0.934876
709.5		0.932708
709		0.933301
708.5		0.932954
708		0.930191
707.5		0.932355
707		0.931908
706.5		0.930929
706		0.932188
705.5		0.928663
705		0.930022
704.5		0.92879
704		0.929382
703.5		0.928403
703		0.927312
702.5		0.927036
702		0.927508
701.5		0.925411
701		0.926832
700.5		0.925316
700		0.92388
699.5		0.925948
699		0.923289
698.5		0.922607
698		0.922515
697.5		0.921886
697		0.92266
696.5		0.922568
696		0.919649
695.5		0.91959
695		0.917766
694.5		0.920312
694		0.919124
693.5		0.918311
693		0.917111
692.5		0.915525
692		0.916634
691.5		0.915942
691		0.913905
690.5		0.914229
690		0.91382
689.5		0.913778
689		0.913602
688.5		0.91103
688		0.912725
