lambda		value

Calibration:
lambda:	800
Abs:	0.0001

Data:
#
800		0.223122
799.5		0.223822
799		0.223653
798.5		0.223266
798		0.224365
797.5		0.225205
797		0.223943
796.5		0.224054
796		0.224673
795.5		0.224186
795		0.225077
794.5		0.22571
794		0.224608
793.5		0.225327
793		0.226123
792.5		0.226387
792		0.226472
791.5		0.226556
791		0.226137
790.5		0.227105
790		0.226806
789.5		0.227209
789		0.227413
788.5		0.227777
788		0.227745
787.5		0.22769
787		0.228563
786.5		0.228053
786		0.228142
785.5		0.229516
785		0.228074
784.5		0.229763
784		0.228819
783.5		0.228859
783		0.230454
782.5		0.230017
782		0.23034
781.5		0.230585
781		0.230455
780.5		0.230877
780		0.231007
779.5		0.231238
779		0.231214
778.5		0.231666
778		0.232275
777.5		0.232025
777		0.231888
776.5		0.232326
776		0.231926
775.5		0.231986
775		0.233943
774.5		0.232392
774		0.233766
773.5		0.234021
773		0.23322
772.5		0.234238
772		0.233662
771.5		0.234654
771		0.234714
770.5		0.234498
770		0.235693
769.5		0.235675
769		0.235927
768.5		0.236038
768		0.235792
767.5		0.236402
767		0.236025
766.5		0.236824
766		0.237183
765.5		0.236748
765		0.236573
764.5		0.237711
764		0.237578
763.5		0.238105
763		0.237423
762.5		0.238693
762		0.23855
761.5		0.238105
761		0.239219
760.5		0.239195
760		0.239984
759.5		0.239451
759		0.239586
758.5		0.240299
758		0.239539
757.5		0.240776
757		0.241249
756.5		0.241006
756		0.241688
755.5		0.24224
755		0.242069
754.5		0.24199
754		0.241123
753.5		0.243227
753		0.243405
752.5		0.242551
752		0.242891
751.5		0.242616
751		0.243936
750.5		0.243791
750		0.24389
749.5		0.244356
749		0.244224
748.5		0.244511
748		0.245752
747.5		0.245309
747		0.246195
746.5		0.245513
746		0.246372
745.5		0.246154
745		0.2467
744.5		0.247248
744		0.246434
743.5		0.247124
743		0.247198
742.5		0.247446
742		0.248216
741.5		0.248168
741		0.248465
740.5		0.248687
740		0.248936
739.5		0.24943
739		0.248665
738.5		0.249555
738		0.250124
737.5		0.249827
737		0.250049
736.5		0.25042
736		0.25089
735.5		0.251654
735		0.251779
734.5		0.251182
734		0.252097
733.5		0.252318
733		0.252984
732.5		0.252461
732		0.252456
731.5		0.252358
731		0.252455
730.5		0.253761
730		0.253873
729.5		0.253995
729		0.253571
728.5		0.253878
728		0.254227
727.5		0.254016
727		0.25485
726.5		0.255336
726		0.255385
725.5		0.25546
725		0.255686
724.5		0.256106
724		0.255874
723.5		0.256615
723		0.256959
722.5		0.256825
722		0.256388
721.5		0.257254
721		0.257316
720.5		0.25704
720		0.258196
719.5		0.25768
719		0.259176
718.5		0.257941
718		0.259961
717.5		0.25994
717		0.260491
716.5		0.260755
716		0.261053
715.5		0.26136
715		0.263706
714.5		0.263178
714		0.263163
713.5		0.263233
713		0.263576
712.5		0.263386
712		0.265219
711.5		0.264803
711		0.264663
710.5		0.265429
710		0.266576
709.5		0.266849
709		0.267411
708.5		0.26723
708		0.267871
707.5		0.268045
707		0.268257
706.5		0.268427
706		0.269003
705.5		0.269807
705		0.269887
704.5		0.270095
704		0.270763
703.5		0.271151
703		0.270784
702.5		0.271472
702		0.271947
701.5		0.271679
701		0.272978
700.5		0.273804
700		0.2727
699.5		0.274119
699		0.273587
698.5		0.274305
698		0.275025
697.5		0.275005
697		0.275355
696.5		0.276472
696		0.275981
695.5		0.276436
695		0.276765
694.5		0.277602
694		0.277372
693.5		0.278342
693		0.278496
692.5		0.278687
692		0.279067
691.5		0.279759
691		0.279909
690.5		0.280561
690		0.281074
689.5		0.281213
689		0.281957
688.5		0.282046
688		0.28283
