lambda		value

Calibration:
lambda:	800
Abs:	0.0003

Data:
#
900		0.855813
899.5		0.822198
899		0.840012
898.5		0.872576
898		0.821248
897.5		0.808561
897		0.876428
896.5		0.866489
896		0.841963
895.5		0.819298
895		0.824494
894.5		0.846432
894		0.833825
893.5		0.876426
893		0.895833
892.5		0.834606
892		0.83748
891.5		0.828628
891		0.838462
890.5		0.83123
890		0.834908
889.5		0.847291
889		0.841783
888.5		0.844646
888		0.827559
887.5		0.831203
887		0.812049
886.5		0.847476
886		0.864763
885.5		0.827535
885		0.82184
884.5		0.84585
884		0.860107
883.5		0.84969
883		0.860891
882.5		0.846115
882		0.837265
881.5		0.830431
881		0.830593
880.5		0.833938
880		0.844162
879.5		0.839017
879		0.854418
878.5		0.82572
878		0.837433
877.5		0.838681
877		0.845362
876.5		0.835517
876		0.831132
875.5		0.846279
875		0.842795
874.5		0.853626
874		0.845363
873.5		0.840455
873		0.83638
872.5		0.831716
872		0.829499
871.5		0.834136
871		0.845866
870.5		0.829821
870		0.838639
869.5		0.834198
869		0.831733
868.5		0.837808
868		0.826096
867.5		0.829317
867		0.836331
866.5		0.833133
866		0.82983
865.5		0.833333
865		0.837226
864.5		0.825941
864		0.831171
863.5		0.832468
863		0.826221
862.5		0.830353
862		0.827586
861.5		0.832353
861		0.835629
860.5		0.831461
860		0.82839
859.5		0.829995
859		0.825099
858.5		0.829392
858		0.82746
857.5		0.831436
857		0.82835
856.5		0.821191
856		0.823139
855.5		0.825015
855		0.826591
854.5		0.82279
854		0.827053
853.5		0.825958
853		0.825828
852.5		0.822474
852		0.825052
851.5		0.829641
851		0.822664
850.5		0.823238
850		0.828249
849.5		0.822815
849		0.823053
848.5		0.818236
848		0.822257
847.5		0.820903
847		0.823657
846.5		0.823292
846		0.821559
845.5		0.822493
845		0.819593
844.5		0.822716
844		0.821838
843.5		0.815052
843		0.820409
842.5		0.820987
842		0.8175
841.5		0.821782
841		0.817481
840.5		0.818461
840		0.818757
839.5		0.817042
839		0.815995
838.5		0.815693
838		0.816723
837.5		0.816032
837		0.816939
836.5		0.818877
836		0.814628
835.5		0.813905
835		0.817072
834.5		0.815238
834		0.814182
833.5		0.81322
833		0.816069
832.5		0.814259
832		0.815659
831.5		0.814855
831		0.812556
830.5		0.814955
830		0.814011
829.5		0.815546
829		0.812003
828.5		0.811902
828		0.812214
827.5		0.81063
827		0.811684
826.5		0.81062
826		0.810959
825.5		0.810506
825		0.811221
824.5		0.81192
824		0.812225
823.5		0.812475
823		0.809505
822.5		0.811512
822		0.807224
821.5		0.809391
821		0.807112
820.5		0.80696
820		0.808368
819.5		0.808162
819		0.810386
818.5		0.806271
818		0.809791
817.5		0.81035
817		0.8076
816.5		0.804817
816		0.805949
815.5		0.804907
815		0.804306
814.5		0.805061
814		0.804082
813.5		0.806025
813		0.804741
812.5		0.803978
812		0.80418
811.5		0.803584
811		0.8027
810.5		0.800719
810		0.8013
809.5		0.801357
809		0.803623
808.5		0.802061
808		0.801201
807.5		0.801782
807		0.80046
806.5		0.799259
806		0.798838
805.5		0.79948
805		0.800501
804.5		0.79814
804		0.797022
803.5		0.797677
803		0.796883
802.5		0.796939
802		0.795967
801.5		0.796441
801		0.80016
800.5		0.793777
800		0.797339
799.5		0.795639
799		0.793372
798.5		0.794782
798		0.794482
797.5		0.796894
797		0.792504
796.5		0.793985
796		0.792553
795.5		0.792948
795		0.793279
794.5		0.792442
794		0.790131
793.5		0.790797
793		0.791838
792.5		0.791263
792		0.791408
791.5		0.789763
791		0.785864
790.5		0.788533
790		0.785508
789.5		0.789542
789		0.787818
788.5		0.789079
788		0.788281
