lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
702		0.241
701.5		0.2329
701		0.1798
700.5		0.1902
700		0.2652
699.5		0.2466
699		0.288
698.5		0.2362
698		0.2601
697.5		0.2497
697		0.2817
696.5		0.2698
696		0.2469
695.5		0.2208
695		0.2411
694.5		0.2237
694		0.2571
693.5		0.2244
693		0.201
692.5		0.1876
692		0.2428
691.5		0.2876
691		0.305
690.5		0.2769
690		0.2606
689.5		0.2975
689		0.3062
688.5		0.2741
688		0.26
687.5		0.2385
687		0.2599
686.5		0.2606
686		0.2116
685.5		0.1932
685		0.2103
684.5		0.238
684		0.2639
683.5		0.2589
683		0.2382
682.5		0.2757
682		0.2848
681.5		0.2853
681		0.2786
680.5		0.2424
680		0.2769
679.5		0.258
679		0.2636
678.5		0.2509
678		0.2309
677.5		0.2454
677		0.243
676.5		0.2722
676		0.2733
675.5		0.2638
675		0.2405
674.5		0.2407
674		0.2356
673.5		0.2298
673		0.2194
672.5		0.2279
672		0.2279
671.5		0.2165
671		0.2279
670.5		0.2259
670		0.2146
669.5		0.1923
669		0.1903
668.5		0.2045
668		0.2193
667.5		0.2428
667		0.2991
666.5		0.2674
666		0.2562
665.5		0.2449
665		0.2553
664.5		0.2509
664		0.2657
663.5		0.2982
663		0.2777
662.5		0.2662
662		0.2745
661.5		0.2811
661		0.2587
660.5		0.2075
660		0.2313
659.5		0.2199
659		0.2665
658.5		0.2611
658		0.2971
657.5		0.2984
657		0.3012
656.5		0.3106
656		0.3033
655.5		0.2609
655		0.2516
654.5		0.2594
654		0.2641
653.5		0.2765
653		0.2177
652.5		0.2116
652		0.189
651.5		0.2137
651		0.2293
650.5		0.258
650		0.2657
649.5		0.2342
649		0.2374
648.5		0.2108
648		0.2295
647.5		0.2543
647		0.2404
646.5		0.2412
646		0.2394
645.5		0.2366
645		0.2408
644.5		0.2249
644		0.2157
643.5		0.2818
643		0.3119
642.5		0.3726
642		0.319
641.5		0.3995
641		0.3255
640.5		0.3457
640		0.2466
639.5		0.2386
639		0.2354
638.5		0.2087
638		0.234
637.5		0.2446
637		0.221
636.5		0.2579
636		0.288
635.5		0.3016
635		0.2485
634.5		0.2538
634		0.2656
633.5		0.262
633		0.2367
632.5		0.2142
632		0.236
631.5		0.2486
631		0.237
630.5		0.2147
630		0.2303
629.5		0.2837
629		0.3308
628.5		0.3083
628		0.3076
627.5		0.3038
627		0.3224
626.5		0.3328
626		0.2023
625.5		0.2109
625		0.1482
624.5		0.1479
624		0.164
623.5		0.2872
623		0.3571
622.5		0.3708
622		0.2871
621.5		0.4145
621		0.2975
620.5		0.2262
620		0.202
619.5		0.1252
619		0.3987
618.5		0.3465
618		0.2496
617.5		0.1488
617		-0.0756
616.5		-0.043
616		0.1969
615.5		0.2018
615		0.4526
614.5		0.4101
614		0.6569
613.5		0.5446
613		0.4799
612.5		0.3774
612		0.4094
611.5		0.8035
611		0.5878
610.5		0.2507
610		0.0596
609.5		-0.0598
609		0.2099
608.5		0.2352
608		0.1323
607.5		0.0289
607		-0.0216
606.5		0.1057
606		0.5721
605.5		0.724
605		0.3309
604.5		0.0538
604		0.1549
603.5		0.1244
603		0.232
602.5		0.36
602		0.2687
601.5		0.4468
601		0.0796
600.5		-0.0183
600		-0.2013
599.5		-0.2433
599		-0.1982
598.5		0.2264
598		0.2411
597.5		0.2058
597		0.2614
596.5		0.2018
596		0.3651
595.5		0.2366
595		0.4954
594.5		0.3254
594		0.2667
593.5		0.1878
593		0.2181
592.5		0.2557
592		0.1853
591.5		0.1929
591		0.149
590.5		0.3489
590		0.5213
589.5		0.6079
589		0.4035
588.5		0.4292
588		0.1802
587.5		-0.131
587		0.0099
586.5		-0.0318
586		0.1826
585.5		0.0554
585		0.2347
584.5		0.2197
584		0.3214
583.5		0.2236
583		0.1889
582.5		0.2924
582		0.2576
581.5		0.7016
581		0.2563
580.5		0.3898
580		0.2831
579.5		0.2671
579		0.1345
578.5		-0.037
578		-0.0065
577.5		0.0459
577		0.1252
576.5		0.0902
576		-0.0427
575.5		-0.2611
575		0.5188
574.5		0.4155
574		0.3526
573.5		0.5516
573		0.5312
572.5		0.5096
572		0.1712
571.5		0.0127
571		0.2728
570.5		0.3014
570		0.5239
569.5		0.2016
569		-0.0622
568.5		-0.1106
568		0.1192
567.5		0.403
567		0.2814
566.5		0.0511
566		0.0805
565.5		0.3034
565		0.3638
564.5		0.1511
564		0.1436
563.5		0.4241
563		0.5433
562.5		0.9573
562		0.4924
561.5		0.4629
561		0.1896
560.5		0.2606
560		0.6602
559.5		0.7879
559		0.2916
558.5		0.1663
558		0.3606
557.5		0.4377
557		0.6145
556.5		0.2497
556		0.0684
555.5		-0.035
555		0.0012
554.5		0.1137
554		0.2233
553.5		0.3271
553		0.2602
552.5		0.239
552		0.2207
551.5		0.2896
551		0.3184
550.5		0.2315
550		0.0821
549.5		0.0596
549		0.2228
548.5		0.2379
548		0.1865
547.5		0.1659
547		0.3718
546.5		0.3682
546		0.367
545.5		0.2103
545		0.0988
544.5		0.1437
544		0.1475
543.5		0.2523
543		0.2232
542.5		0.2137
542		0.2122
541.5		0.2471
541		0.318
540.5		0.2637
540		0.1987
539.5		0.1986
539		0.2883
538.5		0.2473
538		0.2843
537.5		0.2441
537		0.2663
536.5		0.2542
536		0.2201
535.5		0.1992
535		0.1983
534.5		0.1088
534		0.2219
533.5		0.2722
533		0.2914
532.5		0.2839
532		0.2413
531.5		0.2252
531		0.2855
530.5		0.2655
530		0.2712
529.5		0.2964
529		0.2529
528.5		0.2914
528		0.3698
527.5		0.3516
527		0.3399
526.5		0.321
526		0.3358
525.5		0.3332
525		0.3581
524.5		0.3198
524		0.2625
523.5		0.1718
523		0.0514
522.5		0.0583
522		0.1093
521.5		0.1926
521		0.1935
520.5		0.2551
520		0.3105
519.5		0.2897
519		0.3174
518.5		0.356
518		0.4257
517.5		0.4195
517		0.4039
516.5		0.3841
516		0.37
515.5		0.2949
515		0.2733
514.5		0.3006
514		0.2838
513.5		0.2474
513		0.197
512.5		0.1975
512		0.2231
511.5		0.3253
511		0.3676
510.5		0.3661
510		0.3622
509.5		0.318
509		0.294
508.5		0.2833
508		0.3235
507.5		0.3684
507		0.3342
506.5		0.3495
506		0.2994
505.5		0.2207
505		0.2167
504.5		0.2121
504		0.2349
503.5		0.2013
503		0.2536
502.5		0.2972
502		0.256
501.5		0.3606
501		0.3845
500.5		0.2452
500		0.1294
499.5		0.0842
499		0.2727
498.5		0.2347
498		0.2754
497.5		0.314
497		0.3497
496.5		0.3218
496		0.2396
495.5		0.2082
495		0.3274
494.5		0.3357
494		0.2756
493.5		0.3156
493		0.1762
492.5		0.2042
492		0.1679
491.5		0.1545
491		0.1403
490.5		0.1859
490		0.1871
489.5		0.2082
489		0.2675
488.5		0.3042
488		0.3387
487.5		0.4846
487		0.3209
486.5		0.312
486		0.2426
485.5		0.2231
485		0.295
484.5		0.3126
484		0.2717
483.5		0.2299
483		0.168
482.5		0.1835
482		0.1716
481.5		0.1469
481		0.1406
480.5		0.1448
480		0.2813
479.5		0.2796
479		0.2792
478.5		0.3014
478		0.1953
477.5		0.2508
477		0.2428
476.5		0.2385
476		0.2018
475.5		0.456
475		0.369
474.5		0.5008
474		0.3137
473.5		0.2964
473		0.122
472.5		0.1578
472		0.378
471.5		0.3709
471		0.4153
470.5		0.3942
470		0.4391
469.5		0.3617
469		0.3268
468.5		0.3075
468		0.2141
467.5		0.2375
467		0.1052
466.5		0.2845
466		0.2966
465.5		0.3092
465		0.3197
464.5		0.2451
464		0.1969
463.5		-0.002
463		-0.0322
462.5		-0.1966
462		0.6688
461.5		0.7824
461		0.8224
460.5		0.5546
460		0.5297
459.5		0.5771
459		0.4622
458.5		0.3749
458		0.4038
457.5		0.5086
457		0.6336
456.5		0.4424
456		0.0289
455.5		-0.1443
455		0.2069
454.5		-0.0556
454		-0.2049
453.5		0.005
453		-0.5366
452.5		-0.1501
452		0.0745
451.5		0.3705
451		0.967
450.5		0.9637
450		0.4627
449.5		0.551
449		0.2787
448.5		0.1107
448		0.2745
447.5		0.1568
447		0.8863
446.5		0.4425
446		0.3912
445.5		-0.0369
445		-0.9939
444.5		-0.0946
444		0.2488
443.5		0.2962
443		0.6014
442.5		0.5153
442		0.3114
441.5		0.2164
441		4.212
440.5		0.3467
440		-0.0699
439.5		0.0939
439		0.2574
438.5		0.3859
438		0.079
437.5		-0.065
437		-0.7983
436.5		-2.1911
436		-0.2662
435.5		-0.0083
435		0.0336
434.5		0.2481
434		0.6491
433.5		0.5782
433		0.3469
432.5		0.3012
432		0.3356
431.5		0.543
431		0.291
430.5		0.3055
430		-0.0088
429.5		0.1435
429		2.2286
428.5		1.1867
428		0.5195
427.5		0.3207
427		0.1973
426.5		0.147
426		-0.536
425.5		-0.2039
425		-0.5846
424.5		-1.3424
424		2.814
423.5		1.2907
423		0.6634
422.5		0.5909
422		0.8133
421.5		1.1521
421		1.0682
420.5		0.7228
420		0.0817
419.5		0.1013
419		0.1575
418.5		0.1875
418		0.5305
417.5		0.5703
417		0.2304
416.5		0.0855
416		-0.1101
415.5		0.1181
415		0.1654
414.5		-0.1839
414		0.3383
413.5		0.6965
413		11.6681
412.5		0.8663
412		0.6728
411.5		-0.2076
411		0.0941
410.5		0.1703
410		0.297
409.5		-0.2698
409		0.4686
408.5		0.2908
408		0.4037
407.5		-0.0047
407		0.1039
406.5		0.214
406		0.5742
405.5		2.3809
405		0.4252
404.5		-0.1598
404		0.1035
403.5		0.3182
403		0.3085
402.5		0.6794
402		1.1566
401.5		2.1574
401		-0.7792
400.5		-0.5427
400		0.3838
399.5		1.0578
399		0.8055
398.5		0.5369
398		0.3806
397.5		0.3006
397		0.5035
396.5		-2.1717
396		0.5535
395.5		0.9337
395		2.4648
394.5		0.5888
394		0.4394
393.5		0.1312
393		0.7882
392.5		0.4466
392		0.8543
391.5		0.4216
391		-0.3336
390.5		-0.3063
390		1.4339
389.5		1.2048
389		3.6498
388.5		-0.3766
388		-5.9461
387.5		2.9025
387		4.9016
386.5		1.3359
386		0.3273
385.5		0.1738
385		0.4942
384.5		1.2697
384		1.6322
383.5		3.4703
383		0.3194
382.5		0.3057
382		-0.2297
381.5		-0.3455
381		-0.2554
380.5		-0.1174
380		-1.8676
379.5		0.2578
379		-0.1141
378.5		-1.8339
378		0.4602
377.5		0.2464
377		-0.5519
376.5		0.3659
376		0.0443
375.5		2.323
375		0.6481
374.5		0.4963
374		0.0342
373.5		0.0953
373		1.5961
372.5		1.235
372		0.1027
371.5		0.1082
371		0.8618
370.5		0.1125
370		0.031
369.5		-0.175
369		-0.1024
368.5		0.1434
368		0.6273
367.5		0.119
367		-10.9598
366.5		4.2853
366		-6.3886
365.5		2.7569
365		0.702
364.5		0.3056
364		0.6475
363.5		1.8026
363		1.2424
362.5		0.4854
362		0.1688
361.5		-0.0633
361		0.0619
360.5		-0.3018
360		-0.98
359.5		2.3069
359		-0.0414
358.5		-0.2072
358		0.3995
357.5		0.5088
357		0.4671
356.5		0.34
356		5.4069
355.5		-17.7443
355		-28.2294
354.5		0.4387
354		0.2248
353.5		0.1609
353		-0.0376
352.5		-0.0126
352		0.0955
351.5		0.1906
351		-0.2511
350.5		-1.0092
350		3.727
349.5		0.7273
349		0.3978
348.5		0.1806
348		-0.0963
347.5		0.1255
347		-1.0647
346.5		1.9725
346		1.0177
345.5		3.6463
345		0.7131
344.5		0.9533
344		23.5871
343.5		-1.5685
343		-10.3268
342.5		-1.0536
342		-1.3409
341.5		0.3048
341		-0.1236
340.5		0.8324
340		-0.566
339.5		-1.8284
339		-0.5999
338.5		-1.0515
338		-0.4732
337.5		-2.7604
337		0.4481
336.5		0.4276
336		0.9281
335.5		0.941
335		-0.2576
334.5		0.9819
334		-1.9449
333.5		0.7371
333		-2.5095
332.5		-3.5681
332		1.8919
331.5		-0.4903
331		1.9302
330.5		0.0906
330		0.4189
329.5		-0.0945
329		-0.656
328.5		-2.9387
328		-0.5722
327.5		0.0281
327		0.0475
326.5		0.1998
326		4.3912
325.5		0.7264
325		0.521
324.5		0.6948
324		0.4641
323.5		-5.1442
323		-0.1313
322.5		-0.1762
322		-0.4539
321.5		-0.0582
321		-0.2853
320.5		-1.3119
320		0.1667
319.5		0.1521
319		0.383
318.5		-0.0653
318		-0.0442
317.5		2.9655
317		0.1838
316.5		0.2971
316		2.6719
315.5		9.0333
315		1.3057
314.5		4.8709
314		-1.196
313.5		0.0539
313		0.1297
312.5		0.2893
312		0.3365
311.5		-0.0921
311		-0.1917
310.5		-0.0878
310		0.0444
309.5		-0.1402
309		-0.0316
308.5		-0.0438
308		0.1319
307.5		0.2837
307		1.3671
306.5		1.6906
306		-0.8715
305.5		0.3943
305		0.4989
304.5		1.9447
304		0.0692
303.5		0.2959
303		1.5825
302.5		91.9585
302		-0.3035
301.5		0.4533
301		0.1255
300.5		1.4936
300		1.9373
299.5		2.9729
299		0.1535
298.5		0.403
298		0.0126
297.5		0.0703
297		0.4085
296.5		0.7539
296		0.153
295.5		0.2867
295		0.3102
294.5		0.0982
294		0.2438
293.5		-0.1886
293		0.6453
292.5		0.311
292		0.4282
291.5		0.9018
291		1.0806
290.5		0.9263
290		1.223
289.5		0.8128
289		0.0855
288.5		0.3842
288		1.2482
287.5		0.3163
287		0.0784
286.5		0.1342
286		0.1583
285.5		-0.2093
285		0.353
284.5		-0.7885
284		-1.1092
283.5		-0.5558
283		0.3085
282.5		0.611
282		0.2804
281.5		0.4146
281		-0.5866
280.5		0.0448
280		-0.1948
279.5		-1.2622
279		0.0786
278.5		-0.1391
278		-0.3997
277.5		-2.4925
277		-1.2548
276.5		-0.8719
276		21.7051
275.5		0.3764
275		1.0471
274.5		0.0934
274		2.3271
273.5		1.3372
273		-0.009
272.5		-0.0728
272		0.5263
271.5		1.2703
271		6.1686
270.5		-54.1584
270		-0.1462
269.5		-2.6796
269		2.5456
268.5		1.5459
268		0.6394
267.5		0.2338
267		0.2223
266.5		0.0671
266		0.7211
265.5		0.0684
265		0.3174
264.5		0.0565
264		0.0842
263.5		0.1496
263		-0.8299
262.5		-2.0452
262		0.46
261.5		-1.1383
261		0.4307
260.5		0.4329
260		0.6533
259.5		-0.9234
259		0.6386
258.5		-0.1926
258		-3.017
257.5		-43.8077
257		-0.3476
256.5		0.2138
256		0.3585
255.5		0.7169
255		-0.0732
254.5		-0.0143
254		-0.7171
253.5		0.5825
253		1.3048
252.5		-0.0272
252		-0.0882
251.5		-0.0644
251		-1.1744
250.5		4.2983
250		-0.9147
249.5		-0.1523
249		0.1251
248.5		0.107
248		0.3452
247.5		0.941
247		-0.3084
246.5		-0.9636
246		-0.2421
245.5		-1.4321
245		1.1889
244.5		0.2955
244		0.0659
243.5		0.483
243		-3.3079
242.5		-1.4319
242		-1.5259
241.5		-1.8136
241		1.7449
240.5		-0.4747
240		-0.6483
239.5		-3.8617
239		-0.1348
238.5		-0.1292
238		0.39
237.5		0.2669
237		1.2686
236.5		1.0883
236		0.8908
235.5		-0.5313
235		0.1289
234.5		0.5576
234		0.4598
233.5		0.0782
233		0.4091
232.5		-4.2032
232		0.5402
231.5		0.8728
231		0.1442
230.5		-0.1626
230		-0.3041
229.5		-0.9412
229		0.1527
228.5		0.4697
228		-1.377
227.5		1.2967
227		3.7335
226.5		0.6029
226		-0.714
225.5		-0.0863
225		-0.2322
224.5		0.0037
224		0.4904
223.5		0.429
223		0.2489
222.5		-0.1075
222		0.3366
221.5		0.9982
221		-0.243
