lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
702		1.34313
701.5		1.3419
701		1.34543
700.5		1.34875
700		1.34702
699.5		1.35525
699		1.35391
698.5		1.35758
698		1.36175
697.5		1.36581
697		1.36174
696.5		1.36592
696		1.36606
695.5		1.36725
695		1.36999
694.5		1.37532
694		1.37872
693.5		1.3812
693		1.38463
692.5		1.38343
692		1.38916
691.5		1.39212
691		1.39377
690.5		1.3981
690		1.39544
689.5		1.40028
689		1.40498
688.5		1.40661
688		1.40963
687.5		1.40793
687		1.41297
686.5		1.41441
686		1.42024
685.5		1.42022
685		1.42447
684.5		1.42541
684		1.42947
683.5		1.432
683		1.43303
682.5		1.43693
682		1.43888
681.5		1.44216
681		1.44234
680.5		1.44749
680		1.45101
679.5		1.45267
679		1.45941
678.5		1.45903
678		1.46263
677.5		1.46505
677		1.46734
676.5		1.47039
676		1.4715
675.5		1.47646
675		1.48089
674.5		1.47929
674		1.48525
673.5		1.48803
673		1.48892
672.5		1.49441
672		1.49342
671.5		1.49698
671		1.50079
670.5		1.50262
670		1.50857
669.5		1.50722
669		1.51336
668.5		1.5144
668		1.51794
667.5		1.51696
667		1.5237
666.5		1.52571
666		1.53138
665.5		1.53041
665		1.53208
664.5		1.53965
664		1.53785
663.5		1.54581
663		1.54654
662.5		1.54894
662		1.55144
661.5		1.55658
661		1.55662
660.5		1.56109
660		1.56448
659.5		1.56902
659		1.56884
658.5		1.5735
658		1.57685
657.5		1.57781
657		1.58246
656.5		1.5854
656		1.5886
655.5		1.59422
655		1.59386
654.5		1.59685
654		1.59899
653.5		1.60294
653		1.60997
652.5		1.60912
652		1.61
651.5		1.61818
651		1.61609
650.5		1.62175
650		1.62555
649.5		1.62742
649		1.63004
648.5		1.63354
648		1.63903
647.5		1.63917
647		1.64755
646.5		1.64818
646		1.64901
645.5		1.65411
645		1.65764
644.5		1.66189
644		1.66587
643.5		1.66879
643		1.66986
642.5		1.67674
642		1.6776
641.5		1.68194
641		1.68452
640.5		1.68688
640		1.69481
639.5		1.69396
639		1.69902
638.5		1.70347
638		1.70722
637.5		1.71119
637		1.71496
636.5		1.71821
636		1.72402
635.5		1.72526
635		1.72967
634.5		1.73515
634		1.73713
633.5		1.74362
633		1.747
632.5		1.75353
632		1.75786
631.5		1.7582
631		1.76189
630.5		1.76465
630		1.76992
629.5		1.77358
629		1.77526
628.5		1.78093
628		1.78225
627.5		1.78008
627		1.79169
626.5		1.79022
626		1.79317
625.5		1.79493
625		1.79219
624.5		1.80044
624		1.80199
623.5		1.80661
623		1.80851
622.5		1.80489
622		1.81353
621.5		1.81727
621		1.8187
620.5		1.81869
620		1.82124
619.5		1.82402
619		1.83142
618.5		1.82876
618		1.83327
617.5		1.83645
617		1.84016
616.5		1.84928
616		1.8479
615.5		1.84944
615		1.85476
614.5		1.85446
614		1.86371
613.5		1.86567
613		1.86803
612.5		1.87236
612		1.87423
611.5		1.87788
611		1.88039
610.5		1.8874
610		1.8874
609.5		1.88973
609		1.89383
608.5		1.89938
608		1.90258
607.5		1.90753
607		1.90903
606.5		1.91217
606		1.91808
605.5		1.91885
605		1.9269
604.5		1.92574
604		1.93378
603.5		1.93575
603		1.93728
602.5		1.93976
602		1.94287
601.5		1.94439
601		1.95486
600.5		1.9546
600		1.95583
599.5		1.96387
599		1.95934
598.5		1.96808
598		1.9684
597.5		1.97688
597		1.98164
596.5		1.98003
596		1.98952
595.5		1.9848
595		1.9909
594.5		1.99457
594		1.99564
593.5		2.00378
593		2.00368
592.5		2.00901
592		2.01221
591.5		2.01529
591		2.01693
590.5		2.02295
590		2.024
589.5		2.02855
589		2.03163
588.5		2.03481
588		2.03969
587.5		2.04251
587		2.04661
586.5		2.04752
586		2.04799
585.5		2.05514
585		2.05393
584.5		2.06056
584		2.06212
583.5		2.06425
583		2.07274
582.5		2.07592
582		2.07695
581.5		2.0783
581		2.08302
580.5		2.0874
580		2.09146
579.5		2.09043
579		2.0957
578.5		2.09672
578		2.10261
577.5		2.10381
577		2.10733
576.5		2.11106
576		2.11288
575.5		2.12356
575		2.11943
574.5		2.1276
574		2.12773
573.5		2.1262
573		2.13843
572.5		2.13465
572		2.1395
571.5		2.1417
571		2.14614
570.5		2.15054
570		2.15652
569.5		2.15406
569		2.15596
568.5		2.15984
568		2.15694
567.5		2.1672
567		2.17146
566.5		2.17146
566		2.17698
565.5		2.17494
565		2.1858
564.5		2.18664
564		2.18951
563.5		2.18723
563		2.18946
562.5		2.2009
562		2.19731
561.5		2.19964
561		2.20284
560.5		2.20589
560		2.21942
559.5		2.22491
559		2.22042
558.5		2.22424
558		2.23191
557.5		2.22773
557		2.23385
556.5		2.23465
556		2.23622
555.5		2.24096
555		2.24159
554.5		2.24873
554		2.24657
553.5		2.25328
553		2.25383
552.5		2.25716
552		2.25917
551.5		2.26349
