lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
699.5		1.0252
699		1.0266
698.5		1.0248
698		1.0253
697.5		1.0267
697		1.0265
696.5		1.0269
696		1.0243
695.5		1.0266
695		1.0239
694.5		1.0247
694		1.0248
693.5		1.0253
693		1.0252
692.5		1.025
692		1.025
691.5		1.0249
691		1.025
690.5		1.0252
690		1.0242
689.5		1.0253
689		1.0244
688.5		1.0239
688		1.0251
687.5		1.0241
687		1.0244
686.5		1.0235
686		1.0247
685.5		1.0241
685		1.0244
684.5		1.0228
684		1.0231
683.5		1.0245
683		1.0238
682.5		1.0248
682		1.0239
681.5		1.0236
681		1.0228
680.5		1.0245
680		1.0227
679.5		1.0228
679		1.023
678.5		1.023
678		1.0245
677.5		1.0231
677		1.0247
676.5		1.0238
676		1.0222
675.5		1.0236
675		1.0217
674.5		1.0233
674		1.0231
673.5		1.0236
673		1.0222
672.5		1.0242
672		1.0219
671.5		1.0222
671		1.0229
670.5		1.0218
670		1.0231
669.5		1.0232
669		1.0216
668.5		1.0225
668		1.0213
667.5		1.0236
667		1.0218
666.5		1.0226
666		1.0231
665.5		1.0222
665		1.0227
664.5		1.0212
664		1.0225
663.5		1.0211
663		1.0214
662.5		1.022
662		1.0219
661.5		1.0229
661		1.0213
660.5		1.0218
660		1.0216
659.5		1.0214
659		1.021
658.5		1.0201
658		1.0208
657.5		1.0216
657		1.0217
656.5		1.0203
656		1.0203
655.5		1.0203
655		1.0204
654.5		1.0211
654		1.0202
653.5		1.02
653		1.0209
652.5		1.0191
652		1.0206
651.5		1.0188
651		1.0194
650.5		1.0193
650		1.0197
649.5		1.0184
649		1.0196
648.5		1.0188
648		1.0182
647.5		1.0201
647		1.0169
646.5		1.0173
646		1.0185
645.5		1.0178
645		1.0173
644.5		1.0163
644		1.0157
643.5		1.0167
643		1.017
642.5		1.0146
642		1.0144
641.5		1.0145
641		1.0142
640.5		1.0153
640		1.0131
639.5		1.0136
639		1.0131
638.5		1.0116
638		1.0123
637.5		1.0107
637		1.0101
