lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
900		0.427914
899.5		0.417749
899		0.413201
898.5		0.423504
898		0.407715
897.5		0.413511
897		0.441049
896.5		0.433968
896		0.435555
895.5		0.418157
895		0.41033
894.5		0.41845
894		0.413182
893.5		0.429379
893		0.45012
892.5		0.420296
892		0.432905
891.5		0.43856
891		0.430726
890.5		0.428843
890		0.413576
889.5		0.433052
889		0.429231
888.5		0.430634
888		0.419863
887.5		0.43911
887		0.41665
886.5		0.437095
886		0.432898
885.5		0.430077
885		0.422487
884.5		0.424706
884		0.442847
883.5		0.421005
883		0.433539
882.5		0.428875
882		0.422189
881.5		0.422297
881		0.431945
880.5		0.426442
880		0.427977
879.5		0.437938
879		0.445831
878.5		0.429331
878		0.420181
877.5		0.430542
877		0.425747
876.5		0.436259
876		0.42752
875.5		0.432995
875		0.436129
874.5		0.43624
874		0.432517
873.5		0.433834
873		0.435771
872.5		0.430419
872		0.424019
871.5		0.43032
871		0.431896
870.5		0.424212
870		0.430387
869.5		0.428586
869		0.429129
868.5		0.433337
868		0.42803
867.5		0.431814
867		0.434409
866.5		0.427698
866		0.43146
865.5		0.431371
865		0.432914
864.5		0.428472
864		0.430809
863.5		0.432824
863		0.433061
862.5		0.432168
862		0.429506
861.5		0.432529
861		0.434761
860.5		0.433945
860		0.431264
859.5		0.431248
859		0.430711
858.5		0.433085
858		0.429025
857.5		0.432951
857		0.433552
856.5		0.433003
856		0.433584
855.5		0.433112
855		0.434024
854.5		0.433281
854		0.433218
853.5		0.435956
853		0.434692
852.5		0.431993
852		0.431549
851.5		0.435936
851		0.430999
850.5		0.432954
850		0.433495
849.5		0.432056
849		0.431254
848.5		0.431525
848		0.432859
847.5		0.433722
847		0.433014
846.5		0.431867
846		0.431634
845.5		0.434666
845		0.433725
844.5		0.431661
844		0.433653
843.5		0.431832
843		0.432141
842.5		0.434434
842		0.431249
841.5		0.43362
841		0.43334
840.5		0.432486
840		0.433794
839.5		0.432224
839		0.433294
838.5		0.433399
838		0.435265
837.5		0.433901
837		0.434628
836.5		0.433462
836		0.434142
835.5		0.434343
835		0.434498
834.5		0.435141
834		0.433267
833.5		0.434951
833		0.434757
832.5		0.434977
832		0.435591
831.5		0.435574
831		0.435933
830.5		0.436846
830		0.43602
829.5		0.436528
829		0.435072
828.5		0.43646
828		0.436896
827.5		0.436035
827		0.436902
826.5		0.435402
826		0.437425
825.5		0.437755
825		0.437213
824.5		0.43881
824		0.436632
823.5		0.44058
823		0.437257
822.5		0.439095
822		0.437095
821.5		0.438318
821		0.437875
820.5		0.438285
820		0.437644
819.5		0.438544
819		0.43922
818.5		0.437843
818		0.44034
817.5		0.440032
817		0.438856
816.5		0.440092
816		0.438966
815.5		0.438915
815		0.439716
814.5		0.439444
814		0.44082
813.5		0.440052
813		0.440888
812.5		0.44038
812		0.4403
811.5		0.441742
811		0.440056
810.5		0.439752
810		0.440856
809.5		0.440543
809		0.443054
808.5		0.442365
808		0.441076
807.5		0.442442
807		0.441444
806.5		0.442086
806		0.442831
805.5		0.441579
805		0.44252
804.5		0.443167
804		0.44219
803.5		0.442943
803		0.442458
802.5		0.442288
802		0.442659
801.5		0.442767
801		0.444133
800.5		0.441021
800		0.442889
799.5		0.443489
799		0.442958
798.5		0.443278
798		0.443678
797.5		0.446148
797		0.443234
796.5		0.443656
796		0.443502
795.5		0.443923
795		0.4447
794.5		0.444867
794		0.443867
793.5		0.444711
793		0.445689
792.5		0.445622
792		0.44628
791.5		0.444677
791		0.44356
790.5		0.445266
790		0.443293
789.5		0.446066
789		0.445787
788.5		0.4473
788		0.446053
