lambda		value

Calibration:
lambda:	800
Abs:	0.0004

Data:
#
900		0.431102
899.5		0.399823
899		0.425803
898.5		0.408496
898		0.405224
897.5		0.40649
897		0.416135
896.5		0.430678
896		0.42746
895.5		0.413227
895		0.391644
894.5		0.418535
894		0.408639
893.5		0.433477
893		0.442153
892.5		0.397181
892		0.417113
891.5		0.418595
891		0.422512
890.5		0.411199
890		0.406671
889.5		0.419163
889		0.42259
888.5		0.425771
888		0.422459
887.5		0.423898
887		0.410806
886.5		0.422618
886		0.428091
885.5		0.418531
885		0.413617
884.5		0.420231
884		0.43359
883.5		0.415192
883		0.430335
882.5		0.419361
882		0.420874
881.5		0.411695
881		0.409308
880.5		0.421996
880		0.41852
879.5		0.419145
879		0.4236
878.5		0.420382
878		0.421068
877.5		0.418333
877		0.424814
876.5		0.426671
876		0.420952
875.5		0.419984
875		0.428499
874.5		0.429541
874		0.4197
873.5		0.429963
873		0.426768
872.5		0.421914
872		0.419124
871.5		0.421676
871		0.425
870.5		0.417338
870		0.423566
869.5		0.420685
869		0.426013
868.5		0.420299
868		0.424221
867.5		0.4221
867		0.422704
866.5		0.422171
866		0.420586
865.5		0.424258
865		0.42686
864.5		0.419051
864		0.42401
863.5		0.423918
863		0.418922
862.5		0.42446
862		0.420176
861.5		0.424641
861		0.425799
860.5		0.426006
860		0.421925
859.5		0.421168
859		0.423157
858.5		0.42542
858		0.421863
857.5		0.424248
857		0.424002
856.5		0.424564
856		0.423161
855.5		0.423987
855		0.425087
854.5		0.426535
854		0.426659
853.5		0.424531
853		0.425454
852.5		0.42429
852		0.42294
851.5		0.426585
851		0.424365
850.5		0.42621
850		0.42635
849.5		0.424338
849		0.425408
848.5		0.42324
848		0.423563
847.5		0.423632
847		0.425397
846.5		0.424556
846		0.425593
845.5		0.426832
845		0.426594
844.5		0.426314
844		0.426228
843.5		0.423652
843		0.425114
842.5		0.425816
842		0.426401
841.5		0.427666
841		0.423548
840.5		0.42614
840		0.427061
839.5		0.42441
839		0.427638
838.5		0.426072
838		0.427425
837.5		0.426861
837		0.426986
836.5		0.429181
836		0.426507
835.5		0.426803
835		0.428231
834.5		0.428969
834		0.42799
833.5		0.427097
833		0.429579
832.5		0.429594
832		0.430007
831.5		0.429495
831		0.429652
830.5		0.429953
830		0.428842
829.5		0.430038
829		0.4285
828.5		0.430665
828		0.430308
827.5		0.42974
827		0.431605
826.5		0.42961
826		0.431423
825.5		0.429867
825		0.432608
824.5		0.43121
824		0.432125
823.5		0.43247
823		0.431852
822.5		0.430874
822		0.430396
821.5		0.432511
821		0.433067
820.5		0.431891
820		0.431439
819.5		0.43273
819		0.432803
818.5		0.432338
818		0.434221
817.5		0.435005
817		0.434043
816.5		0.434283
816		0.433263
815.5		0.433616
815		0.434896
814.5		0.43413
814		0.433103
813.5		0.434835
813		0.434074
812.5		0.43387
812		0.434587
811.5		0.435122
811		0.435944
810.5		0.434249
810		0.436244
809.5		0.434245
809		0.434935
808.5		0.436249
808		0.436962
807.5		0.436824
807		0.436331
806.5		0.436868
806		0.436511
805.5		0.436169
805		0.4374
804.5		0.436556
804		0.437681
803.5		0.437425
803		0.43695
802.5		0.437075
802		0.436758
801.5		0.437056
801		0.438609
800.5		0.436721
800		0.437975
799.5		0.438876
799		0.436857
798.5		0.438668
798		0.438169
797.5		0.440224
797		0.438924
796.5		0.438749
796		0.438698
795.5		0.438218
795		0.439388
794.5		0.440256
794		0.439161
793.5		0.439309
793		0.441176
792.5		0.439812
792		0.441863
791.5		0.438679
791		0.439068
790.5		0.44046
790		0.439793
789.5		0.440456
789		0.441881
788.5		0.441688
788		0.441749
