lambda		value

Calibration:
lambda:	800
Abs:	0.0009

Data:
#
900		0.498899
899.5		0.472974
899		0.494698
898.5		0.4761
898		0.469563
897.5		0.472713
897		0.494183
896.5		0.512345
896		0.47669
895.5		0.482647
895		0.47475
894.5		0.502615
894		0.477161
893.5		0.502315
893		0.501886
892.5		0.465433
892		0.483303
891.5		0.497954
891		0.501215
890.5		0.483163
890		0.485036
889.5		0.482547
889		0.496032
888.5		0.511664
888		0.488594
887.5		0.489979
887		0.478407
886.5		0.488108
886		0.506072
885.5		0.486871
885		0.473373
884.5		0.488186
884		0.498869
883.5		0.4856
883		0.50314
882.5		0.490951
882		0.490898
881.5		0.483469
881		0.488284
880.5		0.493249
880		0.497156
879.5		0.497562
879		0.499137
878.5		0.487896
878		0.494223
877.5		0.492249
877		0.49694
876.5		0.498992
876		0.499042
875.5		0.493447
875		0.497815
874.5		0.494729
874		0.497579
873.5		0.497512
873		0.493785
872.5		0.495348
872		0.48849
871.5		0.493273
871		0.494684
870.5		0.48886
870		0.492788
869.5		0.492609
869		0.497097
868.5		0.492081
868		0.494456
867.5		0.495548
867		0.4975
866.5		0.497794
866		0.492075
865.5		0.496499
865		0.498086
864.5		0.490588
864		0.495707
863.5		0.4992
863		0.494476
862.5		0.494352
862		0.495935
861.5		0.495662
861		0.502062
860.5		0.501706
860		0.49727
859.5		0.495962
859		0.491761
858.5		0.496222
858		0.497666
857.5		0.499201
857		0.495179
856.5		0.496777
856		0.497966
855.5		0.495937
855		0.497619
854.5		0.494601
854		0.499008
853.5		0.499206
853		0.496427
852.5		0.494329
852		0.497479
851.5		0.500745
851		0.495552
850.5		0.496534
850		0.500099
849.5		0.496393
849		0.497033
848.5		0.493892
848		0.496394
847.5		0.497677
847		0.496048
846.5		0.497188
846		0.497677
845.5		0.498564
845		0.496835
844.5		0.496195
844		0.496935
843.5		0.495423
843		0.497875
842.5		0.49807
842		0.496693
841.5		0.499703
841		0.496887
840.5		0.49901
840		0.496786
839.5		0.498024
839		0.49589
838.5		0.496193
838		0.499009
837.5		0.497178
837		0.499356
836.5		0.499801
836		0.496336
835.5		0.497572
835		0.498759
834.5		0.50005
834		0.499652
833.5		0.497319
833		0.499752
832.5		0.499851
832		0.499104
831.5		0.498657
831		0.498357
830.5		0.500798
830		0.501543
829.5		0.501047
829		0.499304
828.5		0.500399
828		0.4999
827.5		0.501297
827		0.501147
826.5		0.4999
826		0.501149
825.5		0.500499
825		0.500949
824.5		0.502148
824		0.501599
823.5		0.502901
823		0.502597
822.5		0.503906
822		0.501398
821.5		0.502199
821		0.502549
820.5		0.502145
820		0.501399
819.5		0.503803
819		0.503604
818.5		0.502298
818		0.503556
817.5		0.504365
817		0.502602
816.5		0.5024
816		0.502297
815.5		0.503593
815		0.504259
814.5		0.503603
814		0.504305
813.5		0.503756
813		0.504154
812.5		0.502901
812		0.503052
811.5		0.50586
811		0.504803
810.5		0.503596
810		0.505103
809.5		0.504442
809		0.50676
808.5		0.505958
808		0.504555
807.5		0.506561
807		0.505104
806.5		0.506111
806		0.506763
805.5		0.506001
805		0.506664
804.5		0.506503
804		0.5063
803.5		0.507062
803		0.507648
802.5		0.506556
802		0.505394
801.5		0.506603
801		0.508925
800.5		0.505588
800		0.507457
799.5		0.507457
799		0.506492
798.5		0.507602
798		0.507902
797.5		0.508823
797		0.508051
796.5		0.508447
796		0.507342
795.5		0.507795
795		0.509056
794.5		0.508003
794		0.509145
793.5		0.509138
793		0.508458
792.5		0.510153
792		0.509319
791.5		0.508786
791		0.50762
790.5		0.509145
790		0.50723
789.5		0.510004
789		0.509442
788.5		0.509857
788		0.509788
