lambda		value

Calibration:
lambda:	800
Abs:	0.0004

Data:
#
900		0.411788
899.5		0.406613
899		0.426711
898.5		0.404398
898		0.403839
897.5		0.404123
897		0.41809
896.5		0.433443
896		0.416184
895.5		0.415291
895		0.402114
894.5		0.437431
894		0.408147
893.5		0.413736
893		0.435975
892.5		0.405501
892		0.422777
891.5		0.410215
891		0.421703
890.5		0.413403
890		0.408639
889.5		0.41474
889		0.42008
888.5		0.428969
888		0.416332
887.5		0.418563
887		0.410411
886.5		0.422719
886		0.426867
885.5		0.416344
885		0.413125
884.5		0.42165
884		0.437083
883.5		0.413093
883		0.437333
882.5		0.419361
882		0.418974
881.5		0.412684
881		0.413195
880.5		0.420183
880		0.425322
879.5		0.427469
879		0.429789
878.5		0.421185
878		0.417554
877.5		0.42433
877		0.429096
876.5		0.425562
876		0.420851
875.5		0.422116
875		0.418444
874.5		0.427819
874		0.425446
873.5		0.426106
873		0.426061
872.5		0.427575
872		0.42241
871.5		0.423081
871		0.425
870.5		0.419922
870		0.422465
869.5		0.426076
869		0.423612
868.5		0.4208
868		0.419429
867.5		0.422
867		0.418407
866.5		0.42628
866		0.420287
865.5		0.426957
865		0.422833
864.5		0.416477
864		0.421714
863.5		0.425217
863		0.423398
862.5		0.42456
862		0.422753
861.5		0.42823
861		0.428715
860.5		0.431223
860		0.42371
859.5		0.421567
859		0.424943
858.5		0.423134
858		0.425139
857.5		0.424348
857		0.42569
856.5		0.425258
856		0.425243
855.5		0.425572
855		0.425781
854.5		0.424653
854		0.424278
853.5		0.426714
853		0.424164
852.5		0.422516
852		0.422841
851.5		0.425194
851		0.42397
850.5		0.424428
850		0.425359
849.5		0.424931
849		0.425309
848.5		0.423141
848		0.422674
847.5		0.423138
847		0.425101
846.5		0.422091
846		0.425198
845.5		0.424455
845		0.42264
844.5		0.424635
844		0.42267
843.5		0.420012
843		0.423632
842.5		0.424036
842		0.422455
841.5		0.424299
841		0.422363
840.5		0.423271
840		0.423404
839.5		0.422139
839		0.424668
838.5		0.422317
838		0.423065
837.5		0.422803
837		0.42342
836.5		0.425409
836		0.423439
835.5		0.422345
835		0.42426
834.5		0.424796
834		0.423917
833.5		0.422928
833		0.42352
832.5		0.425418
832		0.424336
831.5		0.423329
831		0.424478
830.5		0.425167
830		0.423766
829.5		0.424557
829		0.423432
828.5		0.424584
828		0.424629
827.5		0.424953
827		0.425125
826.5		0.423134
826		0.425634
825.5		0.423786
825		0.426018
824.5		0.42492
824		0.424733
823.5		0.426472
823		0.425262
822.5		0.425068
822		0.424109
821.5		0.425517
821		0.424276
820.5		0.424412
820		0.426146
819.5		0.426628
819		0.426499
818.5		0.425547
818		0.426512
817.5		0.427783
817		0.426343
816.5		0.427186
816		0.425477
815.5		0.425436
815		0.427384
814.5		0.426428
814		0.427399
813.5		0.427528
813		0.426271
812.5		0.426872
812		0.427285
811.5		0.426512
811		0.427443
810.5		0.42636
810		0.427343
809.5		0.425763
809		0.428228
808.5		0.427742
808		0.427757
807.5		0.427413
807		0.427328
806.5		0.429158
806		0.427699
805.5		0.427872
805		0.428285
804.5		0.426757
804		0.426587
803.5		0.429015
803		0.427958
802.5		0.428972
802		0.427274
801.5		0.428857
801		0.429989
800.5		0.427845
800		0.429072
799.5		0.429172
799		0.428272
798.5		0.428272
798		0.428871
797.5		0.429702
797		0.429128
796.5		0.428357
796		0.428215
795.5		0.427829
795		0.429286
794.5		0.429357
794		0.42957
793.5		0.429527
793		0.428471
792.5		0.430614
792		0.430546
791.5		0.428201
791		0.428116
790.5		0.428771
790		0.428628
789.5		0.429957
789		0.429998
788.5		0.430986
788		0.430568
