lambda		value

Calibration:
lambda:	800
Abs:	0.0001

Data:
#
900		0.0905362
899.5		0.0883424
899		0.0837622
898.5		0.0870304
898		0.0862427
897.5		0.0905236
897		0.0927888
896.5		0.0907974
896		0.087581
895.5		0.0860595
895		0.0877851
894.5		0.0921423
894		0.0861696
893.5		0.0937404
893		0.100377
892.5		0.0890411
892		0.0893832
891.5		0.091852
891		0.0899615
890.5		0.084318
890		0.0891206
889.5		0.0931752
889		0.0895313
888.5		0.0917904
888		0.0913746
887.5		0.0929858
887		0.0861064
886.5		0.0927293
886		0.0974814
885.5		0.0897436
885		0.0852759
884.5		0.0886615
884		0.0923188
883.5		0.0870304
883		0.0956692
882.5		0.0914234
882		0.0889466
881.5		0.0929773
881		0.0933546
880.5		0.091623
880		0.0902355
879.5		0.0906231
879		0.0938229
878.5		0.0912376
878		0.0928622
877.5		0.090037
877		0.0919283
876.5		0.0927046
876		0.0918254
875.5		0.0908537
875		0.0926998
874.5		0.0937816
874		0.091917
873.5		0.0928463
873		0.093406
872.5		0.0946847
872		0.0930997
871.5		0.0918941
871		0.0935951
870.5		0.0925263
870		0.0921737
869.5		0.0928144
869		0.0943189
868.5		0.090645
868		0.0928236
867.5		0.0924723
867		0.0914086
866.5		0.092986
866		0.0919414
865.5		0.0906637
865		0.0926932
864.5		0.0908731
864		0.0929769
863.5		0.092489
863		0.0914968
862.5		0.091799
862		0.0910442
861.5		0.0924763
861		0.0920696
860.5		0.0943831
860		0.0905484
859.5		0.0926572
859		0.0921444
858.5		0.0916948
858		0.0925062
857.5		0.0936502
857		0.0921641
856.5		0.0921613
856		0.0936664
855.5		0.0917822
855		0.0922879
854.5		0.0922498
854		0.0929011
853.5		0.0920635
853		0.0940103
852.5		0.0925397
852		0.0924444
851.5		0.0929586
851		0.0916634
850.5		0.0928161
850		0.0924936
849.5		0.0928212
849		0.0925084
848.5		0.092341
848		0.092013
847.5		0.0924444
847		0.0925962
846.5		0.0919846
846		0.0923639
845.5		0.0927447
845		0.0925084
844.5		0.0929199
844		0.0925706
843.5		0.0920626
843		0.093037
842.5		0.0925541
842		0.0923168
841.5		0.0925559
841		0.0920312
840.5		0.0927794
840		0.0926786
839.5		0.0924975
839		0.0924295
838.5		0.0927774
838		0.0926109
837.5		0.0922133
837		0.0921066
836.5		0.0926771
836		0.0923214
835.5		0.0923854
835		0.0922894
834.5		0.0925613
834		0.0930394
833.5		0.0924787
833		0.0924437
832.5		0.0927528
832		0.0925005
831.5		0.0921563
831		0.0921118
830.5		0.0921053
830		0.0921301
829.5		0.0926572
829		0.0920922
828.5		0.0924855
828		0.0921315
827.5		0.0919242
827		0.0919964
826.5		0.0917331
826		0.091907
825.5		0.0919872
825		0.0918255
824.5		0.0920252
824		0.0913721
823.5		0.0920448
823		0.0917349
822.5		0.0917734
822		0.0914804
821.5		0.09169
821		0.0912813
820.5		0.0913169
820		0.091254
819.5		0.0914
819		0.0911365
818.5		0.0908546
818		0.0916825
817.5		0.091848
817		0.0913817
816.5		0.0911271
816		0.091018
815.5		0.0909454
815		0.0910183
814.5		0.0912
814		0.0909364
813.5		0.0910637
813		0.0909091
812.5		0.0905457
812		0.0908909
811.5		0.0908818
811		0.0903819
810.5		0.0903374
810		0.0905819
809.5		0.0902743
809		0.0908636
808.5		0.0903452
808		0.0903271
807.5		0.0904814
807		0.0903
806.5		0.0904905
806		0.089999
805.5		0.0897462
805		0.0902173
804.5		0.089964
804		0.0896283
803.5		0.0898809
803		0.0897013
802.5		0.089709
802		0.089521
801.5		0.0897641
801		0.0896794
800.5		0.089332
800		0.0891089
799.5		0.0891089
799		0.089022
