lambda		value

Calibration:
lambda:	900
Abs:	0.0446

Data:
#
700		0.9474
699.5		0.9482
699		0.9471
698.5		0.9472
698		0.9466
697.5		0.9455
697		0.9457
696.5		0.946
696		0.9451
695.5		0.946
695		0.9451
694.5		0.9465
694		0.9467
693.5		0.9459
693		0.9463
692.5		0.9467
692		0.9457
691.5		0.9472
691		0.9463
690.5		0.9455
690		0.9472
689.5		0.945
689		0.9449
688.5		0.9458
688		0.9465
687.5		0.9453
687		0.9457
686.5		0.9443
686		0.9461
685.5		0.9463
685		0.9445
684.5		0.9467
684		0.9447
683.5		0.9447
683		0.9459
682.5		0.9445
682		0.9447
681.5		0.9446
681		0.9428
680.5		0.9446
680		0.9443
679.5		0.944
679		0.9451
678.5		0.9444
678		0.9426
677.5		0.946
677		0.9447
676.5		0.9434
676		0.9446
675.5		0.9445
675		0.9429
674.5		0.9442
674		0.9449
673.5		0.9433
673		0.9442
672.5		0.9441
672		0.9432
671.5		0.9442
671		0.9428
670.5		0.9422
670		0.9443
669.5		0.9424
669		0.9439
668.5		0.9446
668		0.9437
667.5		0.9446
667		0.9422
666.5		0.9427
666		0.9427
665.5		0.943
665		0.9423
664.5		0.9444
664		0.9426
663.5		0.9429
663		0.9437
662.5		0.9427
662		0.9444
661.5		0.9426
661		0.9416
660.5		0.9432
660		0.9422
659.5		0.9424
659		0.943
658.5		0.9412
658		0.9418
657.5		0.9419
657		0.9408
656.5		0.9413
656		0.941
655.5		0.9416
655		0.942
654.5		0.9415
654		0.9418
653.5		0.9416
653		0.9405
652.5		0.9405
652		0.9406
651.5		0.9408
651		0.9413
650.5		0.9415
650		0.9391
649.5		0.9407
649		0.9409
648.5		0.9395
648		0.9403
647.5		0.9386
647		0.9387
646.5		0.9392
646		0.9382
645.5		0.9383
645		0.9387
644.5		0.9363
644		0.9374
643.5		0.9378
643		0.9367
642.5		0.9381
642		0.9374
641.5		0.9349
641		0.9351
640.5		0.9351
640		0.9345
639.5		0.9352
639		0.9326
638.5		0.9333
638		0.9323
637.5		0.9316
637		0.931
636.5		0.9304
636		0.9288
635.5		0.9297
635		0.9288
634.5		0.927
634		0.9276
633.5		0.9258
633		0.9258
632.5		0.9263
632		0.9249
631.5		0.9252
631		0.925
630.5		0.9244
630		0.9258
629.5		0.9271
629		0.9274
628.5		0.9295
628		0.9304
627.5		0.9324
627		0.9344
626.5		0.9366
626		0.9382
625.5		0.9421
625		0.943
624.5		0.9456
624		0.9489
623.5		0.9511
623		0.9524
622.5		0.9523
622		0.9548
621.5		0.9558
621		0.9575
620.5		0.9586
620		0.9599
619.5		0.9595
619		0.962
618.5		0.9625
618		0.9633
617.5		0.9614
617		0.9619
616.5		0.9614
616		0.9609
615.5		0.9608
615		0.9607
614.5		0.9591
614		0.9593
613.5		0.9591
613		0.9599
612.5		0.9602
612		0.9589
611.5		0.9621
611		0.9596
610.5		0.9611
610		0.9608
609.5		0.9607
609		0.9607
608.5		0.9607
608		0.9602
607.5		0.961
607		0.9606
606.5		0.9611
606		0.9607
605.5		0.9596
605		0.9612
604.5		0.9598
604		0.9621
603.5		0.9614
603		0.9625
602.5		0.9612
602		0.9612
601.5		0.9618
601		0.9622
600.5		0.9624
600		0.9615
599.5		0.9619
599		0.961
598.5		0.963
598		0.9622
597.5		0.9627
597		0.9633
596.5		0.9636
596		0.9623
595.5		0.9635
595		0.9632
594.5		0.964
594		0.9641
593.5		0.9639
593		0.9643
592.5		0.9652
592		0.9654
591.5		0.9644
591		0.9653
590.5		0.9644
590		0.9648
589.5		0.9652
589		0.965
588.5		0.9648
588		0.9659
587.5		0.965
587		0.9665
586.5		0.9656
586		0.9669
585.5		0.9669
585		0.9663
584.5		0.9676
584		0.9665
583.5		0.9679
583		0.967
582.5		0.9673
582		0.9681
581.5		0.9681
581		0.9689
580.5		0.9681
580		0.9675
579.5		0.9673
579		0.9689
578.5		0.9685
578		0.9693
577.5		0.9688
577		0.9688
576.5		0.9699
576		0.9705
575.5		0.9689
575		0.9706
574.5		0.9698
574		0.9692
573.5		0.9695
573		0.9705
572.5		0.9702
572		0.9705
571.5		0.9702
571		0.9704
570.5		0.9705
570		0.9703
569.5		0.971
569		0.9718
568.5		0.9713
568		0.9702
567.5		0.9721
567		0.9716
566.5		0.9721
566		0.9707
565.5		0.9726
565		0.9723
564.5		0.972
564		0.9736
563.5		0.973
563		0.9721
562.5		0.9726
562		0.9731
561.5		0.9733
561		0.9736
560.5		0.974
560		0.9725
559.5		0.9734
559		0.9715
558.5		0.9741
558		0.9733
557.5		0.9733
557		0.9733
556.5		0.9724
556		0.9741
555.5		0.9756
555		0.9742
554.5		0.9742
554		0.9747
553.5		0.9744
553		0.976
552.5		0.975
552		0.9763
551.5		0.9748
551		0.9754
550.5		0.9763
550		0.977
549.5		0.9764
549		0.9768
548.5		0.9757
548		0.976
547.5		0.9772
547		0.9773
546.5		0.9772
546		0.9758
545.5		0.9775
545		0.9772
544.5		0.9785
544		0.9768
543.5		0.9782
543		0.9789
542.5		0.9784
542		0.9797
541.5		0.9796
541		0.9789
540.5		0.9784
540		0.9792
539.5		0.9789
539		0.9795
538.5		0.9787
538		0.9802
537.5		0.9808
537		0.9802
536.5		0.9797
536		0.9804
535.5		0.9804
535		0.9807
534.5		0.9808
534		0.9813
533.5		0.9811
533		0.9801
532.5		0.9808
532		0.9814
531.5		0.9812
531		0.9806
530.5		0.9822
530		0.981
529.5		0.9809
529		0.981
528.5		0.9805
528		0.9816
527.5		0.9836
527		0.9819
526.5		0.9822
526		0.9814
525.5		0.9822
525		0.9829
524.5		0.981
524		0.9825
523.5		0.9822
523		0.982
522.5		0.9819
522		0.9829
521.5		0.9822
521		0.9823
520.5		0.9823
520		0.9834
519.5		0.9824
519		0.9826
518.5		0.9822
518		0.9816
517.5		0.9817
517		0.982
516.5		0.9824
516		0.9806
515.5		0.9813
515		0.9801
514.5		0.9806
514		0.9804
513.5		0.9807
513		0.9805
512.5		0.9809
512		0.98
511.5		0.981
511		0.9823
510.5		0.9809
510		0.98
509.5		0.9794
509		0.9813
508.5		0.9815
508		0.9813
507.5		0.9825
507		0.9837
506.5		0.9834
506		0.985
505.5		0.986
505		0.987
504.5		0.9881
504		0.9896
503.5		0.9895
503		0.9921
502.5		0.9935
502		0.9945
501.5		0.9981
501		0.9969
500.5		0.999
500		1.0016
499.5		1.0031
499		1.004
498.5		1.005
498		1.0065
497.5		1.0077
497		1.0091
496.5		1.0088
496		1.0115
495.5		1.0108
495		1.0123
494.5		1.0135
494		1.0141
493.5		1.0148
493		1.0167
492.5		1.0149
492		1.0159
491.5		1.0171
491		1.0181
490.5		1.019
490		1.0179
489.5		1.0192
489		1.0187
488.5		1.02
488		1.0191
487.5		1.0203
487		1.0202
486.5		1.0197
486		1.0219
485.5		1.0219
485		1.0209
484.5		1.022
484		1.0222
483.5		1.0231
483		1.023
482.5		1.024
482		1.0254
481.5		1.026
481		1.0274
480.5		1.026
480		1.0284
479.5		1.0286
479		1.0295
478.5		1.0311
478		1.0299
477.5		1.031
477		1.0324
476.5		1.0324
476		1.0334
475.5		1.0346
475		1.0365
474.5		1.0366
474		1.0383
473.5		1.0392
473		1.0388
472.5		1.0411
472		1.042
471.5		1.0424
471		1.0444
470.5		1.0451
470		1.0464
469.5		1.0482
469		1.049
468.5		1.049
468		1.0534
467.5		1.0516
467		1.0539
466.5		1.056
466		1.0557
465.5		1.0595
465		1.0594
464.5		1.0593
464		1.0619
463.5		1.0638
463		1.0659
462.5		1.0679
462		1.0686
461.5		1.0709
461		1.0733
460.5		1.0719
460		1.0752
459.5		1.0762
459		1.0764
458.5		1.0799
458		1.0794
457.5		1.0792
457		1.0793
456.5		1.079
456		1.0803
455.5		1.0821
455		1.0801
454.5		1.0793
454		1.0788
453.5		1.079
453		1.0789
452.5		1.0749
452		1.0756
451.5		1.0728
451		1.0736
450.5		1.0705
450		1.0699
449.5		1.0668
449		1.067
448.5		1.0647
448		1.064
447.5		1.064
447		1.0607
446.5		1.0599
446		1.0588
445.5		1.0578
445		1.0561
444.5		1.056
444		1.0531
443.5		1.0541
443		1.0524
442.5		1.0505
442		1.0518
441.5		1.0522
441		1.0517
440.5		1.0508
440		1.0511
439.5		1.0512
439		1.0505
438.5		1.0496
438		1.0503
437.5		1.0496
437		1.0492
436.5		1.0511
436		1.0491
435.5		1.0483
435		1.0496
434.5		1.0488
434		1.0506
433.5		1.0478
433		1.0491
432.5		1.0493
432		1.0496
431.5		1.0484
431		1.0495
430.5		1.0507
430		1.0498
429.5		1.0497
429		1.0495
428.5		1.0494
428		1.0503
427.5		1.0507
427		1.052
426.5		1.0509
426		1.0514
425.5		1.0532
425		1.0529
424.5		1.0525
424		1.0541
423.5		1.0556
423		1.0546
422.5		1.0557
422		1.056
421.5		1.0588
421		1.0564
420.5		1.0578
420		1.0594
419.5		1.0611
419		1.0616
418.5		1.0624
418		1.0598
417.5		1.0595
417		1.062
416.5		1.0631
416		1.0646
415.5		1.0626
415		1.064
414.5		1.0646
414		1.0652
413.5		1.0672
413		1.0666
412.5		1.0664
412		1.0669
411.5		1.0669
411		1.0674
410.5		1.0684
410		1.0696
409.5		1.0691
409		1.0679
408.5		1.0703
408		1.0703
407.5		1.0704
407		1.0704
406.5		1.0716
406		1.0734
405.5		1.0723
405		1.0726
404.5		1.0718
404		1.0712
403.5		1.0757
403		1.0735
402.5		1.0729
402		1.074
401.5		1.0755
401		1.0738
400.5		1.0746
400		1.0749
399.5		1.0739
399		1.0763
398.5		1.0765
398		1.077
397.5		1.0755
397		1.0778
396.5		1.0791
396		1.0777
395.5		1.0804
395		1.0766
394.5		1.0808
394		1.0801
393.5		1.0804
393		1.0802
392.5		1.0834
392		1.0837
391.5		1.0851
391		1.083
390.5		1.0852
390		1.0863
389.5		1.0883
389		1.0885
388.5		1.0912
388		1.0909
387.5		1.0924
387		1.094
386.5		1.0975
386		1.0953
385.5		1.0984
385		1.0991
384.5		1.1013
384		1.0994
383.5		1.1013
383		1.1055
382.5		1.1042
382		1.1065
381.5		1.1058
381		1.1093
380.5		1.1089
380		1.1081
379.5		1.1064
379		1.1114
378.5		1.1137
378		1.1161
377.5		1.1119
377		1.1122
376.5		1.1163
376		1.1148
375.5		1.1146
375		1.1147
374.5		1.1189
374		1.1202
373.5		1.1191
373		1.1216
372.5		1.1207
372		1.1219
371.5		1.1223
371		1.1209
370.5		1.1221
370		1.1274
369.5		1.1238
369		1.1208
368.5		1.1243
368		1.1238
367.5		1.1231
367		1.1273
366.5		1.1274
366		1.1284
365.5		1.1307
365		1.1278
364.5		1.1338
364		1.133
363.5		1.1295
363		1.1319
362.5		1.136
362		1.138
361.5		1.1362
361		1.1347
360.5		1.1376
360		1.1342
359.5		1.1408
359		1.1365
358.5		1.1384
358		1.1392
357.5		1.1397
357		1.1382
356.5		1.1422
356		1.1411
355.5		1.1435
355		1.1482
354.5		1.1473
354		1.1505
353.5		1.1482
353		1.1516
352.5		1.151
352		1.1512
