lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
900		0.108954
899.5		0.106749
899		0.114756
898.5		0.100929
898		0.104352
897.5		0.107298
897		0.10679
896.5		0.107289
896		0.10435
895.5		0.0976616
895		0.104681
894.5		0.0921515
894		0.101525
893.5		0.107525
893		0.107087
892.5		0.101673
892		0.10274
891.5		0.104827
891		0.109807
890.5		0.0995493
890		0.10487
889.5		0.106051
889		0.106404
888.5		0.106859
888		0.102832
887.5		0.103362
887		0.105372
886.5		0.105481
886		0.110035
885.5		0.105159
885		0.103384
884.5		0.102959
884		0.102804
883.5		0.108024
883		0.107099
882.5		0.104061
882		0.107846
881.5		0.102087
881		0.103328
880.5		0.105226
880		0.107806
879.5		0.106465
879		0.106107
878.5		0.106906
878		0.10492
877.5		0.106436
877		0.109877
876.5		0.10783
876		0.106552
875.5		0.106802
875		0.107839
874.5		0.105642
874		0.107146
873.5		0.104831
873		0.107857
872.5		0.105811
872		0.104163
871.5		0.105448
871		0.105748
870.5		0.105159
870		0.103994
869.5		0.106697
869		0.106332
868.5		0.10598
868		0.107407
867.5		0.105379
867		0.106105
866.5		0.106123
866		0.106296
865.5		0.106568
865		0.104882
864.5		0.104346
864		0.107952
863.5		0.104585
863		0.10563
862.5		0.106993
862		0.105122
861.5		0.106737
861		0.106755
860.5		0.106831
860		0.106328
859.5		0.105819
859		0.10495
858.5		0.105614
858		0.104924
857.5		0.10674
857		0.107171
856.5		0.105748
856		0.105373
855.5		0.106248
855		0.105383
854.5		0.106019
854		0.105503
853.5		0.105268
853		0.105623
852.5		0.105559
852		0.105689
851.5		0.106476
851		0.105799
850.5		0.105888
850		0.106269
849.5		0.105471
849		0.106158
848.5		0.105149
848		0.106339
847.5		0.105887
847		0.105539
846.5		0.105699
846		0.106007
845.5		0.106019
845		0.10596
844.5		0.104977
844		0.105424
843.5		0.105056
843		0.105887
842.5		0.105222
842		0.105248
841.5		0.105534
841		0.105372
840.5		0.105451
840		0.10583
839.5		0.105242
839		0.105503
838.5		0.105435
838		0.105102
837.5		0.105086
837		0.105388
836.5		0.105289
836		0.104998
835.5		0.105169
835		0.1053
834.5		0.105284
834		0.105065
833.5		0.104892
833		0.105263
832.5		0.104991
832		0.105043
831.5		0.104792
831		0.104755
830.5		0.105174
830		0.104975
829.5		0.104524
829		0.104819
828.5		0.104455
828		0.104791
827.5		0.104397
827		0.104167
826.5		0.104094
826		0.103992
825.5		0.104455
825		0.104013
824.5		0.104113
824		0.104364
823.5		0.104248
823		0.104422
822.5		0.103994
822		0.103761
821.5		0.103886
821		0.104075
820.5		0.10329
820		0.103645
819.5		0.10361
819		0.103652
818.5		0.103245
818		0.103303
817.5		0.103891
817		0.10299
816.5		0.102928
816		0.102904
815.5		0.102623
815		0.103345
814.5		0.10311
814		0.102951
813.5		0.102582
813		0.103121
812.5		0.102349
812		0.1025
811.5		0.102503
811		0.10239
810.5		0.101827
810		0.10209
809.5		0.102255
809		0.101882
808.5		0.102361
808		0.101641
807.5		0.102002
807		0.10181
806.5		0.101712
806		0.101622
805.5		0.101549
805		0.101242
804.5		0.10147
804		0.101029
803.5		0.101201
803		0.101199
802.5		0.10092
802		0.100808
801.5		0.10057
801		0.100812
800.5		0.100309
800		0.10062
799.5		0.10062
799		0.100409
798.5		0.10005
798		0.10005
797.5		0.100691
797		0.10024
796.5		0.0999001
796		0.0997205
795.5		0.0997703
795		0.0999
794.5		0.0993702
794		0.0995805
793.5		0.0991018
793		0.0993199
792.5		0.0993603
792		0.099229
791.5		0.0989724
791		0.0984471
790.5		0.0985817
790		0.0985649
789.5		0.0985704
789		0.098143
