lambda		value

Calibration:
lambda:	800
Abs:	0

Data:
#
900		0.276483
899.5		0.278576
899		0.278305
898.5		0.281147
898		0.275119
897.5		0.274601
897		0.299321
896.5		0.285363
896		0.291143
895.5		0.273084
895		0.272709
894.5		0.279313
894		0.28022
893.5		0.282014
893		0.279226
892.5		0.27512
892		0.288545
891.5		0.270243
891		0.290802
890.5		0.280465
890		0.275598
889.5		0.282412
889		0.278804
888.5		0.295762
888		0.284538
887.5		0.281244
887		0.276066
886.5		0.279171
886		0.287418
885.5		0.276657
885		0.273112
884.5		0.28227
884		0.288428
883.5		0.283645
883		0.282041
882.5		0.283434
882		0.288998
881.5		0.275146
881		0.28432
880.5		0.283399
880		0.284989
879.5		0.291629
879		0.288134
878.5		0.288539
878		0.28428
877.5		0.288269
877		0.291042
876.5		0.287758
876		0.288047
875.5		0.291311
875		0.292589
874.5		0.288405
874		0.29225
873.5		0.291193
873		0.290287
872.5		0.291098
872		0.283851
871.5		0.29361
871		0.292088
870.5		0.287986
870		0.284999
869.5		0.29059
869		0.287929
868.5		0.287431
868		0.287525
867.5		0.285486
867		0.291979
866.5		0.291955
866		0.29004
865.5		0.291354
865		0.291235
864.5		0.289518
864		0.29197
863.5		0.295016
863		0.29107
862.5		0.293348
862		0.289846
861.5		0.29165
861		0.293668
860.5		0.295557
860		0.291253
859.5		0.294581
859		0.291679
858.5		0.294825
858		0.294859
857.5		0.295997
857		0.295432
856.5		0.294094
856		0.295639
855.5		0.295416
855		0.295173
854.5		0.295922
854		0.297214
853.5		0.297193
853		0.298265
852.5		0.293063
852		0.29607
851.5		0.299106
851		0.296
850.5		0.299199
850		0.298148
849.5		0.297788
849		0.297954
848.5		0.297667
848		0.299506
847.5		0.29923
847		0.298391
846.5		0.299882
846		0.300672
845.5		0.300178
845		0.30003
844.5		0.301343
844		0.301294
843.5		0.298485
843		0.301205
842.5		0.300475
842		0.300789
841.5		0.302484
841		0.302133
840.5		0.302146
840		0.30162
839.5		0.303524
839		0.304572
838.5		0.302411
838		0.303952
837.5		0.304412
837		0.303823
836.5		0.30509
836		0.302859
835.5		0.305248
835		0.306311
834.5		0.30576
834		0.306394
833.5		0.305487
833		0.306195
832.5		0.30666
832		0.30731
831.5		0.306958
831		0.308236
830.5		0.306987
830		0.307402
829.5		0.307731
829		0.307341
828.5		0.308122
828		0.308933
827.5		0.309142
827		0.309647
826.5		0.309232
826		0.309319
825.5		0.309417
825		0.31018
824.5		0.310279
824		0.311133
823.5		0.311282
823		0.310111
822.5		0.312719
822		0.310424
821.5		0.311595
821		0.311464
820.5		0.312101
820		0.311471
819.5		0.312569
819		0.313494
818.5		0.313168
818		0.314251
817.5		0.314117
817		0.313806
816.5		0.313718
816		0.313442
815.5		0.313491
815		0.314678
814.5		0.314769
814		0.315195
813.5		0.31629
813		0.3159
812.5		0.315379
812		0.315737
811.5		0.316353
811		0.317705
810.5		0.316199
810		0.316805
809.5		0.317175
809		0.317891
808.5		0.318127
808		0.317764
807.5		0.318255
807		0.317868
806.5		0.318587
806		0.319019
805.5		0.318477
805		0.319884
804.5		0.318741
804		0.318713
803.5		0.319756
803		0.319417
802.5		0.3205
802		0.320128
801.5		0.32094
801		0.321912
800.5		0.321105
800		0.3218
799.5		0.322
799		0.321525
798.5		0.322574
798		0.322574
797.5		0.323149
797		0.323241
796.5		0.323911
796		0.323154
795.5		0.323515
795		0.324635
794.5		0.323938
794		0.323547
793.5		0.323887
793		0.3254
792.5		0.325904
792		0.325858
791.5		0.325586
791		0.324244
790.5		0.325345
790		0.325329
789.5		0.326537
789		0.326113
788.5		0.327235
788		0.326315
