lambda		value

Calibration:
lambda:	800
Abs:	-0.0003

Data:
#
715.5		0.0750039
715		0.0756142
714.5		0.0757139
714		0.0758173
713.5		0.0759891
713		0.0758034
712.5		0.0758963
712		0.0767327
711.5		0.0768831
711		0.0765389
710.5		0.0768317
710		0.0772675
709.5		0.0770268
709		0.0771772
708.5		0.0774297
708		0.0772675
707.5		0.0773216
707		0.0774435
706.5		0.0770402
706		0.0776062
705.5		0.0771372
705		0.0770857
704.5		0.0766887
704		0.0769005
703.5		0.0766735
703		0.0766887
702.5		0.076855
702		0.0767061
701.5		0.0766521
701		0.0763843
700.5		0.076557
700		0.0762708
699.5		0.0762881
699		0.0761739
698.5		0.0761599
698		0.076243
697.5		0.0764144
697		0.0759583
696.5		0.0762359
696		0.0758684
695.5		0.0756967
695		0.0754134
694.5		0.075816
694		0.0752478
693.5		0.0756814
693		0.0755166
692.5		0.0754501
692		0.0754708
691.5		0.0751783
691		0.0751358
690.5		0.0753354
690		0.0750893
689.5		0.0748711
689		0.0751996
688.5		0.0748415
688		0.0750549
687.5		0.0748798
687		0.0748563
686.5		0.0749389
686		0.0748238
685.5		0.074676
685		0.074481
684.5		0.0745638
684		0.0744424
683.5		0.0746284
683		0.0744424
682.5		0.0742619
682		0.0742809
681.5		0.0744571
681		0.0738623
680.5		0.0739984
680		0.0741496
679.5		0.0739499
679		0.0741791
678.5		0.0740569
678		0.0740031
677.5		0.0739884
677		0.0738323
676.5		0.0742378
676		0.0740224
675.5		0.0740617
675		0.0739831
674.5		0.0736953
674		0.0740518
673.5		0.0739245
673		0.0737682
672.5		0.0738222
672		0.0738514
671.5		0.0737828
671		0.0736994
670.5		0.0736162
670		0.074027
669.5		0.0733188
669		0.0733661
668.5		0.0735766
668		0.0732753
667.5		0.0734311
667		0.0735474
666.5		0.0732211
666		0.0735153
665.5		0.0733333
665		0.0735222
664.5		0.0735007
664		0.0731632
663.5		0.0737913
663		0.0733552
662.5		0.0733515
662		0.0734388
661.5		0.0734097
661		0.0731992
660.5		0.0733261
660		0.0732862
659.5		0.073457
659		0.0734824
658.5		0.0734862
658		0.0734606
657.5		0.0733006
657		0.0733733
656.5		0.0734133
656		0.0734716
655.5		0.0737344
655		0.0733733
654.5		0.0733297
654		0.0734898
653.5		0.0734606
653		0.0737491
652.5		0.0732495
652		0.0734898
651.5		0.073837
651		0.0734824
650.5		0.0735481
650		0.0736759
649.5		0.073837
649		0.0738224
648.5		0.0737344
648		0.0739251
647.5		0.0737676
647		0.0741461
646.5		0.074024
646		0.0738663
645.5		0.0739504
645		0.0742851
644.5		0.0741566
644		0.0743785
643.5		0.0741757
643		0.0743785
642.5		0.0744571
642		0.0746812
641.5		0.0746013
641		0.0745121
640.5		0.0745818
640		0.074945
639.5		0.07507
639		0.07494
638.5		0.0753657
638		0.0752957
637.5		0.0754271
637		0.0754974
636.5		0.0755277
636		0.0758567
635.5		0.0757805
635		0.0761719
634.5		0.0761013
634		0.0761779
633.5		0.0764949
633		0.0765875
632.5		0.0765629
632		0.0769065
631.5		0.0766894
631		0.0768843
630.5		0.077237
630		0.0771207
629.5		0.0771052
629		0.0771848
628.5		0.0769905
628		0.0771002
627.5		0.0768537
627		0.0771312
626.5		0.0767159
626		0.0768531
625.5		0.0767984
625		0.0763119
624.5		0.0766729
624		0.076257
623.5		0.0761289
623		0.0761644
622.5		0.0759011
622		0.076509
621.5		0.0761651
621		0.0762701
620.5		0.0763172
620		0.0761449
