lambda		value

Calibration:
lambda:	800
Abs:	0.0001

Data:
#
900		0.181373
899.5		0.175406
899		0.182662
898.5		0.177158
898		0.176046
897.5		0.179469
897		0.185475
896.5		0.189477
896		0.176658
895.5		0.164456
895		0.177841
894.5		0.174035
894		0.181782
893.5		0.1808
893		0.188821
892.5		0.17681
892		0.183418
891.5		0.188292
891		0.186298
890.5		0.189966
890		0.172831
889.5		0.177505
889		0.180769
888.5		0.187087
888		0.18295
887.5		0.179732
887		0.178236
886.5		0.186975
886		0.183033
885.5		0.175512
885		0.173109
884.5		0.185429
884		0.181968
883.5		0.173261
883		0.184549
882.5		0.18123
882		0.176594
881.5		0.174382
881		0.179137
880.5		0.178715
880		0.184024
879.5		0.182362
879		0.182574
878.5		0.178761
878		0.1795
877.5		0.179574
877		0.18406
876.5		0.182185
876		0.181837
875.5		0.182824
875		0.183572
874.5		0.186044
874		0.183834
873.5		0.181228
873		0.185499
872.5		0.181993
872		0.17664
871.5		0.182885
871		0.182637
870.5		0.181475
870		0.181645
869.5		0.182335
869		0.179836
868.5		0.183393
868		0.180158
867.5		0.180846
867		0.184116
866.5		0.182966
866		0.181393
865.5		0.184526
865		0.184279
864.5		0.180162
864		0.18346
863.5		0.18358
863		0.183491
862.5		0.183198
862		0.181098
861.5		0.181365
861		0.185446
860.5		0.183852
860		0.181989
859.5		0.181628
859		0.183198
858.5		0.182396
858		0.181638
857.5		0.184105
857		0.18115
856.5		0.183133
856		0.183566
855.5		0.181782
855		0.183287
854.5		0.18252
854		0.181836
853.5		0.183433
853		0.183459
852.5		0.181334
852		0.183506
851.5		0.18403
851		0.182635
850.5		0.182367
850		0.184096
849.5		0.183272
849		0.181755
848.5		0.183008
848		0.182446
847.5		0.183704
847		0.182626
846.5		0.183673
846		0.183839
845.5		0.183609
845		0.18393
844.5		0.183766
844		0.182869
843.5		0.18206
843		0.183111
842.5		0.183131
842		0.18345
841.5		0.183528
841		0.181594
840.5		0.183581
840		0.183085
839.5		0.182823
839		0.182979
838.5		0.182887
838		0.183637
837.5		0.182844
837		0.183124
836.5		0.183171
836		0.182466
835.5		0.182691
835		0.183884
834.5		0.183534
834		0.183398
833.5		0.182774
833		0.183795
832.5		0.183617
832		0.183211
831.5		0.183517
831		0.182831
830.5		0.183214
830		0.183763
829.5		0.183421
829		0.18329
828.5		0.182679
828		0.183267
827.5		0.183848
827		0.182797
826.5		0.182669
826		0.183215
825.5		0.182679
825		0.182653
824.5		0.182853
824		0.182544
823.5		0.18309
823		0.182771
822.5		0.182746
822		0.182163
821.5		0.182681
821		0.182762
820.5		0.182135
820		0.182907
819.5		0.1825
819		0.182673
818.5		0.182808
818		0.182664
817.5		0.182994
817		0.182364
816.5		0.181855
816		0.181537
815.5		0.181292
815		0.182037
814.5		0.1819
814		0.181673
813.5		0.181627
813		0.181918
812.5		0.181091
812		0.181482
811.5		0.181663
811		0.181564
810.5		0.180775
810		0.181564
809.5		0.180848
809		0.181227
808.5		0.181191
808		0.180554
807.5		0.180763
807		0.1809
806.5		0.180881
806		0.180398
805.5		0.180392
805		0.181035
804.5		0.180328
804		0.180056
803.5		0.180663
803		0.180102
802.5		0.180118
802		0.17984
801.5		0.180228
801		0.18006
800.5		0.178863
800		0.180118
799.5		0.179218
799		0.179441
798.5		0.179093
798		0.178693
797.5		0.179724
797		0.178875
796.5		0.178604
796		0.178661
795.5		0.17845
795		0.179082
794.5		0.178729
794		0.178168
793.5		0.178126
793		0.178618
792.5		0.178011
792		0.177913
791.5		0.177474
791		0.176968
790.5		0.177469
790		0.17728
789.5		0.177429
789		0.177498
788.5		0.176982
788		0.177146
