lambda		value

Calibration:
lambda:	800
Abs:	0.0001

Data:
#
900		0.147759
899.5		0.140384
899		0.145423
898.5		0.15058
898		0.144496
897.5		0.153732
897		0.155642
896.5		0.150271
896		0.146633
895.5		0.143727
895		0.139232
894.5		0.146704
894		0.142632
893.5		0.148422
893		0.162026
892.5		0.138258
892		0.149039
891.5		0.148699
891		0.15341
890.5		0.142499
890		0.141058
889.5		0.15298
889		0.15417
888.5		0.160582
888		0.14379
887.5		0.15085
887		0.14486
886.5		0.149863
886		0.155501
885.5		0.143411
885		0.147536
884.5		0.146418
884		0.158657
883.5		0.147082
883		0.155437
882.5		0.156986
882		0.149111
881.5		0.144016
881		0.151739
880.5		0.150222
880		0.160374
879.5		0.151817
879		0.153464
878.5		0.149353
878		0.150688
877.5		0.150095
877		0.151651
876.5		0.156489
876		0.152001
875.5		0.155111
875		0.155041
874.5		0.152319
874		0.155815
873.5		0.155961
873		0.156821
872.5		0.150566
872		0.155332
871.5		0.151083
871		0.153091
870.5		0.151461
870		0.151421
869.5		0.153493
869		0.15083
868.5		0.151743
868		0.149716
867.5		0.154654
867		0.150549
866.5		0.153006
866		0.151708
865.5		0.154638
865		0.156502
864.5		0.151455
864		0.153132
863.5		0.152117
863		0.153953
862.5		0.153531
862		0.15425
861.5		0.155157
861		0.156498
860.5		0.155767
860		0.152931
859.5		0.154927
859		0.153045
858.5		0.154778
858		0.153648
857.5		0.155052
857		0.15652
856.5		0.15499
856		0.15393
855.5		0.153762
855		0.154144
854.5		0.155003
854		0.154372
853.5		0.15496
853		0.154502
852.5		0.154726
852		0.155358
851.5		0.156023
851		0.155176
850.5		0.155353
850		0.156566
849.5		0.155722
849		0.155663
848.5		0.154853
848		0.15579
847.5		0.15516
847		0.155577
846.5		0.155181
846		0.156574
845.5		0.15629
845		0.156059
844.5		0.155624
844		0.155898
843.5		0.1557
843		0.155753
842.5		0.156432
842		0.155045
841.5		0.156603
841		0.156216
840.5		0.156479
840		0.155617
839.5		0.156565
839		0.155962
838.5		0.156111
838		0.156696
837.5		0.156723
837		0.156086
836.5		0.156876
836		0.156442
835.5		0.156946
835		0.156693
834.5		0.156719
834		0.156787
833.5		0.156876
833		0.157283
832.5		0.157073
832		0.157251
831.5		0.157272
831		0.157167
830.5		0.156998
830		0.156701
829.5		0.157617
829		0.15607
828.5		0.157066
828		0.157171
827.5		0.157727
827		0.157082
826.5		0.157669
826		0.157569
825.5		0.157365
825		0.157601
824.5		0.157002
824		0.157979
823.5		0.157905
823		0.157816
822.5		0.158327
822		0.157821
821.5		0.157411
821		0.157395
820.5		0.156814
820		0.157548
819.5		0.1579
819		0.157763
818.5		0.157448
818		0.157942
817.5		0.158127
817		0.157668
816.5		0.157774
816		0.157285
815.5		0.157559
815		0.157805
814.5		0.1579
814		0.157763
813.5		0.15771
813		0.157216
812.5		0.157505
812		0.157784
811.5		0.157842
811		0.157568
810.5		0.157217
810		0.157568
809.5		0.157107
809		0.15761
808.5		0.157779
808		0.157447
807.5		0.157442
807		0.1575
806.5		0.157858
806		0.157974
805.5		0.157406
805		0.157605
804.5		0.156937
804		0.157574
803.5		0.157141
803		0.157027
802.5		0.157216
802		0.156587
801.5		0.157637
801		0.157515
800.5		0.15663
800		0.157316
799.5		0.157016
799		0.156986
798.5		0.157406
798		0.157605
797.5		0.157483
797		0.15729
796.5		0.156728
796		0.157301
795.5		0.156781
795		0.157184
794.5		0.157037
794		0.157096
793.5		0.156871
793		0.156716
792.5		0.156822
792		0.157089
791.5		0.156624
791		0.156066
790.5		0.156596
790		0.156253
789.5		0.156837
789		0.156135
788.5		0.156684
788		0.156387
