lambda		value

Calibration:
lambda:	800
Abs:	0.0004

Data:
#
702.5		0.515092
702		0.513567
701.5		0.515229
701		0.515438
700.5		0.516482
700		0.515023
699.5		0.515804
699		0.514826
698.5		0.514942
698		0.515947
697.5		0.516034
697		0.516234
696.5		0.516747
696		0.516224
695.5		0.515871
695		0.515862
694.5		0.518325
694		0.51633
693.5		0.517864
693		0.517275
692.5		0.517109
692		0.519368
691.5		0.518182
691		0.517364
690.5		0.519276
690		0.51906
689.5		0.51981
689		0.51968
688.5		0.519312
688		0.520491
687.5		0.519404
687		0.520846
686.5		0.520004
686		0.521017
685.5		0.520897
685		0.521688
684.5		0.520648
684		0.522388
683.5		0.5225
683		0.522783
682.5		0.522934
682		0.522314
681.5		0.523428
681		0.523198
680.5		0.52452
680		0.524068
679.5		0.524002
679		0.525904
678.5		0.525124
678		0.526566
677.5		0.52592
677		0.525811
676.5		0.527698
676		0.527478
675.5		0.528358
675		0.528182
674.5		0.527602
674		0.529266
673.5		0.530052
673		0.530239
672.5		0.52929
672		0.53078
671.5		0.530489
671		0.531235
670.5		0.532079
670		0.531807
669.5		0.53181
669		0.532832
668.5		0.532983
668		0.53274
667.5		0.533742
667		0.534858
666.5		0.534184
666		0.537202
665.5		0.535227
665		0.537006
664.5		0.537843
664		0.536149
663.5		0.53866
663		0.537707
662.5		0.538721
662		0.538843
661.5		0.539033
661		0.540367
660.5		0.540077
660		0.541183
659.5		0.542047
659		0.542175
658.5		0.543345
658		0.543316
657.5		0.543121
657		0.544481
656.5		0.545256
656		0.54577
655.5		0.546945
655		0.546762
654.5		0.546302
654		0.549181
653.5		0.548576
653		0.54998
652.5		0.549811
652		0.549677
651.5		0.552098
651		0.550302
650.5		0.552477
650		0.553382
649.5		0.554484
649		0.554727
648.5		0.555092
648		0.556208
647.5		0.555986
647		0.558334
646.5		0.5576
646		0.557975
645.5		0.558715
645		0.560104
644.5		0.561286
644		0.56083
643.5		0.561933
643		0.563024
642.5		0.563798
642		0.565213
641.5		0.564866
641		0.565625
640.5		0.566411
640		0.568468
639.5		0.569185
639		0.568671
638.5		0.570627
638		0.571643
637.5		0.573007
637		0.573695
636.5		0.574212
636		0.576587
635.5		0.575694
635		0.578306
634.5		0.577617
634		0.579319
633.5		0.580642
633		0.582307
632.5		0.583409
632		0.583232
631.5		0.583922
631		0.585287
630.5		0.586576
630		0.587766
629.5		0.587707
629		0.588176
628.5		0.589532
628		0.590315
627.5		0.590103
627		0.591201
626.5		0.591036
626		0.591829
625.5		0.59306
625		0.591013
624.5		0.59337
624		0.593057
623.5		0.593855
623		0.595812
622.5		0.593946
622		0.597273
621.5		0.596613
621		0.5975
620.5		0.597836
620		0.59747
619.5		0.598503
619		0.599806
618.5		0.600583
618		0.599864
617.5		0.601378
617		0.60412
616.5		0.604359
616		0.605975
615.5		0.605291
615		0.606468
614.5		0.60733
614		0.609255
613.5		0.609986
613		0.612193
612.5		0.611555
612		0.612906
611.5		0.614013
611		0.614831
610.5		0.615557
610		0.61623
609.5		0.616469
609		0.617435
608.5		0.61864
608		0.61977
607.5		0.620804
607		0.621751
