lambda		value

Calibration:
lambda:	800
Abs:	-0.0006

Data:
#
786		1.001
785.5		1.0018
785		1.0015
784.5		1.0023
784		1.0014
783.5		1.0018
783		1.0014
782.5		1.0009
782		1.0021
781.5		1.0014
781		1.0012
780.5		1.0023
780		1.002
779.5		1.0019
779		1.0021
778.5		1.0014
778		1.0015
777.5		1.0022
777		1.0011
776.5		1.0022
776		1.0019
775.5		1.0016
775		1.0029
774.5		1.0026
774		1.0028
773.5		1.0026
773		1.0027
772.5		1.0025
772		1.0025
771.5		1.002
771		1.0026
770.5		1.0038
770		1.0025
769.5		1.0028
769		1.0024
768.5		1.0031
768		1.0022
767.5		1.0023
767		1.0034
766.5		1.0036
766		1.0025
765.5		1.0034
765		1.0027
764.5		1.0031
764		1.0031
763.5		1.0034
763		1.0032
762.5		1.0027
762		1.0025
761.5		1.0037
761		1.003
760.5		1.0039
760		1.0035
759.5		1.0036
759		1.0032
758.5		1.0035
758		1.0032
757.5		1.0031
757		1.0031
756.5		1.0036
756		1.0045
755.5		1.0034
755		1.0033
754.5		1.0045
754		1.0041
753.5		1.0043
753		1.0038
752.5		1.0035
752		1.004
751.5		1.0037
751		1.0044
750.5		1.0043
750		1.0044
749.5		1.0044
749		1.0043
748.5		1.0048
748		1.0045
747.5		1.0046
747		1.0047
746.5		1.0046
746		1.0044
745.5		1.0045
745		1.0052
744.5		1.0048
744		1.0052
743.5		1.0049
743		1.0057
742.5		1.0058
742		1.0051
741.5		1.005
741		1.0051
740.5		1.0056
740		1.0055
739.5		1.0055
739		1.006
738.5		1.0057
738		1.0068
737.5		1.0063
737		1.0065
736.5		1.0067
736		1.0062
735.5		1.0071
735		1.0076
734.5		1.0071
734		1.0071
733.5		1.0072
733		1.0083
732.5		1.0075
732		1.0084
731.5		1.0079
731		1.0086
730.5		1.0095
730		1.0094
729.5		1.0102
729		1.0096
728.5		1.0101
728		1.0109
727.5		1.0111
727		1.0127
726.5		1.0124
726		1.0131
725.5		1.0146
725		1.0149
724.5		1.0153
724		1.016
723.5		1.0163
723		1.0188
722.5		1.0188
722		1.0199
721.5		1.021
721		1.0216
720.5		1.0226
720		1.0247
719.5		1.0259
719		1.0257
718.5		1.0269
718		1.0279
717.5		1.0282
717		1.0289
716.5		1.0271
716		1.0284
715.5		1.0264
715		1.026
714.5		1.0237
714		1.0227
713.5		1.0217
713		1.0202
712.5		1.0186
712		1.0174
711.5		1.016
711		1.0152
710.5		1.014
710		1.0134
709.5		1.0118
709		1.011
708.5		1.0099
708		1.0095
707.5		1.0092
707		1.009
706.5		1.0085
706		1.009
705.5		1.009
705		1.0084
704.5		1.0082
704		1.0084
703.5		1.0087
703		1.0081
702.5		1.0084
702		1.0078
701.5		1.009
701		1.0082
700.5		1.009
700		1.008
699.5		1.0085
699		1.0085
698.5		1.0081
698		1.0089
697.5		1.008
697		1.008
696.5		1.0089
696		1.0082
695.5		1.0088
695		1.0076
694.5		1.0082
694		1.0088
693.5		1.0087
693		1.0084
692.5		1.008
692		1.0081
691.5		1.0088
691		1.0083
690.5		1.0087
690		1.0083
689.5		1.0085
689		1.0077
688.5		1.0085
688		1.0084
687.5		1.0078
687		1.0086
686.5		1.008
686		1.0082
685.5		1.0076
685		1.0076
684.5		1.0084
684		1.0079
683.5		1.0084
683		1.0078
682.5		1.008
682		1.0086
681.5		1.0079
681		1.0085
680.5		1.0074
680		1.0081
679.5		1.0081
679		1.0083
678.5		1.0081
678		1.0077
677.5		1.0077
677		1.0089
676.5		1.0083
676		1.0082
675.5		1.0075
675		1.0082
674.5		1.0079
674		1.0083
673.5		1.0081
673		1.0078
672.5		1.0082
672		1.0078
671.5		1.0085
671		1.0074
670.5		1.0077
670		1.0079
669.5		1.008
669		1.0082
668.5		1.0073
668		1.0077
667.5		1.0083
667		1.0076
666.5		1.0081
666		1.0076
665.5		1.0074
665		1.0073
664.5		1.0078
664		1.008
663.5		1.0074
663		1.0079
662.5		1.0077
662		1.0077
661.5		1.0073
661		1.0074
660.5		1.008
660		1.0074
659.5		1.0081
659		1.0075
658.5		1.0077
658		1.0075
657.5		1.0071
657		1.008
656.5		1.0071
656		1.0073
655.5		1.0076
655		1.0077
654.5		1.0068
654		1.0069
653.5		1.0079
653		1.0072
652.5		1.0076
652		1.0067
651.5		1.0067
651		1.0069
650.5		1.0069
650		1.007
649.5		1.006
649		1.0065
648.5		1.0069
648		1.0061
647.5		1.0068
647		1.0065
646.5		1.0064
646		1.0066
645.5		1.0064
645		1.006
644.5		1.0058
644		1.0055
643.5		1.0059
643		1.0057
642.5		1.0058
642		1.0053
641.5		1.0056
641		1.0052
640.5		1.0051
640		1.0047
639.5		1.0048
639		1.0051
638.5		1.0044
638		1.0048
637.5		1.0043
637		1.004
636.5		1.0043
636		1.0035
635.5		1.0043
635		1.0035
634.5		1.0034
634		1.0034
633.5		1.0028
633		1.0037
632.5		1.003
632		1.0035
631.5		1.0037
631		1.0031
630.5		1.0039
630		1.0042
629.5		1.0043
629		1.0049
628.5		1.0051
628		1.0057
627.5		1.0062
627		1.0076
626.5		1.0076
626		1.0094
625.5		1.0093
625		1.0106
624.5		1.0114
624		1.0113
623.5		1.0129
623		1.0126
622.5		1.0136
622		1.0148
621.5		1.0144
621		1.0157
620.5		1.0156
620		1.0159
619.5		1.0172
619		1.0171
618.5		1.0172
618		1.0169
617.5		1.017
617		1.0168
616.5		1.0169
616		1.017
615.5		1.0164
615		1.0169
614.5		1.0153
614		1.0171
613.5		1.0159
613		1.0162
612.5		1.0163
612		1.0157
611.5		1.0171
611		1.0158
610.5		1.0162
610		1.0167
609.5		1.0158
609		1.0164
608.5		1.0161
608		1.0165
607.5		1.0168
607		1.0169
606.5		1.0171
606		1.0164
605.5		1.0164
605		1.0166
604.5		1.0168
604		1.0172
603.5		1.0171
603		1.0171
602.5		1.0169
602		1.017
601.5		1.0169
601		1.0169
600.5		1.0177
600		1.0173
599.5		1.0176
599		1.017
598.5		1.0173
598		1.0176
597.5		1.0177
597		1.0182
596.5		1.0176
596		1.018
595.5		1.0181
595		1.0175
594.5		1.0182
594		1.018
593.5		1.0176
593		1.0187
592.5		1.0184
592		1.0185
591.5		1.0177
591		1.0185
590.5		1.0184
590		1.0183
589.5		1.0181
589		1.0183
588.5		1.0189
588		1.0186
587.5		1.0196
587		1.0187
586.5		1.0191
586		1.0193
585.5		1.0187
585		1.0196
584.5		1.0195
584		1.0191
583.5		1.0195
583		1.0196
582.5		1.0197
582		1.0188
581.5		1.0199
581		1.0195
580.5		1.0197
580		1.0202
579.5		1.0195
579		1.02
578.5		1.0211
578		1.0204
577.5		1.0203
577		1.0197
576.5		1.0204
576		1.0202
575.5		1.0201
575		1.02
574.5		1.0199
574		1.0205
573.5		1.0204
573		1.0207
572.5		1.0205
572		1.0208
571.5		1.0209
571		1.0209
570.5		1.0213
570		1.0208
569.5		1.0207
569		1.0212
568.5		1.0207
568		1.0214
567.5		1.021
567		1.0215
566.5		1.0212
566		1.0214
565.5		1.0219
565		1.0214
564.5		1.0215
564		1.0219
563.5		1.0212
563		1.0222
562.5		1.0214
562		1.0224
561.5		1.0221
561		1.0221
560.5		1.0222
560		1.0239
559.5		1.0238
559		1.0235
558.5		1.0236
558		1.0238
557.5		1.0241
557		1.0246
556.5		1.0237
556		1.024
555.5		1.024
555		1.0238
554.5		1.0245
554		1.0247
553.5		1.0243
553		1.0248
552.5		1.0244
552		1.0248
551.5		1.0244
551		1.0245
550.5		1.0251
550		1.0243
549.5		1.0256
549		1.0247
548.5		1.0247
548		1.0253
547.5		1.0249
547		1.0257
546.5		1.025
546		1.0249
545.5		1.0254
545		1.025
544.5		1.0261
544		1.0252
543.5		1.0254
543		1.0258
542.5		1.0254
542		1.0262
541.5		1.0258
541		1.0257
540.5		1.0261
540		1.0259
539.5		1.0268
539		1.0257
538.5		1.0262
538		1.0266
537.5		1.026
537		1.0268
536.5		1.0259
536		1.0265
535.5		1.0267
535		1.0265
534.5		1.0272
534		1.0265
533.5		1.0268
533		1.027
532.5		1.0269
532		1.0271
531.5		1.0264
531		1.0271
530.5		1.0271
530		1.0271
529.5		1.0277
529		1.0266
528.5		1.0271
528		1.0271
527.5		1.0272
527		1.0272
526.5		1.0269
526		1.0272
525.5		1.0266
525		1.0271
524.5		1.0271
524		1.0273
523.5		1.0278
523		1.0273
522.5		1.0282
522		1.0272
521.5		1.0273
521		1.0271
520.5		1.0275
520		1.0284
519.5		1.027
519		1.0275
518.5		1.0279
518		1.0273
517.5		1.0282
517		1.0273
516.5		1.0273
516		1.0277
515.5		1.0273
515		1.028
514.5		1.0269
514		1.0276
513.5		1.028
513		1.0278
512.5		1.0282
512		1.0274
511.5		1.0278
511		1.0281
510.5		1.0279
510		1.0282
509.5		1.0281
509		1.0284
508.5		1.029
508		1.0291
507.5		1.0295
507		1.0292
506.5		1.0296
506		1.0304
505.5		1.0311
505		1.0315
504.5		1.0314
504		1.032
503.5		1.0324
503		1.0328
502.5		1.0337
502		1.034
501.5		1.0346
501		1.0346
500.5		1.0355
500		1.0359
499.5		1.0359
499		1.0374
498.5		1.0378
498		1.038
497.5		1.0385
497		1.0392
496.5		1.0389
496		1.0387
495.5		1.0398
495		1.0395
494.5		1.0399
494		1.0407
493.5		1.0406
493		1.0416
492.5		1.0412
492		1.0414
491.5		1.0424
491		1.0413
490.5		1.0422
490		1.0414
489.5		1.0421
489		1.0428
488.5		1.0424
488		1.0428
487.5		1.0417
487		1.0427
486.5		1.0426
486		1.0427
485.5		1.043
485		1.0426
484.5		1.0427
484		1.0434
483.5		1.0438
483		1.0442
482.5		1.0438
482		1.0449
481.5		1.0441
481		1.0443
480.5		1.0451
480		1.0448
479.5		1.0453
479		1.0463
478.5		1.0459
478		1.0467
477.5		1.0463
477		1.0466
476.5		1.047
476		1.0476
475.5		1.048
475		1.0478
474.5		1.0481
474		1.0484
473.5		1.0497
473		1.0502
472.5		1.0494
472		1.0502
471.5		1.051
471		1.0508
470.5		1.0516
470		1.0515
469.5		1.052
469		1.0529
468.5		1.0533
468		1.0538
467.5		1.0544
467		1.0549
466.5		1.0553
466		1.0566
465.5		1.0562
465		1.0571
464.5		1.0583
464		1.0579
463.5		1.0593
463		1.0594
462.5		1.0594
462		1.0607
461.5		1.0603
461		1.0621
460.5		1.0621
460		1.063
459.5		1.0632
459		1.0641
458.5		1.0644
458		1.0646
457.5		1.0644
457		1.0657
456.5		1.0653
456		1.0661
455.5		1.0652
455		1.0661
454.5		1.066
454		1.066
453.5		1.0657
453		1.0648
452.5		1.066
452		1.0652
451.5		1.0645
451		1.0635
450.5		1.063
450		1.0628
449.5		1.0619
449		1.0619
448.5		1.0615
448		1.0604
447.5		1.0597
447		1.0587
446.5		1.0597
446		1.0586
445.5		1.0578
445		1.0578
444.5		1.0568
444		1.0576
443.5		1.056
443		1.0565
442.5		1.0563
442		1.0557
441.5		1.0562
441		1.0548
440.5		1.0554
440		1.0552
439.5		1.0543
439		1.0553
438.5		1.0538
438		1.0548
437.5		1.0548
437		1.0545
436.5		1.0543
436		1.0546
435.5		1.0545
435		1.0543
434.5		1.0542
434		1.0538
433.5		1.0539
433		1.0548
432.5		1.0542
432		1.0547
431.5		1.0542
431		1.0544
430.5		1.0549
430		1.0544
429.5		1.0551
429		1.0546
428.5		1.0547
428		1.0553
427.5		1.0551
427		1.0552
426.5		1.0554
426		1.055
425.5		1.0552
425		1.0554
424.5		1.0561
424		1.0557
423.5		1.0563
423		1.0563
422.5		1.057
422		1.057
421.5		1.0568
421		1.0576
420.5		1.0576
420		1.0574
419.5		1.0576
419		1.0577
418.5		1.0585
418		1.0588
417.5		1.0585
417		1.0587
416.5		1.0585
416		1.0595
415.5		1.0581
415		1.0596
414.5		1.059
414		1.0592
413.5		1.0598
413		1.06
412.5		1.0611
412		1.0598
411.5		1.0614
411		1.0608
410.5		1.0605
410		1.0614
409.5		1.0606
409		1.0615
408.5		1.0611
408		1.0609
407.5		1.0619
407		1.0613
406.5		1.0625
406		1.0627
405.5		1.0623
405		1.0631
404.5		1.0627
404		1.0632
403.5		1.0628
403		1.0639
402.5		1.0632
402		1.0632
401.5		1.0636
401		1.0644
400.5		1.0637
400		1.0641
399.5		1.0629
399		1.0642
398.5		1.0648
398		1.0648
397.5		1.0652
397		1.0655
396.5		1.0651
396		1.0657
395.5		1.0651
395		1.0657
394.5		1.0661
394		1.0658
393.5		1.0656
393		1.0668
392.5		1.0669
392		1.0663
391.5		1.0681
391		1.0672
390.5		1.0689
390		1.0682
389.5		1.0686
389		1.0686
388.5		1.0687
388		1.0706
387.5		1.0698
387		1.071
386.5		1.0719
386		1.0714
385.5		1.0721
385		1.0722
384.5		1.0725
384		1.0727
383.5		1.0729
383		1.0743
382.5		1.0759
382		1.0752
381.5		1.0741
381		1.0758
380.5		1.0757
380		1.076
379.5		1.0756
379		1.0771
378.5		1.0771
378		1.077
377.5		1.0774
377		1.0779
376.5		1.0786
376		1.0787
375.5		1.0785
375		1.0784
374.5		1.0784
374		1.0785
373.5		1.0809
373		1.0792
372.5		1.0793
372		1.0801
371.5		1.0806
371		1.0807
370.5		1.0809
370		1.0811
369.5		1.0802
369		1.0804
368.5		1.0808
368		1.0816
367.5		1.082
367		1.0826
366.5		1.0815
366		1.0823
365.5		1.0816
365		1.0839
364.5		1.0836
364		1.0835
363.5		1.0846
363		1.0838
362.5		1.0845
362		1.0848
361.5		1.0861
361		1.0843
360.5		1.0859
360		1.0858
359.5		1.0869
359		1.0873
358.5		1.0848
358		1.0863
357.5		1.0867
357		1.0878
356.5		1.0873
356		1.0881
355.5		1.0882
355		1.0893
354.5		1.0893
354		1.0914
353.5		1.0899
353		1.0913
352.5		1.089
352		1.0903
351.5		1.0904
351		1.0921
350.5		1.0923
350		1.0923
349.5		1.0925
349		1.091
348.5		1.0943
348		1.0933
347.5		1.093
347		1.0949
346.5		1.0922
346		1.0929
345.5		1.0937
345		1.0963
344.5		1.0963
344		1.0961
343.5		1.098
343		1.0964
342.5		1.0963
342		1.0991
341.5		1.0977
341		1.0986
340.5		1.0994
340		1.1009
339.5		1.1066
339		1.1041
338.5		1.1068
338		1.104
337.5		1.1058
337		1.1038
336.5		1.1059
336		1.1078
335.5		1.1076
335		1.1081
334.5		1.1079
334		1.1075
333.5		1.1109
333		1.1108
332.5		1.1086
332		1.1108
331.5		1.1109
331		1.1123
330.5		1.1117
330		1.1134
329.5		1.1134
329		1.1106
328.5		1.1152
328		1.1145
327.5		1.1151
327		1.1172
326.5		1.1158
326		1.119
325.5		1.117
325		1.1178
324.5		1.1196
324		1.1199
323.5		1.1197
323		1.1202
322.5		1.1235
322		1.1229
321.5		1.1239
321		1.1259
320.5		1.1237
320		1.1239
319.5		1.1267
319		1.1267
318.5		1.1267
318		1.1276
317.5		1.1323
317		1.1288
316.5		1.1314
316		1.1312
315.5		1.134
315		1.1322
314.5		1.1355
314		1.1349
313.5		1.138
313		1.1411
312.5		1.1377
312		1.1425
311.5		1.1442
311		1.1433
310.5		1.1451
310		1.143
309.5		1.1463
309		1.1483
308.5		1.1549
308		1.1508
307.5		1.1518
307		1.1575
306.5		1.1611
306		1.1611
305.5		1.1641
305		1.1592
304.5		1.164
304		1.1651
303.5		1.1683
303		1.1656
302.5		1.1796
302		1.1756
301.5		1.1752
301		1.1736
300.5		1.1736
300		1.1865
299.5		1.1875
299		1.1779
298.5		1.1817
298		1.201
297.5		1.1916
297		1.1928
296.5		1.2015
296		1.2173
295.5		1.1865
295		1.2107
294.5		1.2232
294		1.2016
293.5		1.2034
293		1.2092
292.5		1.2838
292		1.1845
291.5		1.2526
291		1.2411
290.5		1.2288
290		1.1155
289.5		1.0182
289		1.5157
288.5		0.9308
288		0.8315
287.5		0.5677
287		-6
286.5		1.0752
286		0.662
285.5		1.6247
285		-6
284.5		1.1053
284		-6
283.5		1.0867
283		0.8176
282.5		-6
282		-6
281.5		0.8904
281		1.5205
280.5		1.4031
280		-6
279.5		-6
279		0.8387
278.5		-6
278		1.6701
277.5		0.6786
277		0.9764
276.5		1.0332
276		1.1648
275.5		1.3934
275		0.9635
274.5		1.0713
274		1.1882
273.5		1.3833
273		-0.9121
272.5		0.908
272		1.237
271.5		1.4316
271		1.4823
270.5		-6
270		1.088
269.5		1.5323
269		-6
268.5		0.8477
268		1.4093
267.5		1.6656
267		0.9282
266.5		-6
266		0.8417
265.5		0.3312
265		1.1277
264.5		1.5921
264		0.5369
263.5		1.1588
263		1.299
262.5		1.0882
262		1.3476
261.5		1.948
261		0.9795
260.5		2.1863
260		-6
259.5		0.7967
259		-6
258.5		1.8748
258		-6
257.5		1.1548
257		1.5157
256.5		0.2371
256		0.1111
255.5		-6
255		1.2754
254.5		1.2913
254		1.1971
253.5		2.0559
253		1.6568
252.5		0.0988
252		-6
251.5		0.8171
251		-6
250.5		0.4314
250		0.5257
249.5		2.3455
249		-6
248.5		-6
248		1.0555
247.5		0.8718
247		1.2322
246.5		1.546
246		0.2647
245.5		1.3265
245		1.5959
244.5		1.8938
244		1.265
243.5		1.4085
243		-0.5779
242.5		1.2156
242		1.3231
241.5		1.28
241		1.4247
240.5		-6
240		1.111
239.5		1.7603
239		1.2413
238.5		-6
238		0.1237
237.5		1.2395
237		1.1192
236.5		1.2055
236		-6
235.5		0.484
235		1.1091
234.5		0.5245
234		1.0531
233.5		-6
233		1.5728
232.5		0.8679
232		0.9858
231.5		1.6566
231		1.2818
230.5		-0.037
230		1.3039
229.5		1.3398
229		1.7206
228.5		-6
228		-6
227.5		-6
227		-6
226.5		1.1137
226		1.0771
225.5		-6
225		1.4918
224.5		0.654
224		1.165
223.5		0.8726
223		0.8368
222.5		0.5942
222		1.2139
221.5		0.8551
221		-6
220.5		0.6594
220		-6
219.5		-6
219		0.8844
218.5		-6
218		1.2561
217.5		1.5224
217		-6
216.5		0.8562
216		-6
215.5		0.9978
215		-6
214.5		1.5563
214		0.7474
213.5		0.5154
213		-6
212.5		1.641
212		1.2553
211.5		1.3552
211		-0.1961
210.5		1.2965
210		1.1743
209.5		1.6212
209		0.4905
208.5		1.8298
208		-6
207.5		-6
207		0.4201
206.5		-6
206		0.6695
205.5		1.1183
205		0.7831
204.5		-6
204		0.8339
203.5		0.6258
203		1.3333
202.5		-6
202		-6
201.5		0.9143
201		1.0365
200.5		1.5772
200		1.4417
