lambda		value

Calibration:
lambda:	800
Abs:	-0.0006

Data:
#
873.5		1.00852
873		1.00716
872.5		1.00414
872		0.991443
871.5		1
871		1.00394
870.5		0.98699
870		0.9993
869.5		0.994116
869		0.992104
868.5		0.999099
868		0.996709
867.5		0.995105
867		0.992812
866.5		0.997797
866		0.98915
865.5		0.996903
865		0.999195
864.5		0.990207
864		0.995614
863.5		0.995309
863		0.993242
862.5		0.993013
862		0.98911
861.5		0.994025
861		1.00301
860.5		1.0002
860		0.988404
859.5		0.996217
859		0.989593
858.5		0.993249
858		0.990875
857.5		0.996907
857		0.992259
856.5		0.989899
856		0.989996
855.5		0.992579
855		0.993264
854.5		0.990406
854		0.992272
853.5		0.992763
853		0.992964
852.5		0.986311
852		0.987268
851.5		0.994045
851		0.99082
850.5		0.990606
850		0.992182
849.5		0.987369
849		0.989235
848.5		0.985735
848		0.988753
847.5		0.990328
847		0.990036
846.5		0.98936
846		0.990326
845.5		0.992186
845		0.990519
844.5		0.988849
844		0.990127
843.5		0.985158
843		0.989242
842.5		0.991107
842		0.988468
841.5		0.992086
841		0.988751
840.5		0.990511
840		0.98904
839.5		0.988951
839		0.992188
838.5		0.988547
838		0.990102
837.5		0.99031
837		0.991093
836.5		0.992365
836		0.989617
835.5		0.992183
835		0.992166
834.5		0.994244
834		0.993253
833.5		0.992067
833		0.993749
832.5		0.994735
832		0.994832
831.5		0.99394
831		0.994036
830.5		0.997111
830		0.993637
829.5		0.995321
829		0.992257
828.5		0.997012
828		0.995123
827.5		0.995815
827		0.994622
826.5		0.994625
826		0.996211
825.5		0.994921
825		0.99631
824.5		0.996509
824		0.996607
823.5		0.999601
823		0.996608
822.5		0.9994
822		0.996212
821.5		0.997904
821		0.997106
820.5		0.995417
820		0.997406
819.5		0.997702
819		0.9986
818.5		0.996308
818		0.9997
817.5		1.0011
817		0.998002
816.5		0.998303
816		0.996011
815.5		0.995516
815		1
814.5		0.998401
814		0.9991
813.5		0.9995
813		0.998101
812.5		0.997503
812		0.998201
811.5		1.0001
811		0.997902
810.5		0.996309
810		0.998401
809.5		0.995514
809		1.0003
808.5		0.9981
808		0.998601
807.5		1.0001
807		0.997602
806.5		1.0002
806		0.9995
805.5		0.998102
805		0.9997
804.5		0.998502
804		0.998303
803.5		1
803		0.997105
802.5		1.0004
802		0.996809
801.5		0.9997
801		1.0009
800.5		0.996613
800		1.0003
799.5		0.999101
799		0.998105
798.5		0.999001
798		0.999601
797.5		1.0022
797		0.999601
796.5		0.998902
796		0.998304
795.5		0.998703
795		0.9997
794.5		0.9998
794		0.998004
793.5		0.997607
793		0.9999
792.5		0.999401
792		1.0019
791.5		0.99681
791		0.995524
790.5		0.999102
790		0.996913
789.5		1.0004
789		0.999302
788.5		1.001
788		0.999102
787.5		0.998304
787		0.9999
786.5		0.997906
786		0.996119
785.5		1.0003
785		0.996319
784.5		0.999701
784		0.998604
783.5		0.998306
783		1.0005
782.5		0.998105
782		0.998108
781.5		0.998903
781		0.997708
780.5		0.998904
780		0.998306
779.5		0.999202
779		0.999302
778.5		0.997112
778		0.999401
777.5		0.997313
777		0.996913
776.5		0.998605
776		0.997015
775.5		0.996121
775		1.0011
774.5		0.996719
774		1.0011
773.5		0.999004
773		0.997811
772.5		0.999402
772		0.996521
771.5		0.999402
771		0.997711
770.5		0.998409
770		0.998804
769.5		0.998606
769		0.998009
768.5		0.997911
768		0.996817
767.5		0.99781
767		0.997316
766.5		0.999204
766		0.999203
765.5		0.999104
765		0.994742
764.5		0.999502
764		0.998109
763.5		1.0002
763		0.996721
762.5		0.998208
762		0.997413
761.5		0.996327
761		0.998209
760.5		0.999005
760		0.999402
759.5		0.99811
759		0.996622
758.5		0.997812
758		0.996424
757.5		0.996919
757		0.99682
756.5		0.996723
756		0.999204
755.5		0.997515
755		0.997118
754.5		0.998807
754		0.995242
753.5		0.999602
753		0.998607
752.5		0.99603
752		0.997516
751.5		0.994058
751		0.997715
750.5		0.997022
750		0.997121
749.5		0.998211
749		0.995145
748.5		0.997617
748		0.997517
747.5		0.996627
747		0.998708
746.5		0.995442
746		0.997517
745.5		0.99633
745		0.996827
744.5		0.995837
744		0.994952
743.5		0.995838
743		0.996927
742.5		0.996829
742		0.995641
741.5		0.994557
741		0.994656
740.5		0.995644
740		0.99456
739.5		0.996531
739		0.994366
738.5		0.994463
738		0.995846
737.5		0.994564
737		0.994074
736.5		0.994173
736		0.993974
735.5		0.993979
735		0.994964
734.5		0.991338
734		0.992999
733.5		0.992804
733		0.993791
732.5		0.990951
732		0.989889
731.5		0.989787
731		0.989697
730.5		0.991845
730		0.989123
729.5		0.989616
729		0.986998
728.5		0.984887
728		0.9874
