lambda		value

Calibration:
lambda:	800
Abs:	-0.0002

Data:
#
700		0.7893
699.5		0.79
699		0.7894
698.5		0.7891
698		0.7891
697.5		0.7888
697		0.789
696.5		0.7894
696		0.7895
695.5		0.7888
695		0.7877
694.5		0.7894
694		0.7892
693.5		0.7904
693		0.79
692.5		0.7885
692		0.7889
691.5		0.7882
691		0.7889
690.5		0.79
690		0.7888
689.5		0.7891
689		0.7888
688.5		0.7891
688		0.7887
687.5		0.7884
687		0.7889
686.5		0.7889
686		0.7893
685.5		0.7889
685		0.7885
684.5		0.7873
684		0.7887
683.5		0.7896
683		0.7899
682.5		0.7889
682		0.7886
681.5		0.7881
681		0.7902
680.5		0.7889
680		0.7892
679.5		0.7889
679		0.7888
678.5		0.7893
678		0.7903
677.5		0.7905
677		0.7884
676.5		0.7894
676		0.7892
675.5		0.7899
675		0.7903
674.5		0.7886
674		0.7898
673.5		0.7895
673		0.7887
672.5		0.7899
672		0.7884
671.5		0.7896
671		0.7891
670.5		0.7896
670		0.79
669.5		0.7882
669		0.7892
668.5		0.79
668		0.7894
667.5		0.7897
667		0.7891
666.5		0.7894
666		0.7889
665.5		0.7895
665		0.79
664.5		0.7893
664		0.7893
663.5		0.7887
663		0.7899
662.5		0.7898
662		0.7893
661.5		0.7904
661		0.7893
660.5		0.7892
660		0.7892
659.5		0.7903
659		0.7883
658.5		0.7896
658		0.7897
657.5		0.7887
657		0.7898
656.5		0.7886
656		0.7893
655.5		0.7902
655		0.7889
654.5		0.7893
654		0.7877
653.5		0.7893
653		0.7885
652.5		0.7896
652		0.7889
651.5		0.7883
651		0.7895
650.5		0.7895
650		0.7891
649.5		0.7893
649		0.7892
648.5		0.7881
648		0.789
647.5		0.7884
647		0.7888
646.5		0.7885
646		0.7879
645.5		0.7882
645		0.788
644.5		0.7873
644		0.7893
643.5		0.787
643		0.7879
642.5		0.7873
642		0.7876
641.5		0.7875
641		0.7867
640.5		0.7875
640		0.7872
639.5		0.7874
639		0.7872
638.5		0.7863
638		0.7865
637.5		0.787
637		0.7862
636.5		0.7865
636		0.7863
635.5		0.7863
635		0.787
634.5		0.787
634		0.7867
633.5		0.7871
633		0.786
632.5		0.788
632		0.7876
631.5		0.7884
631		0.7895
630.5		0.7885
630		0.7904
629.5		0.7906
629		0.7912
628.5		0.7926
628		0.7926
627.5		0.7945
627		0.7953
626.5		0.7959
626		0.7973
625.5		0.7981
625		0.7985
624.5		0.8005
624		0.8012
623.5		0.8023
623		0.8027
622.5		0.8016
622		0.8037
621.5		0.8046
621		0.8048
620.5		0.8059
620		0.8047
619.5		0.8057
619		0.8053
618.5		0.8061
618		0.8061
617.5		0.8051
617		0.804
616.5		0.8043
616		0.805
615.5		0.8049
615		0.8043
614.5		0.8041
614		0.8044
613.5		0.8044
613		0.8038
612.5		0.8048
612		0.8042
611.5		0.8043
611		0.8056
610.5		0.8049
610		0.805
609.5		0.8048
609		0.805
608.5		0.805
608		0.8051
607.5		0.8059
607		0.8043
606.5		0.8048
606		0.805
605.5		0.8057
605		0.8043
604.5		0.8046
604		0.8052
603.5		0.8056
603		0.8062
602.5		0.8055
602		0.8072
601.5		0.8053
601		0.8073
600.5		0.8059
600		0.806
599.5		0.8073
599		0.8055
598.5		0.806
598		0.8063
597.5		0.8067
597		0.8073
596.5		0.8076
596		0.807
595.5		0.8084
595		0.8067
594.5		0.8075
594		0.8082
593.5		0.8068
593		0.8078
592.5		0.8083
592		0.8086
591.5		0.8082
591		0.8084
590.5		0.8088
590		0.808
589.5		0.8099
589		0.8091
588.5		0.81
588		0.8087
587.5		0.809
587		0.8098
586.5		0.8093
586		0.8092
585.5		0.8091
585		0.8095
584.5		0.8098
584		0.8082
583.5		0.8094
583		0.8104
582.5		0.8097
582		0.8106
581.5		0.8098
581		0.8104
580.5		0.8109
580		0.8102
579.5		0.8109
579		0.8116
578.5		0.8112
578		0.8106
577.5		0.8118
577		0.8106
576.5		0.8117
576		0.8119
575.5		0.8115
575		0.8121
574.5		0.8112
574		0.8119
573.5		0.8129
573		0.8125
572.5		0.8128
572		0.813
571.5		0.8127
571		0.8139
570.5		0.8127
570		0.8131
569.5		0.8141
569		0.8118
568.5		0.8132
568		0.8132
567.5		0.8126
567		0.8142
566.5		0.8138
566		0.8132
565.5		0.8142
565		0.8135
564.5		0.8142
564		0.8156
563.5		0.8122
563		0.8146
562.5		0.8144
562		0.8142
561.5		0.8157
561		0.8143
560.5		0.814
560		0.8169
559.5		0.8176
559		0.8172
558.5		0.8181
558		0.819
557.5		0.8179
557		0.8184
556.5		0.8184
556		0.819
555.5		0.8187
555		0.8175
554.5		0.8188
554		0.8184
553.5		0.8187
553		0.8196
552.5		0.8197
552		0.8195
551.5		0.82
551		0.8198
550.5		0.8194
550		0.8201
549.5		0.8183
549		0.8202
548.5		0.8215
548		0.8198
547.5		0.8208
547		0.8206
546.5		0.8207
546		0.8204
545.5		0.8211
545		0.8208
544.5		0.8212
544		0.8201
543.5		0.8212
543		0.8215
542.5		0.8202
542		0.8217
541.5		0.8213
541		0.8209
540.5		0.8228
540		0.8219
539.5		0.8222
539		0.8223
538.5		0.8214
538		0.8225
537.5		0.8229
537		0.8227
536.5		0.8226
536		0.8229
535.5		0.8219
535		0.8229
534.5		0.8225
534		0.8233
533.5		0.8236
533		0.8223
532.5		0.8235
532		0.8236
531.5		0.8238
531		0.824
530.5		0.8241
530		0.8238
529.5		0.8242
529		0.8245
528.5		0.8242
528		0.8242
527.5		0.8244
527		0.8239
526.5		0.8246
526		0.8248
525.5		0.8252
525		0.8255
524.5		0.8243
524		0.8249
523.5		0.8248
523		0.8245
522.5		0.8259
522		0.8248
521.5		0.8246
521		0.8252
520.5		0.8258
520		0.8255
519.5		0.8258
519		0.8252
518.5		0.8261
518		0.8254
517.5		0.8251
517		0.8259
516.5		0.8265
516		0.826
515.5		0.8263
515		0.8269
514.5		0.8267
514		0.8267
513.5		0.8259
513		0.8271
512.5		0.8264
512		0.8269
511.5		0.8278
511		0.8278
510.5		0.8276
510		0.8288
509.5		0.8283
509		0.8294
508.5		0.8302
508		0.8294
507.5		0.8311
507		0.831
506.5		0.8317
506		0.8332
505.5		0.8329
505		0.8326
504.5		0.8345
504		0.8341
503.5		0.835
503		0.8362
502.5		0.8362
502		0.8378
501.5		0.8383
501		0.8387
500.5		0.8397
500		0.8397
499.5		0.8408
499		0.841
498.5		0.8416
498		0.843
497.5		0.843
497		0.8419
496.5		0.8441
496		0.8445
495.5		0.8457
495		0.845
494.5		0.8449
494		0.8459
493.5		0.8453
493		0.8457
492.5		0.8474
492		0.8457
491.5		0.8464
491		0.848
490.5		0.8478
490		0.8483
489.5		0.8475
489		0.8474
488.5		0.8481
488		0.8483
487.5		0.8488
487		0.8498
486.5		0.8476
486		0.8478
485.5		0.848
485		0.8504
484.5		0.85
484		0.8503
483.5		0.8504
483		0.851
482.5		0.8514
482		0.8506
481.5		0.8526
481		0.8505
480.5		0.8531
480		0.8527
479.5		0.8525
479		0.854
478.5		0.8523
478		0.8541
477.5		0.8545
477		0.8542
476.5		0.8565
476		0.8569
475.5		0.8558
475		0.8569
474.5		0.8577
474		0.858
473.5		0.8585
473		0.8592
472.5		0.8607
472		0.8606
471.5		0.8608
471		0.862
470.5		0.8622
470		0.8635
469.5		0.8636
469		0.8647
468.5		0.8654
468		0.8653
467.5		0.8665
467		0.8668
466.5		0.869
466		0.8693
465.5		0.8715
465		0.8705
464.5		0.8709
464		0.8713
463.5		0.8724
463		0.874
462.5		0.8758
462		0.876
461.5		0.8773
461		0.8791
460.5		0.879
460		0.8806
459.5		0.88
459		0.8817
458.5		0.8829
458		0.8824
457.5		0.8838
457		0.884
456.5		0.8856
456		0.8849
455.5		0.8852
455		0.886
454.5		0.885
454		0.8846
453.5		0.8851
453		0.8855
452.5		0.8842
452		0.8849
451.5		0.8812
451		0.882
450.5		0.8808
450		0.8824
449.5		0.8807
449		0.8795
448.5		0.8768
448		0.8768
447.5		0.8772
447		0.8758
446.5		0.8773
446		0.8733
445.5		0.8742
445		0.8732
444.5		0.8722
444		0.8732
443.5		0.8713
443		0.8704
442.5		0.871
442		0.8707
441.5		0.8699
441		0.8701
440.5		0.8701
440		0.87
439.5		0.8705
439		0.8687
438.5		0.8698
438		0.8693
437.5		0.8682
437		0.8698
436.5		0.8694
436		0.8693
435.5		0.8695
435		0.8686
434.5		0.87
434		0.8702
433.5		0.8693
433		0.871
432.5		0.871
432		0.8695
431.5		0.8702
431		0.8696
430.5		0.8719
430		0.8712
429.5		0.8703
429		0.8721
428.5		0.8707
428		0.8704
427.5		0.8728
427		0.8718
426.5		0.8719
426		0.8738
425.5		0.8731
425		0.8714
424.5		0.8736
424		0.8727
423.5		0.8746
423		0.874
422.5		0.8757
422		0.8753
421.5		0.8749
421		0.8755
420.5		0.8752
420		0.8777
419.5		0.8784
419		0.8797
418.5		0.8776
418		0.8769
417.5		0.8771
417		0.8782
416.5		0.8805
416		0.8788
415.5		0.8793
415		0.8796
414.5		0.8811
414		0.8818
413.5		0.882
413		0.8808
412.5		0.8818
412		0.8827
411.5		0.882
411		0.8838
410.5		0.8814
410		0.8815
409.5		0.8827
409		0.8848
408.5		0.8834
408		0.8841
407.5		0.8836
407		0.8865
406.5		0.8842
406		0.8855
405.5		0.8867
405		0.8862
404.5		0.886
404		0.8871
403.5		0.8881
403		0.8875
402.5		0.8865
402		0.8876
401.5		0.8888
401		0.8882
400.5		0.8878
400		0.8886
399.5		0.8891
399		0.8896
398.5		0.891
398		0.8902
397.5		0.891
397		0.8917
396.5		0.8915
396		0.8907
395.5		0.8943
395		0.8916
394.5		0.8912
394		0.894
393.5		0.8935
393		0.8955
392.5		0.8963
392		0.8939
391.5		0.8954
391		0.8971
390.5		0.8973
390		0.8966
389.5		0.8975
389		0.8986
388.5		0.8987
388		0.8994
387.5		0.9011
387		0.9011
386.5		0.9007
386		0.9012
385.5		0.903
385		0.9059
384.5		0.9056
384		0.9052
383.5		0.9047
383		0.9076
382.5		0.9044
382		0.9054
381.5		0.9062
381		0.9064
380.5		0.9082
380		0.9104
379.5		0.9091
379		0.9106
378.5		0.9128
378		0.908
377.5		0.9136
377		0.91
376.5		0.9114
376		0.9118
375.5		0.9126
375		0.9134
374.5		0.9161
374		0.9136
373.5		0.9145
373		0.9146
372.5		0.9125
372		0.9157
371.5		0.9163
371		0.9144
370.5		0.9168
370		0.9158
369.5		0.9181
369		0.9177
368.5		0.9185
368		0.9166
367.5		0.9178
367		0.9194
366.5		0.9206
366		0.9207
365.5		0.9198
365		0.9216
364.5		0.9236
364		0.9199
363.5		0.9217
363		0.9222
362.5		0.9232
362		0.9229
361.5		0.924
361		0.927
360.5		0.9272
360		0.9261
359.5		0.9259
359		0.9245
358.5		0.9261
358		0.9283
357.5		0.9265
357		0.9267
356.5		0.9317
356		0.9294
355.5		0.9306
355		0.9291
354.5		0.9312
354		0.9338
353.5		0.9333
353		0.9367
352.5		0.9352
352		0.9331
351.5		0.9352
351		0.9361
350.5		0.9375
350		0.9374
349.5		0.9381
