lambda		value

Calibration:
lambda:	800
Abs:	0.0003

Data:
#
900		0.0679408
899.5		0.0736003
899		0.0749975
898.5		0.0744553
898		0.0764665
897.5		0.0770293
897		0.0827246
896.5		0.0692127
896		0.0672453
895.5		0.0768399
895		0.0734815
894.5		0.0730653
894		0.0702479
893.5		0.0830677
893		0.0770519
892.5		0.0709532
892		0.076962
891.5		0.0771072
891		0.079251
890.5		0.0764223
890		0.0762495
889.5		0.0784156
889		0.0747917
888.5		0.0776769
888		0.0797429
887.5		0.0773025
887		0.0754568
886.5		0.0777789
886		0.0774095
885.5		0.0749503
885		0.0757501
884.5		0.0778352
884		0.0766228
883.5		0.0780532
883		0.0786089
882.5		0.0761847
882		0.0766693
881.5		0.073704
881		0.0763328
880.5		0.078147
880		0.0801015
879.5		0.0775477
879		0.0801461
878.5		0.0776027
878		0.0782207
877.5		0.0785607
877		0.0769623
876.5		0.0785124
876		0.0805525
875.5		0.082648
875		0.0793135
874.5		0.0798217
874		0.0797379
873.5		0.0801786
873		0.0809009
872.5		0.0794421
872		0.078777
871.5		0.0804736
871		0.0804574
870.5		0.0803181
870		0.0801802
869.5		0.082751
869		0.0805322
868.5		0.0799439
868		0.0802636
867.5		0.080492
867		0.0813349
866.5		0.0807777
866		0.0809007
865.5		0.0809838
865		0.0832494
864.5		0.0806931
864		0.0826182
863.5		0.0827173
863		0.0819656
862.5		0.0818264
862		0.0817479
861.5		0.082727
861		0.0840454
860.5		0.0845706
860		0.0834243
859.5		0.0838067
859		0.0843254
858.5		0.0836645
858		0.0831927
857.5		0.0844817
857		0.0839376
856.5		0.0827634
856		0.0838703
855.5		0.0845712
855		0.0849693
854.5		0.0854371
854		0.0846886
853.5		0.0851359
853		0.0847054
852.5		0.0855594
852		0.0849551
851.5		0.0853283
851		0.086149
850.5		0.0864014
850		0.0863708
849.5		0.0860247
849		0.0867932
848.5		0.086156
848		0.0866002
847.5		0.0866344
847		0.0864929
846.5		0.0869737
846		0.0878372
845.5		0.0876151
845		0.0869909
844.5		0.0874074
844		0.0879447
843.5		0.0876537
843		0.0884125
842.5		0.0882207
842		0.0883891
841.5		0.0885149
841		0.0886914
840.5		0.0887416
840		0.0895345
839.5		0.0885664
839		0.0897753
838.5		0.0886451
838		0.0896572
837.5		0.0896586
837		0.0899455
836.5		0.0896189
836		0.0903603
835.5		0.0903239
835		0.0905211
834.5		0.0904937
834		0.090873
833.5		0.0907106
833		0.0909723
832.5		0.0912797
832		0.0915241
831.5		0.0914786
831		0.0920306
830.5		0.0925224
830		0.092049
829.5		0.0919781
829		0.0922099
828.5		0.0926037
828		0.0926479
827.5		0.0930395
827		0.0931114
826.5		0.0930464
826		0.0934225
825.5		0.0936005
825		0.0937406
824.5		0.09414
824		0.0937875
823.5		0.0939624
823		0.094349
822.5		0.0945946
822		0.0943923
821.5		0.0947053
821		0.0945959
820.5		0.0952239
820		0.0954663
819.5		0.0956191
819		0.0958575
818.5		0.0957659
818		0.0961057
817.5		0.0964798
817		0.0962
816.5		0.0960424
816		0.0963266
815.5		0.0966487
815		0.097346
814.5		0.0971194
814		0.0972584
813.5		0.0975878
813		0.0978293
812.5		0.0976609
812		0.0979098
811.5		0.0984082
811		0.098
810.5		0.0982428
810		0.0984
809.5		0.098274
809		0.0987889
808.5		0.0989693
808		0.0993497
807.5		0.0996096
807		0.0994199
806.5		0.10002
806		0.10023
805.5		0.10006
805		0.10005
804.5		0.10058
804		0.10054
803.5		0.101011
803		0.101309
802.5		0.10143
802		0.101218
801.5		0.10168
801		0.102425
800.5		0.101615
800		0.102431
799.5		0.102631
799		0.102316
798.5		0.102859
